survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 0 5.689872859880341 4.496586776284346 4.147034688418348 4.055613518555211 4.774866351763405 4.311493135719538 4.2982158088992 4.2942158088991995 4.299215808899199 3.3905720053751347 3.371077073782433
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 0 4.580762688255343 3.753010757623827 4.020504374819122 4.280782514264973 3.83854218663886 3.8594602942383296 3.862770707070392 3.858770707070392 3.8637707070703917 3.9570865306694296 3.9509201848235014
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 0 11.487592448598422 10.574841238126297 10.258721792845964 10.14851787126961 10.815810641311797 10.420614451725024 10.407655107764247 10.403655107764248 10.408655107764249 9.574673093635223 9.568560867705957
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 0 11.314832458485208 10.397551621746349 10.0745242543608 9.99966880253058 10.645898512491756 10.233116167727255 10.219915710148568 10.215915710148568 10.220915710148569 9.534218602667035 9.53648222812364
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 0 9.279445544419298 7.573227189143196 6.9561257596580965 6.781501745316297 7.939152534729081 7.272773907858455 7.250163177093685 7.246163177093685 7.251163177093685 6.059810354537327 6.039561270553338
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 0 9.391829867652914 6.44175032395291 5.469925146851214 5.156707892482756 6.971450387349416 5.960304460835244 5.92509811320977 5.921098113209769 5.926098113209769 4.125497433368705 4.094572065775739
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 0 3.5678553811106632 3.657414050081631 3.9923549225984476 4.283164881889689 3.7013975468549156 3.798488409902047 3.8092184472250983 3.8052184472250983 3.810218447225098 4.124752582688726 4.121000969048672
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 0 10.089158927060259 9.015724823607023 9.161972834637716 9.352230466843276 9.134719733246667 9.061803961944358 9.060984585148445 9.056984585148445 9.061984585148446 8.907633365945937 8.901278377335908
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 0 11.434010957428816 10.126908384047368 9.624442470423645 9.453631284313618 10.456720882700738 9.867783372949463 9.849652158105949 9.845652158105949 9.85065215810595 8.685203728108412 8.664552341755202
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 0 14.188265206984413 11.337604519561587 9.988334507260163 8.72486464070226 11.995606664311238 10.73362727989831 10.6838530673274 10.6798530673274 10.684853067327401 7.305287483970511 7.280371090486411
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 0 10.793778480612405 9.935958944330256 9.659939490866932 9.568155531873463 10.15991161548938 9.803032395223978 9.791616309277005 9.787616309277006 9.792616309277006 8.970618204224348 8.957014270174357
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 0 10.244079240550809 9.24272333595053 8.822498375221766 8.690676889280889 9.52249384824628 9.032318786068279 9.01634299189602 9.01234299189602 9.01734299189602 7.981889679071036 7.962175028863945
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 0 6.090641857598551 2.797967407222576 1.6528352884390818 1.2491630281862942 3.3921143949278574 2.241276407180043 2.199128054546345 2.195128054546345 2.200128054546345 0.2085976930724316 0.1834688315612344
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 0 10.812834365825749 9.63405048938531 9.487532677799745 9.505569370412305 9.840139540298642 9.54588340398829 9.537087705121161 9.533087705121162 9.538087705121162 8.912070661365714 8.894029249589353
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 0 10.223831799499957 6.648376063250495 5.383653626142916 4.808782887530305 7.290014016023571 6.045053126660158 5.998560396806925 5.994560396806925 5.999560396806925 3.625655046839147 3.594536312847981
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 0 8.164167634543086 6.05575358826918 5.328165069704717 5.093389881776651 6.4881203162648955 5.687694927911402 5.661829550576296 5.657829550576295 5.662829550576299 4.2180544105377225 4.192558056284347
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 0 9.677740290755318 8.391106382938386 8.027354972129512 7.981912590976765 8.678718120045025 8.194991212835065 8.180503505725016 8.176503505725016 8.181503505725017 7.411912729390299 7.398342606164959
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 0 11.439411409184848 10.300147330236658 10.40823315803485 10.530400064961848 10.43516916244195 10.32841680409924 10.327737558880886 10.323737558880886 10.328737558880887 10.171297792469435 10.18672929131443
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 0 5.6650035582269025 4.463142236091379 4.081769255353166 3.9865712847479093 4.744628190534771 4.2702791879326485 4.255521616260455 4.2515216162604546 4.256521616260454 3.3521795086266524 3.3349871612369055
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 0 6.6460247879017365 4.910527616061742 4.303167029611078 4.115052496261977 5.2898761129061125 4.602268992477705 4.58044918262249 4.57644918262249 4.58144918262249 3.3610135376540287 3.3406356790564216
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 0 11.772903499321954 10.875290451074882 10.574037848059312 10.489861361287966 11.111183520667135 10.726614823234941 10.714228038267366 10.710228038267367 10.715228038267368 9.972714098481635 9.972320348220679
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 0 7.162444168756102 5.223115734368321 4.537210513220192 4.339534200480485 5.638976386726382 4.871785733459856 4.846897384742156 4.842897384742155 4.847897384742155 3.5658824072002107 3.54591318072067
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 0 8.306330268591354 5.805193613614037 4.760532936144923 4.363022624965942 6.260214519867825 5.349141839608952 5.308317151511289 5.304317151511288 5.309317151511288 3.366670578665418 3.3406611293553103
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 0 6.306286007698492 4.588482220191377 3.9675613279773745 3.7945670983951763 4.957175536489929 4.2844321701078565 4.261546104365993 4.257546104365993 4.262546104365993 3.091883219045923 3.0744309065598534
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 0 6.157251666705405 2.78887089371748 1.5907436989448127 1.1018941047104025 3.3972669730347804 2.2155804419478797 2.171428191371116 2.167428191371116 2.172428191371116 0.013499079817827386 -0.01373969304071665
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 0 11.06575183679771 10.191826991601445 9.97799034522172 9.937621762895743 10.411616486588626 10.072109250577165 10.062547813204882 10.058547813204882 10.063547813204883 9.469410718181532 9.471166784630393
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 0 9.080769501005102 7.85979637281066 7.425810734516698 7.268297201405839 8.138168649935045 7.650281247827988 7.632794685451468 7.628794685451467 7.63379468545146 6.567181147565539 6.552419971204144
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 0 4.943753755185116 5.101464030086287 5.419289872061892 5.697358107061073 5.140282068918003 5.248204379819918 5.258501248003401 5.2545012480034 5.2595012480034 5.432574472711399 5.42305213503339
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 0 9.479375808806031 8.32806835105837 7.824200527507944 7.653895506858791 8.638715673260807 8.080301272969715 8.061503565093586 8.057503565093587 8.062503565093587 6.972683938225928 6.958192031543386
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 0 3.9812504567132216 3.120311940383591 3.3664694946331895 3.583793516225696 3.200269577908442 3.2235474568118376 3.2285546492518646 3.2245546492518646 3.2295546492518645 3.1236171151560734 3.114105637715606
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 0 6.6207614428659864 5.0137504729414815 4.411157176851038 4.222221057959387 5.369539578096363 4.723861102750495 4.701896744675415 4.697896744675415 4.702896744675415 3.479250977845415 3.4594382148759335
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 0 7.310225449521137 5.411626380920303 4.734363670548838 4.5244521430434785 5.817026799505291 5.071136700661534 5.046883500187522 5.042883500187521 5.047883500187518 3.746807983560413 3.726832958683512
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 0 12.616763810525038 11.51935792494531 11.082653521489288 10.935161854481672 11.820443124593956 11.295706329312944 11.279646935622113 11.275646935622113 11.280646935622114 10.277166773668913 10.268135603158138
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 0 10.608952503697859 9.360905702871836 8.884737563541467 8.686987703005906 9.659444110351258 9.130833666604785 9.113015726188484 9.109015726188485 9.114015726188486 7.90749492501276 7.887833172756998
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 0 9.812380591997067 8.716281859779041 8.338271547073429 8.220645645972338 8.994550233800686 8.52250199183843 8.508335894322633 8.504335894322633 8.509335894322634 7.42847123586913 7.39630863424255
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 0 11.346051414255955 10.428294185331378 10.113922164285896 10.033575722888001 10.667777622306916 10.27161301043821 10.25812604759516 10.254126047595161 10.259126047595162 9.43370398455352 9.419478013889725
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 0 9.499551395088202 7.70494758160423 6.910982244695788 6.583032001913792 8.137881413361923 7.3170388635090555 7.288012125406676 7.284012125406676 7.289012125406676 5.719798668905637 5.703256112167938
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 0 9.392766464578843 8.326069216428554 7.8234479644883095 7.614543856582876 8.625772150668945 8.085822883359159 8.066796449503373 8.062796449503374 8.067796449503374 6.84536759391984 6.8254441159987165
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 0 7.085434198227662 6.082612126763319 6.2981928788927455 6.508999945673582 6.193524032003099 6.158058575551679 6.158754390718836 6.154754390718836 6.1597543907188355 6.091562012480364 6.081393648290354
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 0 8.09352570265884 6.473561907056229 5.956650539267596 5.824790594877469 6.816035537096868 6.210999799049945 6.192307499661399 6.1883074996613985 6.193307499661398 5.105967762556113 5.085583835621857
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 0 10.828348679576509 9.96680819932456 9.723148443393438 9.674537139368956 10.1975348447129 9.831945418001292 9.82162919162772 9.81762919162772 9.82262919162772 9.03055874674855 9.008124484171036
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 0 5.8221090503656034 4.608022063898474 4.2127400144636376 4.126317684686923 4.897622203878187 4.4041415536975075 4.388876736778818 4.384876736778818 4.389876736778818 3.50850167953394 3.4912822105181887
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 0 11.572097912601963 10.662180953832362 10.325769307119188 10.206173367014154 10.908305426299156 10.497875722514758 10.48380740428634 10.47980740428634 10.484807404286341 9.531628741308179 9.512323802290291
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 0 11.197706283022034 10.198669103537107 9.805626565566566 9.70035763606404 10.47298533837309 10.00002330385137 9.984640281357882 9.980640281357882 9.985640281357883 9.022851225166836 9.003809188121794
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 0 6.531659990263516 5.416601282884191 5.589405907689024 5.830846819149509 5.53694709211217 5.472996846989276 5.472908874675865 5.468908874675865 5.473908874675865 5.431169118766573 5.422538708657796
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 0 7.887448222745284 6.650068163560881 6.274455851950634 6.184788163116273 6.93063321231392 6.45852421741417 6.443724260691982 6.439724260691982 6.444724260691982 5.55470271070254 5.536477629254629
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 0 9.435675941231137 8.10482840646922 7.488017375152051 7.2333053112206995 8.45813046824068 7.80426154374947 7.78137183295103 7.7773718329510295 7.782371832951029 6.388247826303972 6.366228559004095
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 0 15.506515866784243 12.799465385143236 11.361681180624249 10.503027174737648 13.40635731251099 12.154370728626832 12.096921592027181 12.092921592027182 12.097921592027182 9.231669361095069 9.202929537195539
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 0 11.059813639534427 7.585128586488565 6.282384629220449 5.7578821821136605 8.243677191891768 6.959649468873729 6.910883415214495 6.9068834152144944 6.911883415214494 4.522279980846034 4.48842550542287
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 0 9.34297477677958 5.671044942542093 4.300560329632557 3.319036208863145 6.369856649735903 5.034747919936579 4.984660835486554 4.980660835486553 4.985660835486553 1.9582610846131674 1.9293792864486425
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 0 5.038741818155681 3.2297098350268496 2.6495498518113396 2.4945400711457024 3.6042698119089445 2.927349562699001 2.9062988792665783 2.9022988792665783 2.907298879266578 1.7728257639537164 1.7535328729796573
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 0 5.978289889687598 3.6654012879102535 2.8828884478099996 2.633512865070954 4.112996056989809 3.276635974871526 3.248719358360524 3.244719358360524 3.2497193583605237 1.734701491319485 1.708846560779146
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 0 7.150932864357226 6.143041440816173 6.331272815102885 6.525074868401378 6.252025795944574 6.211647072015489 6.212442766080854 6.208442766080854 6.2134427660808536 6.044533325278796 6.032818942302067
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 0 9.584762150391422 8.496778710735907 8.098441662049108 7.974383537787712 8.77622389765821 8.297435866083076 8.282385251148701 8.278385251148702 8.283385251148703 7.280041988848763 7.262362859065521
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 0 10.196045625831443 8.923935673361598 8.415943310617454 8.22891141729914 9.241502173264086 8.672608352289279 8.653774632095017 8.649774632095017 8.654774632095018 7.540871422066318 7.528085971638808
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 0 8.303583426377154 5.753754810599389 4.908771914000756 4.638989873338324 6.234740113575496 5.3302910823872915 5.299998950036108 5.2959989500361075 5.300998950036107 3.704278620599351 3.6770960454723314
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 0 5.098556068650349 4.507771956142719 4.598073834238985 4.760275547197916 4.625863447788634 4.5300085854031815 4.530382853968951 4.526382853968951 4.5313828539689505 4.267033233898574 4.256260080186975
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 0 10.623273461939919 8.140159635605311 7.272466084348142 6.965991396802511 8.626514587160775 7.7085746417931 7.677663217709973 7.673663217709972 7.678663217709972 6.006053966425559 5.979090089960397
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 0 13.126034517511679 9.39925394267513 7.736641031652752 6.956938785328506 10.203944985602964 8.625504883415138 8.560628780701792 8.556628780701793 8.561628780701794 5.5649738093194445 5.535237672938496
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 0 8.717168954031953 7.613076349488647 7.304809069195247 7.220768052811539 7.869576843875864 7.453206466813708 7.440754021613304 7.436754021613304 7.441754021613304 6.595380864561762 6.576597617210584
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 0 7.006468584881659 5.993036384806388 5.652608314399604 5.550744936662912 6.257071302265237 5.815796914245561 5.802579308209142 5.798579308209142 5.803579308209142 4.889313697592237 4.8711487324816245
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 0 9.328137808031185 7.678673799851438 7.025810624648962 6.822253743369447 8.04367399133636 7.370100448086899 7.346130837720696 7.3421308377206955 7.347130837720695 6.084168573404736 6.067171787808795
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 0 2.585709759483978 2.608465337955082 3.0330667104766778 3.377638475545445 2.632118707811371 2.795479833162067 2.80788461090184 2.80388461090184 2.8088846109018397 3.2246907264002624 3.2179674409943813
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 0 8.1574626462145 7.272838016886844 7.445435659869148 7.660330098393369 7.3809534981967335 7.335270870988169 7.334646623005415 7.330646623005414 7.335646623005414 7.276627363764047 7.2690092800084
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 0 7.384511777119413 4.074144363117632 2.8378495379195487 2.414763296889112 4.726764479004723 3.462893487432621 3.4167049386826163 3.4127049386826163 3.417704938682616 1.2857897559612832 1.2531879832555175
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 0 4.656761074161916 4.350687135613935 4.686333263006862 4.988134057924873 4.4048952706620685 4.493524470736593 4.501453112434791 4.4974531124347905 4.5024531124347975 4.788206623009693 4.783424880491782
CSP CSP spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 0 12.516652000791433 11.556786815071199 11.205712939348704 11.096063122885854 11.817964190021838 11.379194834528365 11.365742887117465 11.361742887117465 11.366742887117466 10.529817201632572 10.523279699144988
