survey version standard standard_catagory shift PS1-g PS1-r PS1-i PS1-z 
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 0 10.525460289074037 10.256221418156557 10.153288757626104 10.142973107653873
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 0 10.346548646888944 10.07174507435958 10.001951621603656 10.013857192563044
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 0 7.496086111052474 6.956880310415631 6.788322073469132 6.744026146947583
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 0 6.335761894949563 5.4743456924870095 5.17034473942779 4.996624670515537
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 0 3.655363930906258 3.9794485219644073 4.268334211349153 4.483512799597669
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 0 8.996346275457437 9.151414575374542 9.34266724029656 9.433918622801365
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 0 10.059146217254078 9.623814571659821 9.461745058381464 9.392673677099541
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 0 11.220243439248822 9.997949782183227 8.790115351650307 8.257404306473969
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 0 9.89036664833705 9.656994068433335 9.571808121543889 9.563555091980888
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 0 9.185282156713512 8.821054691891838 8.697412822905772 8.645753406555858
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 0 2.6829160170630786 1.6593291810116924 1.2670454192764886 1.053360146425785
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 0 9.591995529777893 9.481632251328627 9.503955369483464 9.543708502756648
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 0 6.527043695482508 5.390940452378363 4.833888445580989 4.554442884221327
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 0 5.967571683960831 5.330123873626654 5.1035033142646675 5.002853709867541
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 0 8.330683683803752 8.02446370663786 7.982857880132897 8.003981425467373
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 0 10.276701675234083 10.39856571211648 10.524997091715356 10.57473076926383
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 0 4.403837289599849 4.079618153314804 3.989850951097111 3.989498074966228
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 0 4.832396522552504 4.303762960084246 4.122907350392811 4.061157779616728
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 0 10.827081559276657 10.571220609125469 10.494235444179267 10.490070254922578
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 0 5.138446788528039 4.538529573637781 4.347639337406527 4.27092689063802
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 0 5.704569968272853 4.766315683631756 4.3824962050031075 4.20370495566592
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 0 4.510821439974787 3.9682155482356762 3.801643759734553 3.7526778782538877
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 0 2.671616177215679 1.5977366914784383 1.123460202809536 0.891201865866968
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 0 10.147280623792437 9.97338303999966 9.9395744742028 9.947225073079004
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 0 7.803251854733862 7.424555811010315 7.275266502398935 7.224261370280789
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 0 5.099653380799349 5.4072082305475035 5.684889443562305 5.871652080265939
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 0 8.26392663562839 7.82388407898727 7.662271959572127 7.595902223623
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 0 3.110625731666506 3.355070520125384 3.572792105138575 3.65912930700226
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 0 4.938603677753736 4.4117884444175814 4.229951188511254 4.17751314102609
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 0 5.328499341904855 4.735775809994049 4.533203964750008 4.4550509274957975
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 0 11.456599394762808 11.081034496655846 10.941697299495857 10.885444390765457
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 0 9.29953143603991 8.884204163203613 8.696445925007364 8.614173930362774
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 0 8.65814036487674 8.336048339183552 8.225848533973561 8.200669843227004
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 0 10.379810258515239 10.111181393585628 10.0365026502888 10.03787348519598
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 0 7.619261454700894 6.914232379778763 6.5986621801342835 6.4454348168018285
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 0 8.26508665815862 7.8233972805041 7.624315856188442 7.543709941043204
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 0 6.065173600110921 6.286495318782922 6.497824479961874 6.6400198101747065
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 0 6.401511106600555 5.956171874008106 5.83012152708033 5.794302047343102
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 0 9.919588575872535 9.718975713618473 9.676793228277127 9.681070358614889
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 0 4.546944550658079 4.210547989397924 4.129318029488957 4.1318041931356575
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 0 10.612080568662922 10.323408212443567 10.211284981838489 10.191168893508276
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 0 10.141786494294838 9.803608947481084 9.704729252490438 9.680692618362432
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 0 5.3956047916695375 5.578184216326946 5.818122697461082 5.963784300651067
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 0 6.591298739001974 6.272191647557825 6.18797985665508 6.19095487281664
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 0 8.033254864086924 7.4893207847725805 7.245324682160959 7.137825356072703
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 0 12.68093782736705 11.372585670233164 10.55230541041886 10.15943200331565
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 0 7.463211536625657 6.290512101004673 5.781770930082246 5.501551847086326
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 0 5.547500285408187 4.30774312748845 3.363140192505014 2.933409915859613
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 0 3.151823055532727 2.64951164704987 2.5004114215857385 2.4591165930166063
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 0 3.57322408957285 2.8853613132249123 2.6445839283564823 2.5273263478768726
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 0 6.126268408617154 6.320197763393345 6.515015114687618 6.6266278375465895
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 0 8.438510269811832 8.096629033242085 7.980070551436935 7.962238579172428
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 0 8.858669174192318 8.41567033380391 8.237344480610382 8.175803516273444
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 0 5.656566000349297 4.911928682382804 4.65045735860523 4.52003855021141
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 0 4.487340903817138 4.588406201861211 4.752422454310626 4.812604359114303
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 0 8.042553865687996 7.276016367604633 6.9796500292069865 6.829193580890745
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 0 9.266743982601419 7.7494626005228255 6.993514395946306 6.601908917612285
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 0 7.559430605706414 7.301666081532218 7.223567150459342 7.234163324961468
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 0 5.938241849877219 5.649850657580526 5.555529267750217 5.533210293191079
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 0 7.600741450605302 7.026894900149927 6.831419064194897 6.7603558180299785
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 0 2.6127269454137156 3.0186734303732834 3.360570504501112 3.600980170329713
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 0 7.256439679893621 7.434443234284277 7.648933646442963 7.790948275094195
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 0 3.9542304027265764 2.844951955366909 2.432506136946884 2.206912910444224
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 0 4.34722620201255 4.673215527819963 4.972771506116501 5.18472915066722
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 0 11.502731834548062 11.203368103648515 11.100687957778455 11.075076976173982
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 0 5.196515853328307 5.169071338473302 5.240386211301836 5.31678505402607
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 0 9.248001918749313 8.691791799000061 8.464181697052659 8.369225476053614
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 0 8.839117016779237 8.178787946553193 7.877677768122762 7.728635693090197
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 0 4.383960802118327 3.9712901327411316 3.843468083110448 3.806827899716513
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 0 6.504767977818734 5.444644536694355 4.725112177868084 4.3435109737924265
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 0 4.948317687384407 4.325297076136405 4.082282637749877 3.9690433533726726
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 0 8.621855032031043 7.731031952525065 7.3578229787872615 7.177282183007925
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 0 7.279768779858351 6.079450423631581 5.429354594033537 5.143938557879547
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 0 5.333765548204912 5.120456221663041 5.117646090653459 5.164944032004797
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 0 5.460758844560271 5.647328548756889 5.8161368049161055 5.89985212408439
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 0 5.585396499530276 5.780352393310565 5.9995529491609005 6.159031961396732
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 0 6.064377207354031 6.304329073308423 6.5470424032290815 6.70288024667331
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 0 3.359425718826568 2.1945551400685304 1.493428045709564 1.1644472291527492
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 0 8.772954178519964 8.104894347107734 7.821450185162078 7.6876973234786945
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 0 8.985596701371122 8.500184420674316 8.30337601955845 8.221053135283874
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 0 5.931886460769849 6.219403888587724 6.492519492461415 6.67801262016949
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 0 8.586550270255543 8.775050660261783 8.972588487881318 9.069756888556263
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 0 6.577157303046576 5.914356380237219 5.69761659182884 5.588880352314138
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 0 10.104023724768393 9.753194284313153 9.642318926666618 9.621956008991173
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 0 8.643519217184107 8.876811794696778 9.111413637473802 9.248286091341125
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 0 5.3312554572246995 5.630550265389907 5.8965855729089505 6.061398395548768
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 0 6.62655432679356 5.488233249942063 4.947633160242216 4.702452262095029
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 0 5.88906259017055 5.3812399914176865 5.212654068825628 5.15697170499033
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 0 5.860222900931088 4.941218259760259 4.548053909761794 4.343411206600244
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 0 8.732123016789249 7.977936583292703 7.647775779883897 7.489725336354052
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 0 10.506252905883006 10.11367383133248 9.98464905768267 9.949480725973096
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 0 3.6793718054912006 4.033882272584812 4.337733144965945 4.533387870927601
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 0 4.60833071803955 3.4912272828756272 2.8152663730770406 2.4996514418477958
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 0 5.793432765759761 5.826993327693113 5.932320610679064 6.031219722012047
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 0 10.049149594440117 6.417032046219482 5.113607026771177 4.329771509729646
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 0 6.0212265792565525 5.341049380085334 5.097599735807165 4.98875519632778
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 0 8.197201649773795 8.010679716186726 7.969493202166639 7.981656693415562
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 0 3.1093911109932684 2.4981862089209486 2.2725858454273578 2.1839321407338588
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 0 8.700092045050951 9.158637942477434 9.528609662383147 9.800051898797072
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 0 7.909687121878669 7.95483737286321 8.07282052173414 8.17317712876557
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 0 9.935256546380376 9.45379769320428 9.235649387522582 9.144166145677726
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 0 6.358631321245479 5.7634772794686135 5.578972997848425 5.524089595626883
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 0 10.821627455991905 10.400629024126758 10.229461147501262 10.16513142419317
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 0 11.860813467578463 11.243964312877637 10.979053766347278 10.858900016782435
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 0 3.690023014966858 2.682541338795261 2.278578328611026 2.065230618385378
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 0 5.302319929135496 4.704456405839835 4.4899243309306165 4.396699757019377
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 0 9.060338084224902 8.770286627251775 8.681648341442056 8.668870743952041
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 0 4.137256526259055 3.6053598836861127 3.439039981844857 3.3923588037465606
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 0 6.37486727854392 6.669211025827515 6.93516177644014 7.113079457365274
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 0 7.833223509700055 6.998576097589108 6.682018923009188 6.522399888859173
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 0 8.093460213552817 6.876469931506996 5.90583740627293 5.468614267335127
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 0 5.525431371422037 4.5350947144297145 4.143409276318714 3.948252127620897
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 0 7.351828906153262 7.590043797996522 7.814088515386217 7.964194323944305
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 0 6.400966586359257 6.4829724326335665 6.606529938098841 6.70049106575383
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 0 8.174412990917833 7.679622998342104 7.514187405422181 7.4657017372966905
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 0 4.6390769486399925 3.797828427628488 3.4837206305404287 3.3241862262301396
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 0 11.599609867997007 11.527182854360845 11.567336616306555 11.617399801974969
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 0 8.672302816677533 8.031718225135325 7.749827132311694 7.6229245020597425
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 0 7.177718782884973 7.171888983637739 7.260990155283231 7.32449685791066
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 0 4.862124431810084 4.666408107548833 4.641139128873654 4.668335002284113
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 0 5.343376249163423 4.644596212100112 4.402602284071609 4.288949099568423
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 0 11.756209156126172 11.210569455511866 10.974346051859143 10.87749653941885
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 0 7.897274832532162 7.088414579258394 6.722868030920562 6.55536606073597
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 0 9.377547291423138 8.993914386807234 8.846981006327944 8.805423355269554
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 0 6.6405101457436295 6.7154535028337285 6.837154659005073 6.94257214227175
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 0 9.782907158706625 9.542927659932985 9.467539263619365 9.461682875818877
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 0 6.2022728034148855 6.103223680876749 6.117507102720268 6.145648886137021
