survey,ZTFS-g,ZTFS-r,ZTFS-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTFS,16.3967,16.1651,16.0702,16.42060089111328,16.131099700927734,16.02400016784668,15.996899604797363,232.67807451726924,23.389636881003753
ZTFS,18.6839,17.4022,16.6079,18.650100708007812,17.45829963684082,16.68400001525879,16.346799850463867,221.93502147413594,28.938671607923315
ZTFS,16.7898,16.3826,16.2382,16.792699813842773,16.375600814819336,16.208999633789062,16.15999984741211,262.01304456627446,36.80925397375067
ZTFS,17.4903,16.2407,15.5764,17.471399307250977,16.291900634765625,15.636199951171875,15.347299575805664,247.5731193922972,52.08442738435926
ZTFS,16.5753,16.1111,15.9498,16.59749984741211,16.085399627685547,15.923999786376953,15.856300354003906,229.29686623531273,60.02721620665497
ZTFS,16.2953,15.9492,15.8215,16.314599990844727,15.926400184631348,15.791799545288086,15.759900093078613,242.96107760850785,39.453193069595386
ZTFS,17.7653,16.5937,16.0304,17.734800338745117,16.618499755859375,16.06290054321289,15.813699722290039,227.36993222401327,15.797391774164186
ZTFS,18.6843,17.5354,17.0248,18.614200592041016,17.553300857543945,17.046899795532227,16.79840087890625,256.097940502406,59.413223522643285
ZTFS,16.6509,16.2945,16.1654,16.679800033569336,16.270700454711914,16.124399185180664,16.07939910888672,230.45297268677373,66.39887699844307
ZTFS,18.6403,17.8068,17.4959,18.6481990814209,17.810100555419922,17.469999313354492,17.32819938659668,221.59999576092284,36.6485315925557
ZTFS,17.1047,16.7557,16.6182,17.117599487304688,16.739900588989258,16.5851993560791,16.533199310302734,242.66495022807197,15.828268878879275
ZTFS,17.4565,17.0465,16.8855,17.487199783325195,17.05229949951172,16.88170051574707,16.84779930114746,233.70801077332433,43.15935329026556
ZTFS,18.8448,17.8789,17.4356,18.799999237060547,17.885700225830078,17.45789909362793,17.26449966430664,254.98005808100658,36.19428909408748
ZTFS,17.0912,16.2672,15.9933,17.067699432373047,16.266000747680664,15.97659969329834,15.865400314331055,248.67797283531667,48.98876751030358
ZTFS,18.7086,17.4788,16.6305,18.71380043029785,17.55820083618164,16.727399826049805,16.34760093688965,240.02813720752744,64.18479608672514
ZTFS,18.4628,17.5397,17.1365,18.477800369262695,17.560400009155273,17.152999877929688,16.95829963684082,228.71593398767783,72.89928278622052
ZTFS,17.0768,16.3991,16.1543,17.06760025024414,16.3799991607666,16.127700805664062,16.03420066833496,257.57820764523905,72.81672332916467
ZTFS,17.0169,16.4123,16.1888,17.031400680541992,16.402700424194336,16.162799835205078,16.063400268554688,245.64800691157905,38.115320456149284
ZTFS,17.6982,17.1597,16.9724,17.713300704956055,17.134199142456055,16.947900772094727,16.88479995727539,241.4191273178305,51.32220776354479
ZTFS,17.1133,16.7016,16.5241,17.12190055847168,16.681499481201172,16.50200080871582,16.45549964904785,261.6450500987225,44.689617865400706
ZTFS,16.0143,15.0327,14.6379,15.992400169372559,15.045599937438965,14.644800186157227,14.470499992370605,213.87593946638376,79.47106940700459
ZTFS,16.1995,15.7769,15.6437,16.21109962463379,15.763500213623047,15.609399795532227,15.573399543762207,239.6790948453849,66.59512492981135
ZTFS,16.817999999999998,16.3466,16.1537,16.827999114990234,16.32659912109375,16.13290023803711,16.058300018310547,250.4909977331151,21.558649323280353
ZTFS,16.5649,15.9815,15.734000000000002,16.570100784301758,15.972399711608887,15.723999977111816,15.633000373840332,249.02897914901575,26.55182548584583
ZTFS,16.7164,16.0919,15.8595,16.7278995513916,16.089099884033203,15.830599784851074,15.734800338745117,228.85793826944945,24.04069145857273
ZTFS,18.6685,17.4462,16.7251,18.63719940185547,17.490299224853516,16.802900314331055,16.473800659179688,231.26193771880122,31.20055964682426
ZTFS,18.4188,17.1936,16.563,18.38789939880371,17.217899322509766,16.614200592041016,16.35070037841797,259.7839764603741,44.31561117729606
ZTFS,16.602,16.1803,16.024,16.6072998046875,16.15959930419922,15.993200302124023,15.945599555969238,261.2280294492893,72.78495380061065
ZTFS,16.5988,16.0502,15.7643,16.603500366210938,16.044300079345703,15.760899543762207,15.635600090026855,264.1349198224411,51.596462362221885
ZTFS,17.0129,16.6085,16.4494,17.05190086364746,16.606599807739258,16.452199935913086,16.37619972229004,253.96494424093598,17.393342019320396
ZTFS,16.1113,15.569,15.3959,16.13170051574707,15.558199882507324,15.352100372314453,15.279500007629395,228.678004370394,27.452362214978805
ZTFS,17.0294,16.3375,16.0828,17.041000366210938,16.3356990814209,16.071699142456055,15.973699569702148,254.92998539103462,47.60889442653057
ZTFS,16.7909,16.5276,16.430999999999997,16.822900772094727,16.497600555419922,16.37929916381836,16.349300384521484,229.06302165043462,22.37248426549733
ZTFS,18.2285,17.1426,16.6927,18.1825008392334,17.152299880981445,16.698699951171875,16.5039005279541,264.05509043536864,71.53940685493366
ZTFS,17.6504,17.276,17.0949,17.661800384521484,17.23710060119629,17.06439971923828,17.01569938659668,236.58096406556533,72.8298245112111
ZTFS,16.8274,16.213,15.9897,16.81220054626465,16.198299407958984,15.9552001953125,15.860899925231934,238.47208130787993,16.852707494551595
ZTFS,17.2554,16.6921,16.4896,17.253799438476562,16.670700073242188,16.46030044555664,16.392099380493164,263.18196330409097,22.11956180792798
ZTFS,15.7454,15.3619,15.2128,15.761899948120117,15.34280014038086,15.180100440979004,15.14229965209961,240.82908151994997,21.873689342692963
ZTFS,15.6224,15.3871,15.309000000000001,15.652700424194336,15.36620044708252,15.252099990844727,15.24209976196289,241.37299023514515,64.7870945165019
ZTFS,18.9342,17.6092,16.498,18.856300354003906,17.663799285888672,16.623600006103516,16.151100158691406,249.809886145006,73.30382367382573
ZTFS,15.4379,14.9994,14.8541,15.457300186157227,14.983599662780762,14.826499938964844,14.784899711608887,242.9270180615712,31.774513468098338
ZTFS,16.4389,16.1443,16.0294,16.462299346923828,16.11370086669922,15.997699737548828,15.979299545288086,261.19423739713113,74.23915647215208
ZTFS,17.7763,17.2915,17.1369,17.851999282836914,17.313400268554688,17.087499618530273,16.997900009155273,253.62505612871112,61.31931016017113
ZTFS,17.8603,16.9211,16.5582,17.837299346923828,16.929000854492188,16.559099197387695,16.396799087524414,239.2222443023903,72.29270567237808
ZTFS,16.6967,16.096,15.8789,16.702600479125977,16.08690071105957,15.858599662780762,15.764100074768066,254.23808574049306,44.166975389594356
ZTFS,17.4717,16.831,16.6039,17.461700439453125,16.83650016784668,16.58329963684082,16.483299255371094,236.86389628682818,73.21304640814648
ZTFS,18.1751,17.4766,17.199,18.148500442504883,17.4606990814209,17.177099227905273,17.05430030822754,255.56901167853874,28.536696021714185
ZTFS,18.2348,17.0364,16.5021,18.205400466918945,17.07029914855957,16.53230094909668,16.286800384521484,254.7960875584051,50.41225862286692
ZTFS,18.6563,17.4401,16.6571,18.665199279785156,17.4862003326416,16.73539924621582,16.379499435424805,235.58600786259478,32.43204422227846
ZTFS,16.9455,16.6378,16.5205,16.955699920654297,16.611099243164062,16.48539924621582,16.462099075317383,227.4551342279879,64.67745685918877
ZTFS,17.6652,17.062,16.8326,17.666000366210938,17.049400329589844,16.826000213623047,16.74410057067871,246.47195115151092,64.22629376365282
ZTFS,18.1401,17.1694,16.733,18.15060043334961,17.18869972229004,16.772300720214844,16.575199127197266,246.17801924771823,41.52846355548002
ZTFS,17.2911,17.0129,16.9389,17.310199737548828,16.98270034790039,16.8656005859375,16.849899291992188,240.22903758684214,34.70698927643293
ZTFS,16.3676,16.006,15.8588,16.3843994140625,15.98169994354248,15.814299583435059,15.773900032043457,249.92606951418767,19.333673605899634
ZTFS,16.5666,16.0645,15.8842,16.5580997467041,16.042200088500977,15.854100227355957,15.793100357055664,256.2490273078324,26.615804324980232
ZTFS,17.8664,17.0589,16.743,17.84819984436035,17.0403995513916,16.72010040283203,16.570199966430664,236.2141659083477,78.92685292685734
ZTFS,16.8286,16.202,15.9841,16.83690071105957,16.192100524902344,15.960800170898438,15.867899894714355,240.94793722520757,52.04908621661333
ZTFS,18.6381,17.4877,16.9821,18.601499557495117,17.494800567626953,17.009000778198242,16.77280044555664,228.84902719602616,43.91143719292328
ZTFS,17.7487,17.069000000000003,16.798,17.732999801635742,17.06399917602539,16.779199600219727,16.666500091552734,229.3659370603861,49.68337809695986
ZTFS,15.7815,15.3305,15.1927,15.810099601745605,15.3125,15.145500183105469,15.107600212097168,219.0749157079642,36.66393081195911
ZTFS,17.4066,16.2538,15.7394,17.417400360107422,16.290700912475586,15.770700454711914,15.542900085449219,224.15095230179355,28.582097677146013
ZTFS,15.8541,15.4857,15.3755,15.868000030517578,15.462699890136719,15.329299926757812,15.30370044708252,226.94563695376155,80.15519234027902
ZTFS,16.6728,16.2396,16.0818,16.678300857543945,16.210500717163086,16.032400131225586,15.985699653625488,228.6719158738696,27.195793521378402
ZTFS,18.055,17.5265,17.3465,18.041500091552734,17.514400482177734,17.31290054321289,17.240299224853516,256.2021009233467,51.31629517358045
ZTFS,17.9595,16.7106,16.1683,17.8528995513916,16.723100662231445,16.189300537109375,15.947500228881836,223.18496767446732,27.19107472231593
ZTFS,17.3526,16.8846,16.6852,17.36870002746582,16.874099731445312,16.66950035095215,16.597299575805664,227.3790483145198,44.75436980456257
ZTFS,17.7088,16.8185,16.5048,17.678199768066406,16.82539939880371,16.491600036621094,16.356199264526367,235.74481466131294,67.17412802567766
ZTFS,16.7231,16.1079,15.8793,16.730100631713867,16.09630012512207,15.855400085449219,15.762999534606934,245.06903596097254,29.46624421860127
ZTFS,17.2203,16.2251,15.8591,17.19529914855957,16.236799240112305,15.852399826049805,15.681099891662598,260.8360389324759,15.229797760004498
ZTFS,18.2696,17.1711,16.647000000000002,18.239099502563477,17.19420051574707,16.67099952697754,16.438600540161133,246.38196305791612,50.81140772866897
ZTFS,16.9898,16.3959,16.1992,16.989500045776367,16.380399703979492,16.158100128173828,16.077800750732422,240.77781861266212,71.46701921840959
ZTFS,16.9221,16.5196,16.3635,16.936100006103516,16.513500213623047,16.34709930419922,16.304000854492188,263.19902464272576,36.64638994598854
ZTFS,17.8767,17.2807,17.0571,17.86359977722168,17.262800216674805,17.038700103759766,16.970699310302734,254.76300551465278,30.848809023776212
ZTFS,17.5524,17.0938,16.9169,17.55229949951172,17.076900482177734,16.90220069885254,16.841400146484375,250.2579621645009,32.79333998168702
ZTFS,17.6919,17.2493,17.1358,17.699600219726562,17.224300384521484,17.039600372314453,16.981199264526367,258.24408952,56.0628992
ZTFS,18.6458,17.8066,17.4461,18.59600067138672,17.796300888061523,17.43630027770996,17.265499114990234,262.6162202008853,73.98009503896564
ZTFS,16.2332,15.4298,15.1232,16.233800888061523,15.439900398254395,15.121000289916992,14.975600242614746,259.2723707797709,79.39318618356494
ZTFS,18.0929,17.1486,17.0196,18.084999084472656,17.153900146484375,16.749099731445312,16.56290054321289,240.21699991127073,28.37011827910646
ZTFS,17.0731,16.7,16.5323,17.08370018005371,16.667400360107422,16.496200561523438,16.450899124145508,248.85602516916896,23.047818104064916
ZTFS,17.9367,16.6936,16.0219,17.896900177001953,16.72089958190918,16.081499099731445,15.789600372314453,239.8008623167941,59.89682583979905
ZTFS,16.1647,15.9503,15.8754,16.199899673461914,15.911299705505371,15.831100463867188,15.806500434875488,218.62506526560585,79.30933154731225
ZTFS,17.9749,17.3486,17.1489,17.951400756835938,17.34280014038086,17.096399307250977,17.01140022277832,261.1620590146809,25.63417335377999
ZTFS,16.8031,16.2097,15.9844,16.805299758911133,16.19969940185547,15.956299781799316,15.853300094604492,247.40887286690597,52.20328166617868
ZTFS,17.7266,17.274,17.097,17.726299285888672,17.25279998779297,17.068500518798828,17.01919937133789,248.04007342590623,38.1937912016636
ZTFS,17.0058,16.0499,15.6792,16.994400024414062,16.060400009155273,15.682000160217285,15.51930046081543,228.80896779393507,51.16328475189141
ZTFS,17.5918,16.5476,16.0679,17.570199966430664,16.57430076599121,16.106399536132812,15.880800247192383,242.56199790995342,51.44294873835628
ZTFS,16.885,16.5016,16.3664,16.90920066833496,16.476200103759766,16.328899383544922,16.289199829101562,253.0111141848597,65.5189431483139
ZTFS,18.8067,17.7331,17.3063,18.75979995727539,17.737199783325195,17.316099166870117,17.113100051879883,264.0820095336826,51.31528237783753
ZTFS,17.4699,16.9424,16.7449,17.471799850463867,16.930999755859375,16.716299057006836,16.64259910583496,243.19003455424237,15.275378576174262
ZTFS,16.7156,16.2084,16.0155,16.74970054626465,16.195499420166016,15.977899551391602,15.906299591064453,222.41200108154712,22.659633372226477
ZTFS,18.9569,17.7386,17.018,18.926799774169922,17.77720069885254,17.094900131225586,16.758800506591797,255.31894919236572,37.30767681586273
ZTFS,17.7273,17.1433,16.9164,17.729000091552734,17.129100799560547,16.887500762939453,16.79829978942871,242.30597212360942,26.48019541946697
ZTFS,17.1302,15.9742,15.4674,17.08300018310547,15.997099876403809,15.503499984741211,15.291600227355957,261.5860207170857,25.034353606163137
ZTFS,18.0876,17.5452,17.323,18.085899353027344,17.516199111938477,17.28820037841797,17.208200454711914,257.04699392587787,67.07463363683496
ZTFS,18.1307,17.4575,17.1756,18.132600784301758,17.4419002532959,17.1697998046875,17.03350067138672,264.90603675451945,45.06138712709727
ZTFS,16.8655,16.1942,15.9787,16.83489990234375,16.186500549316406,15.953800201416016,15.876999855041504,243.96305301519996,54.31142800116208
ZTFS,18.1727,17.4223,17.1448,18.15239906311035,17.409000396728516,17.117300033569336,16.98390007019043,220.49692739292615,72.18450986318149
ZTFS,17.673,16.3927,15.6951,17.641700744628906,16.44339942932129,15.759099960327148,15.469499588012695,251.40494232758795,71.390566616883
ZTFS,17.1719,16.3761,16.0832,17.152700424194336,16.36639976501465,16.07029914855957,15.952300071716309,244.97420578700041,78.97719899728611
ZTFS,17.1548,16.785999999999998,16.646,17.160999298095703,16.777099609375,16.615100860595703,16.566099166870117,254.64962585141686,79.49557703734438
ZTFS,18.2989,16.945,16.0282,18.23110008239746,16.992900848388672,16.140399932861328,15.750100135803223,235.1019615854078,39.8381662570233
ZTFS,17.2485,16.3196,15.9217,17.320899963378906,16.327699661254883,15.918499946594238,15.758500099182129,214.67498558612294,44.1860064626488
ZTFS,17.0842,16.6451,16.4802,17.0856990814209,16.635400772094727,16.461999893188477,16.42770004272461,228.75893522258795,60.54259792581879
ZTFS,18.0559,17.368,17.0855,18.077899932861328,17.36639976501465,17.077800750732422,16.966299057006836,264.7380863900582,39.36097369749519
ZTFS,17.7069,17.0361,16.7639,17.619699478149414,17.024599075317383,16.78030014038086,16.690500259399414,261.52706548830673,48.03718884864757
ZTFS,17.127,16.7681,16.6567,17.159099578857422,16.766799926757812,16.622400283813477,16.59910011291504,232.50701217462736,33.82060627401321
ZTFS,17.2181,16.6177,16.383,17.21139907836914,16.601499557495117,16.36359977722168,16.260299682617188,243.46788298486356,67.21522717267287
ZTFS,18.6543,17.2282,16.524,18.471500396728516,17.259899139404297,16.590700149536133,16.281999588012695,249.38099272434715,48.10152627289361
ZTFS,17.5103,16.3168,15.798,17.46980094909668,16.327600479125977,15.828200340270996,15.586600303649902,215.09669988680474,79.28673345575542
ZTFS,18.7879,17.5412,16.929000000000002,18.73310089111328,17.563400268554688,16.964500427246094,16.705900192260742,264.5248875026313,58.44707548641288
ZTFS,18.3471,17.2734,16.7952,18.315799713134766,17.27750015258789,16.808300018310547,16.58799934387207,245.6319204233935,51.41855046252134
ZTFS,17.7896,17.255,17.0684,17.76490020751953,17.224199295043945,17.028799057006836,16.961999893188477,243.13999762910555,46.55648004079152
ZTFS,16.9165,15.777000000000001,15.1905,16.87420082092285,15.800800323486328,15.233499526977539,14.968700408935547,248.28192266716627,58.57649409684117
ZTFS,16.6901,16.2225,16.0119,16.670799255371094,16.194599151611328,15.995499610900879,15.93179988861084,256.2570394169951,29.861055720522735
ZTFS,18.0946,17.1459,16.8094,18.077899932861328,17.150400161743164,16.79439926147461,16.65019989013672,232.4470367273286,65.78278805832755
ZTFS,16.1238,15.774000000000001,15.6314,16.1343994140625,15.744600296020508,15.59850025177002,15.55720043182373,253.39792012001502,19.188208841074992
ZTFS,16.5582,15.9757,15.7709,16.55190086364746,15.967599868774414,15.749099731445312,15.656399726867676,252.94797312421318,61.412943845925014
ZTFS,15.5907,14.9797,14.7807,15.589699745178223,14.97249984741211,14.760700225830078,14.68589973449707,243.288018913704,47.52630644621603
ZTFS,17.7522,17.1159,16.8977,17.75819969177246,17.108299255371094,16.839799880981445,16.728599548339844,257.0919286549446,41.75142175161494
ZTFS,16.4786,16.0523,15.9017,16.492300033569336,16.03350067138672,15.862099647521973,15.8149995803833,220.95007756913805,72.06293372956455
ZTFS,15.7697,15.3319,15.1789,15.789299964904785,15.313199996948242,15.152799606323242,15.120400428771973,253.85303746113019,46.220966710594155
ZTFS,17.9974,16.7602,16.1828,17.937299728393555,16.77630043029785,16.22570037841797,15.973400115966797,262.30004142229626,50.959073414978675
ZTFS,17.6184,16.5364,15.9891,17.70870018005371,16.58139991760254,16.061599731445312,15.839500427246094,230.8930533126991,25.29733767783866
ZTFS,18.4232,17.2133,16.565,18.420299530029297,17.249399185180664,16.626399993896484,16.33530044555664,212.82098579382554,72.97909816592029
ZTFS,17.6984,16.3589,15.4721,17.647300720214844,16.412700653076172,15.571100234985352,15.188899993896484,262.4389121269606,44.21476011257394
ZTFS,15.972999999999999,15.591,15.4723,15.998000144958496,15.572699546813965,15.43120002746582,15.39330005645752,241.93803276006275,65.71955128102681
ZTFS,16.2051,15.7509,15.5716,16.22089958190918,15.733799934387207,15.559100151062012,15.504500389099121,240.73002313802826,33.658348090462596
ZTFS,18.5827,17.7338,17.3969,18.564899444580078,17.73349952697754,17.386699676513672,17.243200302124023,222.45207323172372,22.017323984311975
ZTFS,17.1258,16.4161,16.1514,17.115699768066406,16.410999298095703,16.13479995727539,16.032499313354492,261.8459821268105,41.69772545052062
ZTFS,17.7019,17.0964,16.899,17.69770050048828,17.08679962158203,16.842899322509766,16.74799919128418,252.73296952019226,57.78959068770348
ZTFS,18.8746,17.8327,17.3753,18.84869956970215,17.8346004486084,17.406999588012695,17.203699111938477,220.04178562266472,79.8512828996411
ZTFS,17.5803,16.8207,16.5206,17.578500747680664,16.82550048828125,16.523500442504883,16.381999969482422,239.38493739615038,30.125575252147904
ZTFS,17.283,16.5415,16.2536,17.274599075317383,16.53700065612793,16.23940086364746,16.104700088500977,258.7460700324534,50.173318466583176
ZTFS,18.5744,17.5547,17.0594,18.55929946899414,17.57469940185547,17.141799926757812,16.95989990234375,240.60209004171992,47.350952597522294
ZTFS,16.9321,16.4836,16.298,16.933399200439453,16.453800201416016,16.257099151611328,16.19529914855957,258.01896656577964,18.327225385247022
ZTFS,18.1503,16.9757,16.4183,18.112499237060547,17.02079963684082,16.487199783325195,16.244400024414062,262.76608732572413,42.80770567693186
ZTFS,17.7749,17.2918,17.0773,17.787700653076172,17.269800186157227,17.045400619506836,16.978500366210938,233.90791528824568,45.58288822077595
ZTFS,17.312,16.7719,16.5599,17.314199447631836,16.747400283813477,16.524700164794922,16.44729995727539,251.2740404431387,26.225832724977426
ZTFS,16.5947,16.1033,15.9061,16.60460090637207,16.08989906311035,15.878700256347656,15.817899703979492,249.07090951650463,36.53393675378018
ZTFS,16.4023,16.01,15.8794,16.412900924682617,15.987099647521973,15.843099594116211,15.809200286865234,235.67726628099055,73.99336652294589
ZTFS,18.6128,17.5193,17.0372,18.584299087524414,17.542999267578125,17.059900283813477,16.843000411987305,242.12197389753692,65.37588495341126
ZTFS,18.8534,17.5657,16.8985,18.788999557495117,17.6072998046875,16.965700149536133,16.648000717163086,235.954215661158,79.63079481042824
ZTFS,16.3646,16.0383,15.9084,16.387100219726562,16.000699996948242,15.858599662780762,15.823699951171875,257.27980553673376,71.76309744492427
ZTFS,17.938,17.212,16.8868,17.91349983215332,17.199100494384766,16.868999481201172,16.70319938659668,245.07201242250886,78.66748592815468
ZTFS,16.3236,15.432,15.0866,16.318300247192383,15.447199821472168,15.096199989318848,14.94729995727539,262.48898770133593,42.59023276998504
ZTFS,16.6006,16.247,16.1189,16.622699737548828,16.221900939941406,16.072500228881836,16.048500061035156,232.03704322645595,51.8149833293372
ZTFS,17.5745,17.1033,16.9173,17.581899642944336,17.09280014038086,16.909500122070312,16.85580062866211,245.19591893996994,44.375431358618926
ZTFS,17.962,16.9477,16.5424,17.95240020751953,16.967500686645508,16.55340003967285,16.36750030517578,241.99784158698486,64.73377212458698
ZTFS,15.8556,15.4541,15.3021,15.849100112915039,15.436100006103516,15.260299682617188,15.217599868774414,252.18507090449717,46.555242299143266
ZTFS,18.7631,17.5167,16.8832,18.709299087524414,17.575199127197266,16.996999740600586,16.75279998779297,244.92892737235542,39.20743385199689
ZTFS,18.1586,17.3442,17.0409,18.17099952697754,17.342899322509766,17.023099899291992,16.87660026550293,256.70281541114565,78.60939094924791
ZTFS,17.5576,16.9089,16.6655,17.549999237060547,16.89550018310547,16.62820053100586,16.519699096679688,231.86800731008177,33.51944470007651
ZTFS,18.3094,17.1517,16.6502,18.259899139404297,17.16629981994629,16.674100875854492,16.44230079650879,252.30207694405777,54.273774530102656
ZTFS,16.1267,15.7933,15.6718,16.150299072265625,15.770500183105469,15.628800392150879,15.600600242614746,232.9949201399356,49.94199640272558
ZTFS,17.6619,17.0202,16.7588,17.649700164794922,17.018999099731445,16.746599197387695,16.635000228881836,253.3299598337778,16.44080004373276
ZTFS,17.3166,16.7174,16.4957,17.32229995727539,16.711000442504883,16.478599548339844,16.392900466918945,246.78404126251124,36.43314723185865
ZTFS,17.2029,16.4792,16.2396,17.20479965209961,16.478700637817383,16.22640037536621,16.12649917602539,264.0139285165796,50.07036121185687
ZTFS,17.5759,17.1166,16.9139,17.587900161743164,17.089099884033203,16.896499633789062,16.84980010986328,244.59489665085147,39.84100592078091
ZTFS,17.0232,16.5533,16.3823,17.033700942993164,16.54990005493164,16.372299194335938,16.311800003051758,254.6130908918155,30.88851821321198
ZTFS,18.5677,17.7585,17.4744,18.537700653076172,17.747499465942383,17.460800170898438,17.32699966430664,229.85885462528154,72.98453271458646
ZTFS,16.4032,16.0096,15.860999999999999,16.414199829101562,15.9931001663208,15.828399658203125,15.770500183105469,252.98091014984988,59.185936657071814
ZTFS,16.4488,16.1595,16.0451,16.468000411987305,16.134599685668945,15.996899604797363,15.981200218200684,261.0870971577171,74.11699148095087
ZTFS,18.509,17.1968,16.1469,18.48430061340332,17.27389907836914,16.28260040283203,15.831700325012207,241.53594666557996,18.66502034835078
ZTFS,16.9907,16.0571,15.692,16.96809959411621,16.068500518798828,15.695099830627441,15.550299644470215,252.3780713750674,31.166175209825525
ZTFS,18.6422,17.3621,16.4527,18.65049934387207,17.396499633789062,16.52899932861328,16.13909912109375,232.4270640462945,19.68306189485231
ZTFS,17.8511,16.8474,16.4762,17.816699981689453,16.857500076293945,16.484699249267578,16.331199645996094,263.56008725736,27.168598766832034
ZTFS,17.9948,17.1066,16.7634,17.98189926147461,17.130399703979492,16.776199340820312,16.620399475097656,254.18795449198984,59.50998905654094
ZTFS,18.5994,17.8136,17.4736,18.527599334716797,17.809900283813477,17.493099212646484,17.371299743652344,248.57494959807386,24.818058670997914
ZTFS,16.3199,15.6569,15.3571,16.323699951171875,15.659299850463867,15.345800399780273,15.209699630737305,238.64595361315776,28.30604874302706
ZTFS,16.7987,16.0312,15.7261,16.822999954223633,16.032100677490234,15.71619987487793,15.569100379943848,224.78499272411392,55.42752919696217
ZTFS,17.1257,16.6274,16.4594,17.1294002532959,16.618999481201172,16.433700561523438,16.37070083618164,237.96888845214622,57.099255140488395
ZTFS,16.85,16.0235,15.7202,16.85300064086914,16.035600662231445,15.72130012512207,15.597299575805664,243.5139287930631,43.85843910309628
ZTFS,17.3158,16.9658,16.8367,17.316699981689453,16.930599212646484,16.76099967956543,16.727800369262695,240.20311559356193,47.263387154865086
ZTFS,17.3403,16.6316,16.3888,17.33839988708496,16.621700286865234,16.356800079345703,16.253700256347656,242.51701607758403,46.7465007519183
ZTFS,16.6265,15.7725,15.4542,16.616600036621094,15.781499862670898,15.464099884033203,15.332799911499023,235.55906465449323,40.12163031126564
ZTFS,15.8822,15.5408,15.4399,15.907500267028809,15.517900466918945,15.391300201416016,15.35990047454834,254.12405897262133,54.179816416415505
ZTFS,18.0136,17.2972,17.0233,17.995800018310547,17.292499542236328,17.010900497436523,16.885900497436523,231.6879395240017,35.725807084259856
ZTFS,16.2336,15.2175,14.8353,16.213600158691406,15.232500076293945,14.839699745178223,14.67710018157959,215.98010607683136,73.32092500825125
ZTFS,18.3685,17.1421,16.1355,18.373600006103516,17.178300857543945,16.236400604248047,15.810500144958496,223.0749470487107,22.33642058164725
ZTFS,17.3191,17.0242,16.9224,17.325199127197266,17.003599166870117,16.862499237060547,16.848100662231445,245.66494793380173,59.74991664178686
ZTFS,17.8377,17.3371,17.1799,17.922800064086914,17.340499877929688,17.10569953918457,17.028499603271484,247.30801584977408,48.66854041974861
ZTFS,18.2415,17.426,17.1322,18.218299865722656,17.420499801635742,17.117700576782227,16.9773006439209,248.74797962767656,43.38039578916746
ZTFS,17.4726,17.0053,16.825,17.486099243164062,16.99180030822754,16.792600631713867,16.727399826049805,257.0449198275149,37.38841816002771
ZTFS,18.5559,17.3042,16.4038,18.512500762939453,17.361600875854492,16.492900848388672,16.105199813842773,262.8768655483842,64.3681155187692
ZTFS,15.2888,14.8231,14.6725,15.307100296020508,14.808699607849121,14.644800186157227,14.59589958190918,240.21207888338296,16.11997266748754
ZTFS,18.614,17.6717,17.2853,18.605300903320312,17.69029998779297,17.316600799560547,17.14539909362793,253.14070608925775,78.89921718778199
ZTFS,17.004,16.5278,16.3664,17.01180076599121,16.509000778198242,16.336999893188477,16.272300720214844,216.08017379245777,80.04072947901075
ZTFS,16.1981,15.6739,15.4842,16.21649932861328,15.672800064086914,15.473600387573242,15.386899948120117,245.0931594907351,79.21646583970792
ZTFS,16.5112,16.2938,16.2128,16.53689956665039,16.256000518798828,16.15959930419922,16.157899856567383,251.90000018965458,43.672841131144494
ZTFS,15.4314,15.136,15.0179,15.458700180053711,15.11400032043457,14.988499641418457,14.954999923706055,252.05005322479857,41.845843812335026
ZTFS,15.9153,15.5435,15.4104,15.932299613952637,15.523599624633789,15.359600067138672,15.312999725341797,224.862061173013,34.4434758686605
ZTFS,18.0976,17.2696,16.9521,18.010900497436523,17.277799606323242,16.963699340820312,16.833999633789062,229.13184990465695,60.866859970369084
ZTFS,17.0373,16.6004,16.4518,17.049100875854492,16.5802001953125,16.397199630737305,16.361499786376953,244.33296061269274,61.3557145695279
ZTFS,17.982,16.6956,15.9791,17.93120002746582,16.739700317382812,16.04560089111328,15.755200386047363,250.77600303865785,36.97506839244832
ZTFS,17.4124,16.9862,16.7764,17.41550064086914,16.94809913635254,16.76059913635254,16.694700241088867,250.22207478287768,27.454912964115262
ZTFS,18.1107,17.1482,16.8268,18.08329963684082,17.150999069213867,16.813400268554688,16.657899856567383,249.99792936431476,21.756220292752058
ZTFS,16.9829,16.5625,16.4211,16.983299255371094,16.53260040283203,16.373899459838867,16.327600479125977,261.9290378011825,59.465159331934174
ZTFS,16.71,16.3911,16.2801,16.729700088500977,16.365299224853516,16.24139976501465,16.206199645996094,226.3249766448161,31.259900381056273
ZTFS,16.1898,15.8188,15.6816,16.20210075378418,15.798100471496582,15.656499862670898,15.621700286865234,254.16403336820426,33.43869980310327
ZTFS,17.114,16.5913,16.4027,17.14189910888672,16.57710075378418,16.35379981994629,16.265100479125977,249.5960349923541,61.08769067542554
ZTFS,18.1737,17.6391,17.3681,18.265199661254883,17.63450050354004,17.377700805664062,17.25819969177246,239.84196049337547,24.702134777712594
ZTFS,16.7031,16.3497,16.2203,16.725200653076172,16.334699630737305,16.191200256347656,16.173200607299805,256.0758414228984,71.29881931695982
