survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 30 11.4171 9.9911 8.804 8.2066 11.3679 9.9911 8.804 8.2066
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 30 9.9316 9.664 9.581 9.5788 9.922 9.664 9.581 9.5788
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 30 9.2446 8.8263 8.707 8.6522 9.2303 8.8263 8.707 8.6522
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 30 2.844 1.6622 1.2788 1.0294 2.8034 1.6622 1.2788 1.0294
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 30 9.6258 9.4909 9.513 9.5562 9.6178 9.4909 9.513 9.5562
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 30 6.7071 5.3973 4.8475 4.5222 6.6618 5.3973 4.8475 4.5222
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 30 6.0725 5.334 5.1142 4.9967 6.0458 5.334 5.1142 4.9967
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 30 8.3906 8.03 7.9925 8.0193 8.3756 8.03 7.9925 8.0193
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 30 10.2849 10.4115 10.5332 10.5883 10.2838 10.4115 10.5332 10.5883
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 30 4.4628 4.0856 3.9996 4.0017 4.4482 4.0856 3.9996 4.0017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 30 4.9209 4.3081 4.1332 4.0646 4.8985 4.3081 4.1332 4.0646
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 30 10.8727 10.5774 10.5031 10.5066 10.862 10.5774 10.5031 10.5066
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 30 5.2376 4.5422 4.358 4.2712 5.2125 4.5422 4.358 4.2712
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 30 5.8412 4.7652 4.3937 4.184 5.8077 4.7652 4.3937 4.184
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 30 4.5992 3.9716 3.8119 3.759 4.5771 3.9716 3.8119 3.759
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 30 2.8401 1.6023 1.136 0.8639 2.7979 1.6023 1.136 0.8639
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 30 10.1867 9.9815 9.9489 9.9652 10.1775 9.9815 9.9489 9.9652
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 30 7.8632 7.4304 7.2851 7.2264 7.8489 7.4304 7.2851 7.2264
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 30 5.0802 5.419 5.6925 5.9142 5.087 5.419 5.6925 5.9142
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 30 8.333 7.8285 7.672 7.603 8.3161 7.8285 7.672 7.603
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 30 3.1013 3.3683 3.5807 3.6746 3.1053 3.3683 3.5807 3.6746
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 30 5.023 4.4158 4.2401 4.1807 5.0019 4.4158 4.2401 4.1807
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 30 5.4251 4.7392 4.5436 4.4551 5.4006 4.7392 4.5436 4.4551
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 30 11.5225 11.0868 10.9514 10.8889 11.5063 11.0868 10.9514 10.8889
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 30 9.3649 8.8905 8.7065 8.6123 9.3489 8.8905 8.7065 8.6123
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 30 8.7163 8.3425 8.2355 8.2049 8.702 8.3425 8.2355 8.2049
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 30 10.4264 10.1176 10.046 10.0506 10.4154 10.1176 10.046 10.0506
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 30 7.7252 6.9187 6.6092 6.4345 7.6989 6.9187 6.6092 6.4345
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 30 8.3318 7.8289 7.6343 7.5448 8.3158 7.8289 7.6343 7.5448
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 30 6.0641 6.3012 6.5056 6.66 6.0653 6.3012 6.5056 6.66
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 30 6.4791 5.9602 5.8401 5.7997 6.4595 5.9602 5.8401 5.7997
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 30 9.9625 9.7262 9.6861 9.6951 9.9524 9.7262 9.6861 9.6951
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 30 4.6084 4.2162 4.1389 4.1455 4.5932 4.2162 4.1389 4.1455
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 30 10.6611 10.3301 10.2209 10.2017 10.6496 10.3301 10.2209 10.2017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 30 10.1992 9.8094 9.7143 9.6886 10.1853 9.8094 9.7143 9.6886
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 30 5.3981 5.5905 5.826 5.9833 5.3983 5.5905 5.826 5.9833
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 30 6.6498 6.278 6.1977 6.2047 6.6354 6.278 6.1977 6.2047
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 30 8.1162 7.4938 7.2556 7.13 8.0959 7.4938 7.2556 7.13
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 30 12.8777 11.3504 10.5642 10.1204 12.8303 11.3504 10.5642 10.1204
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 30 7.6451 6.2961 5.7942 5.4631 7.6 6.2961 5.7942 5.4631
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 30 5.7453 4.3185 3.3797 2.8868 5.6941 4.3185 3.3797 2.8868
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 30 3.2381 2.6544 2.5107 2.4629 3.2161 2.6544 2.5107 2.4629
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 30 3.6862 2.8889 2.6553 2.519 3.6576 2.8889 2.6553 2.519
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 30 6.1259 6.334 6.523 6.6412 6.1272 6.334 6.523 6.6412
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 30 8.4975 8.1025 7.9897 7.9692 8.4831 8.1025 7.9897 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 30 8.9297 8.4209 8.2473 8.1797 8.9122 8.4209 8.2473 8.1797
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 30 5.7782 4.9156 4.6615 4.5092 5.7473 4.9156 4.6615 4.5092
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 30 4.4944 4.5999 4.7602 4.8279 4.4941 4.5999 4.7602 4.8279
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 30 8.165 7.28 6.9906 6.8146 8.1339 7.28 6.9906 6.8146
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 30 9.4915 7.757 7.0066 6.539 9.4373 7.757 7.0066 6.539
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 30 7.6107 7.3092 7.2331 7.2482 7.5982 7.3092 7.2331 7.2482
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 30 5.9922 5.6568 5.565 5.5427 5.9791 5.6568 5.565 5.5427
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 30 7.6914 7.0304 6.8416 6.7619 7.6688 7.0304 6.8416 6.7619
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 30 2.5857 3.0337 3.3679 3.6508 2.5947 3.0337 3.3679 3.6508
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 30 7.2565 7.4472 7.6567 7.8143 7.2578 7.4472 7.6567 7.8143
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 30 4.1296 2.8502 2.4444 2.1819 4.086 2.8502 2.4444 2.1819
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 30 4.3299 4.6871 4.9801 5.2284 4.336 4.6871 4.9801 5.2284
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 30 11.5553 11.2086 11.1105 11.0883 11.5425 11.2086 11.1105 11.0883
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 30 5.2223 5.1794 5.2491 5.3319 5.2163 5.1794 5.2491 5.3319
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 30 9.3336 8.6957 8.4744 8.3664 9.3124 8.6957 8.4744 8.3664
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 30 8.9423 8.1839 7.8883 7.7176 8.9163 8.1839 7.8883 7.7176
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 30 4.4578 3.9777 3.8536 3.8088 4.4392 3.9777 3.8536 3.8088
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 30 6.6768 5.4527 4.7396 4.3068 6.6324 5.4527 4.7396 4.3068
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 30 5.0502 4.3296 4.0928 3.9611 5.0244 4.3296 4.0928 3.9611
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 30 8.7539 7.7339 7.3687 7.1626 8.721 7.7339 7.3687 7.1626
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 30 7.4534 6.0711 5.442 5.1174 7.4113 6.0711 5.442 5.1174
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 30 5.3786 5.1267 5.1268 5.1848 5.3676 5.1267 5.1268 5.1848
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 30 5.4591 5.6609 5.8241 5.9114 5.4609 5.6609 5.8241 5.9114
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 30 5.5799 5.7924 6.0072 6.1932 5.5831 5.7924 6.0072 6.1932
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 30 6.0566 6.3173 6.5548 6.7326 6.0602 6.3173 6.5548 6.7326
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 30 3.5457 2.202 1.5084 1.1262 3.4985 2.202 1.5084 1.1262
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 30 8.8773 8.1092 7.832 7.6749 8.851 8.1092 7.832 7.6749
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 30 9.0641 8.5055 8.3135 8.2174 9.0446 8.5055 8.3135 8.2174
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 30 5.9183 6.233 6.5 6.7153 5.9235 6.233 6.5 6.7153
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 30 8.5861 8.788 8.9806 9.0828 8.5874 8.788 8.9806 9.0828
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 30 6.6778 5.9159 5.7078 5.579 6.6526 5.9159 5.7078 5.579
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 30 10.1633 9.7585 9.6518 9.6344 10.1489 9.7585 9.6518 9.6344
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 30 8.6362 8.8897 9.1191 9.2715 8.6396 8.8897 9.1191 9.2715
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 30 5.3184 5.6449 5.9042 6.0897 5.3232 5.6449 5.9042 6.0897
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 30 6.7898 5.4823 4.9596 4.6755 6.7503 5.4823 4.9596 4.6755
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 30 5.9726 5.3855 5.2228 5.159 5.9517 5.3855 5.2228 5.159
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 30 6.004 4.9454 4.5594 4.3165 5.9678 4.9454 4.5594 4.3165
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 30 8.8463 7.9818 7.6585 7.4756 8.8178 7.9818 7.6585 7.4756
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 30 10.5707 10.1186 9.9942 9.9603 10.5551 10.1186 9.9942 9.9603
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 30 3.6602 4.0487 4.3452 4.5712 3.6667 4.0487 4.3452 4.5712
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 30 4.7857 3.498 2.8301 2.4647 4.7403 3.498 2.8301 2.4647
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 30 5.81 5.8382 5.9408 6.0497 5.8063 5.8382 5.9408 6.0497
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 30 10.6271 6.4873 5.1276 4.2717 10.466 6.4873 5.1276 4.2717
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 30 6.1316 5.3449 5.1083 4.9827 6.1036 5.3449 5.1083 4.9827
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 30 8.2366 8.0187 7.9787 7.9941 8.2273 8.0187 7.9787 7.9941
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 30 3.2102 2.5029 2.2832 2.181 3.1846 2.5029 2.2832 2.181
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 30 8.6677 9.1746 9.5357 9.8606 8.6781 9.1746 9.5357 9.8606
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 30 7.9197 7.9659 8.0814 8.2048 7.919 7.9659 8.0814 8.2048
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 30 10.0049 9.4591 9.2459 9.139 9.9882 9.4591 9.2459 9.139
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 30 6.4538 5.7665 5.5893 5.5293 6.43 5.7665 5.5893 5.5293
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 30 10.8838 10.4056 10.2394 10.1653 10.869 10.4056 10.2394 10.1653
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 30 11.9566 11.2484 10.9896 10.8462 11.9327 11.2484 10.9896 10.8462
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 30 3.8505 2.6872 2.2904 2.0397 3.8102 2.6872 2.2904 2.0397
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 30 5.4 4.7086 4.5006 4.3922 5.3751 4.7086 4.5006 4.3922
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 30 9.1138 8.777 8.6912 8.6764 9.1009 8.777 8.6912 8.6764
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 30 4.2275 3.6101 3.4493 3.3925 4.2044 3.6101 3.4493 3.3925
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 30 6.3608 6.683 6.9426 7.146 6.366 6.683 6.9426 7.146
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 30 7.9654 7.0017 6.6933 6.5047 7.9321 7.0017 6.6933 6.5047
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 30 8.2813 6.867 5.9197 5.4265 8.2348 6.867 5.9197 5.4265
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 30 5.68 4.5383 4.1552 3.9274 5.6412 4.5383 4.1552 3.9274
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 30 7.3454 7.604 7.8218 7.9871 7.3483 7.604 7.8218 7.9871
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 30 6.4132 6.4949 6.6149 6.7167 6.4108 6.4949 6.6149 6.7167
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 30 8.2571 7.6843 7.5243 7.4707 8.2364 7.6843 7.5243 7.4707
