survey version standard standard_catagory shift ZTFS-g ZTFS-r ZTFS-i 
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 -30 4.928 5.288 5.594
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 -30 11.135 10.817 10.743
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 -30 8.669 7.402 6.918
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 -30 8.936 9.173 9.396
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 -30 10.746 10.402 10.323
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 -30 4.775 3.984 3.759
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 -30 10.68 10.24 10.11
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 -30 5.06 5.176 5.341
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 -30 5.427 4.667 4.462
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 -30 6.146 6.38 6.605
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 -30 6.029 6.06 6.214
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 -30 9.047 8.494 8.335
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 -30 3.128 2.363 2.116
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 -30 6.552 5.781 5.569
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 -30 3.635 3.917 4.132
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 -30 9.482 8.384 7.937
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 -30 2.447 2.043 1.963
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 -30 5.936 4.966 4.664
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 -30 5.075 3.925 3.521
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 -30 4.035 4.55 4.945
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 -30 5.867 5.998 6.158
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 -30 4.055 3.955 4.005
