survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 20 10.139 9.631 9.4722 9.3929 10.1206 9.631 9.4722 9.3929
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 20 11.4336 9.9965 8.8131 8.209 11.3843 9.9965 8.8131 8.209
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 20 9.9349 9.6651 9.5812 9.5787 9.9252 9.6651 9.5812 9.5787
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 20 9.2494 8.8278 8.7076 8.6524 9.235 8.8278 8.7076 8.6524
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 20 2.8578 1.6667 1.2808 1.0312 2.8169 1.6667 1.2808 1.0312
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 20 9.6286 9.491 9.5126 9.5562 9.6204 9.491 9.5126 9.5562
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 20 6.7224 5.4025 4.8505 4.5244 6.6768 5.4025 4.8505 4.5244
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 20 6.0817 5.3368 5.1152 4.9975 6.0546 5.3368 5.1152 4.9975
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 20 8.3958 8.0309 7.9924 8.0191 8.3805 8.0309 7.9924 8.0191
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 20 10.2854 10.4103 10.5322 10.5884 10.2841 10.4103 10.5322 10.5884
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 20 4.4678 4.0869 3.9998 4.0016 4.453 4.0869 3.9998 4.0016
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 20 4.9286 4.3104 4.1339 4.065 4.9059 4.3104 4.1339 4.065
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 20 10.8763 10.5784 10.5035 10.5063 10.8655 10.5784 10.5035 10.5063
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 20 5.2462 4.5446 4.3588 4.2718 5.2208 4.5446 4.3588 4.2718
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 20 5.8526 4.769 4.396 4.1853 5.8188 4.769 4.396 4.1853
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 20 4.6068 3.9738 3.8125 3.7592 4.5844 3.9738 3.8125 3.7592
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 20 2.8543 1.6072 1.1384 0.8657 2.8119 1.6072 1.1384 0.8657
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 20 10.1899 9.9819 9.9489 9.9649 10.1805 9.9819 9.9489 9.9649
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 20 7.868 7.432 7.2858 7.2267 7.8536 7.432 7.2858 7.2267
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 20 5.0779 5.4168 5.6907 5.9128 5.0847 5.4168 5.6907 5.9128
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 20 8.3388 7.8304 7.6728 7.6032 8.3217 7.8304 7.6728 7.6032
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 20 3.1001 3.3665 3.5791 3.6749 3.1039 3.3665 3.5791 3.6749
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 20 5.0302 4.418 4.2408 4.181 5.0089 4.418 4.2408 4.181
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 20 5.4335 4.7417 4.5445 4.4557 5.4087 4.7417 4.5445 4.4557
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 20 11.528 11.0883 10.952 10.8893 11.5116 11.0883 10.952 10.8893
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 20 9.3704 8.8924 8.7075 8.6128 9.3542 8.8924 8.7075 8.6128
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 20 8.7212 8.3438 8.236 8.2052 8.7067 8.3438 8.236 8.2052
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 20 10.4302 10.1186 10.0462 10.0505 10.4191 10.1186 10.0462 10.0505
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 20 7.7342 6.922 6.611 6.4354 7.7076 6.922 6.611 6.4354
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 20 8.3372 7.831 7.6353 7.5452 8.321 7.831 7.6353 7.5452
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 20 6.0639 6.2993 6.504 6.6597 6.0648 6.2993 6.504 6.6597
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 20 6.486 5.9619 5.8405 5.8 6.4659 5.9619 5.8405 5.8
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 20 9.966 9.7268 9.6862 9.695 9.9557 9.7268 9.6862 9.695
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 20 4.6137 4.2175 4.1391 4.1454 4.5982 4.2175 4.1391 4.1454
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 20 10.6651 10.3313 10.2214 10.2017 10.6534 10.3313 10.2214 10.2017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 20 10.204 9.8106 9.7147 9.6888 10.1899 9.8106 9.7147 9.6888
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 20 5.3982 5.5886 5.8243 5.9831 5.3982 5.5886 5.8243 5.9831
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 20 6.6548 6.2792 6.1979 6.2046 6.6401 6.2792 6.1979 6.2046
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 20 8.1231 7.4964 7.257 7.1307 8.1026 7.4964 7.257 7.1307
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 20 12.8935 11.3548 10.5711 10.1224 12.8461 11.3548 10.5711 10.1224
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 20 7.6604 6.3014 5.7969 5.4655 7.6149 6.3014 5.7969 5.4655
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 20 5.7626 4.3244 3.3856 2.8892 5.711 4.3244 3.3856 2.8892
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 20 3.2457 2.6564 2.5112 2.4633 3.2234 2.6564 2.5112 2.4633
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 20 3.696 2.8918 2.6564 2.52 3.667 2.8918 2.6564 2.52
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 20 6.1255 6.3323 6.5215 6.6412 6.1267 6.3323 6.5215 6.6412
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 20 8.5025 8.1039 7.9902 7.9692 8.4879 8.1039 7.9902 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 20 8.9357 8.4228 8.2481 8.1799 8.918 8.4228 8.2481 8.1799
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 20 5.7888 4.9187 4.6626 4.5104 5.7575 4.9187 4.6626 4.5104
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 20 4.4945 4.5987 4.759 4.8281 4.4942 4.5987 4.759 4.8281
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 20 8.1757 7.2834 6.992 6.8159 8.1442 7.2834 6.992 6.8159
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 20 9.5098 7.7644 7.0109 6.5419 9.4552 7.7644 7.0109 6.5419
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 20 7.6151 7.3102 7.2333 7.2481 7.6023 7.3102 7.2333 7.2481
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 20 5.9967 5.6579 5.5654 5.5428 5.9834 5.6579 5.5654 5.5428
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 20 7.6991 7.0328 6.8425 6.7623 7.6763 7.0328 6.8425 6.7623
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 20 2.5828 3.0309 3.3655 3.6492 2.5916 3.0309 3.3655 3.6492
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 20 7.2561 7.4455 7.6551 7.8139 7.2573 7.4455 7.6551 7.8139
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 20 4.1445 2.8551 2.4463 2.184 4.1004 2.8551 2.4463 2.184
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 20 4.3279 4.6847 4.978 5.2271 4.3339 4.6847 4.978 5.2271
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 20 11.5597 11.2098 11.111 11.0883 11.5467 11.2098 11.111 11.0883
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 20 5.2245 5.179 5.2484 5.3317 5.2182 5.179 5.2484 5.3317
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 20 9.3408 8.6982 8.4755 8.3669 9.3194 8.6982 8.4755 8.3669
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 20 8.9512 8.187 7.89 7.7186 8.9249 8.187 7.89 7.7186
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 20 4.4642 3.9794 3.854 3.8092 4.4453 3.9794 3.854 3.8092
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 20 6.6919 5.4576 4.7441 4.3092 6.647 5.4576 4.7441 4.3092
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 20 5.0591 4.3323 4.094 3.962 5.0329 4.3323 4.094 3.962
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 20 8.765 7.7379 7.3706 7.1638 8.7318 7.7379 7.3706 7.1638
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 20 7.4675 6.0758 5.4466 5.1189 7.4253 6.0758 5.4466 5.1189
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 20 5.3824 5.1273 5.1265 5.1844 5.3712 5.1273 5.1265 5.1844
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 20 5.4587 5.6594 5.8229 5.9117 5.4602 5.6594 5.8229 5.9117
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 20 5.5789 5.7906 6.0057 6.1922 5.582 5.7906 6.0057 6.1922
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 20 6.0554 6.3154 6.5531 6.732 6.0589 6.3154 6.5531 6.732
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 20 3.5617 2.2075 1.5125 1.1284 3.5141 2.2075 1.5125 1.1284
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 20 8.8862 8.1122 7.8335 7.6759 8.8597 8.1122 7.8335 7.6759
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 20 9.0708 8.5077 8.3144 8.218 9.051 8.5077 8.3144 8.218
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 20 5.9166 6.2307 6.498 6.7143 5.9217 6.2307 6.498 6.7143
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 20 8.5858 8.7863 8.9792 9.083 8.5869 8.7863 8.9792 9.083
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 20 6.6864 5.9184 5.709 5.58 6.6609 5.9184 5.709 5.58
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 20 10.1682 9.7599 9.6522 9.6344 10.1536 9.7599 9.6522 9.6344
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 20 8.6352 8.8878 9.1174 9.2712 8.6384 8.8878 9.1174 9.2712
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 20 5.3169 5.6426 5.9023 6.0891 5.3215 5.6426 5.9023 6.0891
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 20 6.8031 5.4868 4.9632 4.677 6.7634 5.4868 4.9632 4.677
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 20 5.9798 5.3876 5.2235 5.1594 5.9586 5.3876 5.2235 5.1594
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 20 6.0163 4.9496 4.5615 4.3181 5.9798 4.9496 4.5615 4.3181
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 20 8.8561 7.9853 7.6603 7.4767 8.8272 7.9853 7.6603 7.4767
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 20 10.5761 10.1202 9.9947 9.9603 10.5603 10.1202 9.9947 9.9603
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 20 3.6581 4.0461 4.3431 4.5702 3.6645 4.0461 4.3431 4.5702
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 20 4.8011 3.5031 2.8341 2.4666 4.7553 3.5031 2.8341 2.4666
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 20 5.8114 5.8374 5.9398 6.0494 5.8075 5.8374 5.9398 6.0494
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 20 10.6859 6.506 5.1325 4.2772 10.5173 6.506 5.1325 4.2772
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 20 6.1412 5.3478 5.1093 4.9836 6.1128 5.3478 5.1093 4.9836
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 20 8.2398 8.0193 7.9787 7.994 8.2303 8.0193 7.9787 7.994
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 20 3.2189 2.5055 2.2842 2.1817 3.193 2.5055 2.2842 2.1817
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 20 8.6642 9.1714 9.5331 9.8585 8.6746 9.1714 9.5331 9.8585
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 20 7.92 7.9649 8.0805 8.2039 7.9192 7.9649 8.0805 8.2039
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 20 10.0106 9.4613 9.247 9.1396 9.9937 9.4613 9.247 9.1396
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 20 6.4619 5.7688 5.59 5.5296 6.4378 5.7688 5.59 5.5296
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 20 10.8889 10.4074 10.2403 10.1658 10.8739 10.4074 10.2403 10.1658
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 20 11.9647 11.2512 10.991 10.8472 11.9406 11.2512 10.991 10.8472
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 20 3.8642 2.6917 2.2924 2.0415 3.8235 2.6917 2.2924 2.0415
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 20 5.4085 4.7112 4.5015 4.3929 5.3833 4.7112 4.5015 4.3929
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 20 9.1182 8.7781 8.6915 8.6765 9.1051 8.7781 8.6915 8.6765
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 20 4.2354 3.6122 3.4498 3.393 4.212 3.6122 3.4498 3.393
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 20 6.3591 6.6807 6.9407 7.1452 6.3642 6.6807 6.9407 7.1452
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 20 7.9768 7.0053 6.6948 6.5061 7.9431 7.0053 6.6948 6.5061
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 20 8.2969 6.8718 5.927 5.4286 8.2503 6.8718 5.927 5.4286
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 20 5.6932 4.5427 4.1571 3.929 5.654 4.5427 4.1571 3.929
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 20 7.3445 7.6021 7.8202 7.9867 7.3473 7.6021 7.8202 7.9867
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 20 6.4142 6.4939 6.6139 6.7165 6.4116 6.4939 6.6139 6.7165
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 20 8.2643 7.6864 7.5249 7.471 8.2432 7.6864 7.5249 7.471
