survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd124186_v2.fits stis_ngsl_v2 -25 6.7009 5.6867 5.376 6.731 5.6815 5.3755
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146233_v2.fits stis_ngsl_v2 -25 5.7674 5.3524 5.2876 5.7817 5.3508 5.2875
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041357_v2.fits stis_ngsl_v2 -25 5.3536 5.3484 5.4674 5.3573 5.3497 5.4677
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd025329_v2.fits stis_ngsl_v2 -25 8.8574 8.1626 7.9251 8.8775 8.1587 7.9247
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd072968_v2.fits stis_ngsl_v2 -25 5.5873 5.8509 6.0882 5.5841 5.8541 6.0887
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g115-58_v2.fits stis_ngsl_v2 -25 12.3237 12.0241 11.9789 12.3324 12.0229 11.9789
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004813_v2.fits stis_ngsl_v2 -25 5.3403 5.0353 4.9963 5.3508 5.0342 4.9963
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd142926_v2.fits stis_ngsl_v2 -25 5.549 5.8873 6.1958 5.5443 5.8909 6.1964
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164257_v2.fits stis_ngsl_v2 -25 6.7043 6.8399 7.0103 6.7038 6.8422 7.0107
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 -25 6.4184 5.1341 4.6883 6.4543 5.127 4.6875
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 -25 4.1858 4.3424 4.5412 4.1837 4.3447 4.5416
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 -25 4.4692 4.1302 4.0553 4.4811 4.1287 4.0552
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 -25 3.7281 4.0384 4.3206 3.7241 4.0421 4.3212
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 -25 10.5505 10.2404 10.1463 10.5598 10.2387 10.1462
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 -25 10.3734 10.0582 10.0029 10.3832 10.0568 10.0029
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 -25 7.5495 6.9287 6.7734 7.5681 6.9257 6.7732
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -25 6.4291 5.4298 5.1246 6.4595 5.4247 5.1241
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -25 3.6376 4.0139 4.3268 3.6318 4.0176 4.3274
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -25 8.9901 9.1732 9.3818 8.9889 9.1759 9.3822
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -25 10.1048 9.5993 9.442 10.1213 9.5966 9.4418
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -25 11.3502 9.8635 8.5967 11.3861 9.8501 8.5949
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -25 9.9114 9.6428 9.5672 9.9193 9.6413 9.5671
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -25 9.2203 8.8016 8.6824 9.2328 8.7995 8.6823
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -25 2.7912 1.6033 1.2078 2.8252 1.597 1.2072
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -25 9.6061 9.4818 9.5175 9.6121 9.482 9.5176
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -25 6.6485 5.3184 4.7493 6.6851 5.3103 4.7484
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -25 6.0347 5.2955 5.0749 6.0583 5.2917 5.0745
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -25 8.3634 8.0138 7.9883 8.3758 8.0128 7.9883
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -25 10.2736 10.4152 10.549 10.2737 10.417 10.5492
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -25 4.4361 4.0633 3.9876 4.4482 4.0616 3.9875
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -25 4.8872 4.2751 4.1041 4.9067 4.272 4.1039
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -25 10.8513 10.558 10.4899 10.8601 10.5566 10.4899
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -25 5.2016 4.5079 4.3264 5.2238 4.5046 4.3261
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -25 5.7905 4.712 4.3255 5.8159 4.7063 4.3249
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -25 4.5651 3.9405 3.7857 4.5839 3.9377 3.7855
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -25 2.7849 1.5319 1.0547 2.8196 1.5246 1.0539
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -25 10.1669 9.9671 9.9403 10.1745 9.9664 9.9403
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -25 7.8379 7.4023 7.2601 7.8497 7.3999 7.2599
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -25 5.0808 5.44 5.7367 5.0748 5.4435 5.7373
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -25 8.3053 7.7986 7.6424 8.3199 7.7959 7.6422
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -25 3.0973 3.3809 3.6125 3.0934 3.3839 3.613
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -25 4.9898 4.3823 4.2127 5.0076 4.3792 4.2125
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -25 5.3893 4.7037 4.511 5.4108 4.7002 4.5107
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -25 11.4954 11.0602 10.9262 11.5093 11.0579 10.9261
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -25 9.3378 8.8572 8.6729 9.3512 8.8543 8.6727
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -25 8.6908 8.3189 8.2171 8.7029 8.3171 8.217
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -25 10.405 10.0984 10.0335 10.4141 10.0971 10.0334
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -25 7.6879 6.8681 6.5547 7.7107 6.8631 6.5542
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -25 8.3055 7.7946 7.5991 8.3192 7.7914 7.5988
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -25 6.0548 6.3119 6.5434 6.0526 6.315 6.5438
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -25 6.4475 5.9343 5.8196 6.4644 5.9321 5.8194
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -25 9.9418 9.711 9.6772 9.9503 9.7102 9.6772
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -25 4.5812 4.195 4.1285 4.5939 4.1934 4.1284
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -25 10.6389 10.3062 10.2025 10.6483 10.3044 10.2024
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -25 10.1743 9.787 9.6972 10.186 9.7853 9.6971
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -25 5.3874 5.6045 5.8681 5.3863 5.608 5.8686
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -25 6.6234 6.2568 6.1862 6.6354 6.2553 6.1862
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -25 8.0852 7.4545 7.2131 8.1027 7.4506 7.2127
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -25 12.8135 11.2836 10.4079 12.848 11.275 10.4066
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -25 7.5887 6.2199 5.7031 7.6259 6.212 5.7023
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -25 5.676 4.1936 3.2183 5.714 4.1817 3.2168
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -25 3.2037 2.6242 2.4897 3.2227 2.6215 2.4895
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -25 3.6459 2.8489 2.6118 3.6706 2.8449 2.6114
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -25 6.1175 6.3433 6.5561 6.1154 6.3461 6.5565
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -25 8.472 8.0781 7.9699 8.4841 8.0761 7.9698
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -25 8.9009 8.3888 8.2181 8.9157 8.3859 8.2179
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -25 5.736 4.8726 4.6148 5.763 4.8682 4.6144
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -25 4.4859 4.6073 4.7816 4.4858 4.6094 4.782
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -25 8.1226 7.2329 6.9381 8.1499 7.228 6.9377
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -25 9.4278 7.6404 6.8795 9.4703 7.6289 6.8783
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -25 7.5864 7.2884 7.2231 7.5966 7.287 7.2231
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -25 5.9681 5.6351 5.5483 5.9791 5.6335 5.5482
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -25 7.6556 6.9959 6.81 7.6742 6.9926 6.8097
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -25 2.5888 3.0595 3.4272 2.5807 3.0641 3.4279
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -25 7.2484 7.4586 7.6956 7.2462 7.4617 7.6961
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -25 4.0759 2.786 2.3717 4.1129 2.7792 2.371
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -25 4.3287 4.7083 5.0335 4.3227 4.7124 5.0342
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -25 11.5317 11.1866 11.092 11.5425 11.185 11.0919
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -25 5.2044 5.1757 5.2629 5.2088 5.1767 5.2631
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -25 9.3018 8.658 8.4355 9.3204 8.6543 8.4352
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -25 8.9048 8.1353 7.8353 8.9274 8.1305 7.8348
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -25 4.4266 3.95 3.835 4.4423 3.9477 3.8349
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -25 6.6191 5.3591 4.603 6.6548 5.3498 4.6018
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -25 5.0133 4.2893 4.0502 5.0361 4.2854 4.0498
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -25 8.71 7.6752 7.3058 8.7382 7.6691 7.3052
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -25 7.3938 5.9986 5.3276 7.4246 5.9903 5.3266
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -25 5.3556 5.1149 5.1299 5.3644 5.1146 5.13
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -25 5.4516 5.6677 5.8514 5.4493 5.6702 5.8518
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -25 5.5758 5.8057 6.0458 5.573 5.8085 6.0463
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -25 6.0521 6.3324 6.597 6.0485 6.3357 6.5975
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -25 3.4827 2.1075 1.3863 3.5194 2.0979 1.3851
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -25 8.8391 8.0637 7.7826 8.8615 8.0592 7.7821
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -25 9.0334 8.4709 8.2787 9.0503 8.4677 8.2784
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -25 5.9158 6.2513 6.5481 5.9107 6.255 6.5487
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -25 8.5775 8.7984 9.012 8.5754 8.8012 9.0124
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -25 6.6377 5.8802 5.6684 6.6579 5.8766 5.6681
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -25 10.1379 9.7346 9.6348 10.1501 9.7327 9.6347
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -25 8.6309 8.9038 9.1591 8.6272 8.9071 9.1596
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -25 5.3149 5.6623 5.9487 5.3101 5.6661 5.9492
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -25 6.7329 5.4175 4.8638 6.7621 5.4102 4.8629
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -25 5.9393 5.354 5.1955 5.957 5.3511 5.1952
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -25 5.9563 4.8851 4.4892 5.9873 4.8788 4.4885
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -25 8.8064 7.9296 7.6023 8.831 7.9243 7.6018
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -25 10.5449 10.0926 9.973 10.5587 10.0903 9.9729
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -25 3.6592 4.0707 4.3962 3.6529 4.0749 4.3969
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -25 4.7243 3.4065 2.7125 4.7596 3.3974 2.7114
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -25 5.7943 5.8374 5.9613 5.7963 5.839 5.9616
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -25 10.4328 6.2295 4.8698 10.507 6.2076 4.8679
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -25 6.0926 5.304 5.067 6.1173 5.2999 5.0667
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -25 8.2162 8.0027 7.9716 8.2236 8.002 7.9716
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -25 3.1731 2.4636 2.2477 3.1954 2.4599 2.2473
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -25 8.6727 9.2027 9.6006 8.6633 9.2078 9.6014
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -25 7.9117 7.9688 8.0998 7.9122 7.9704 8.1001
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -25 9.9771 9.4216 9.2089 9.9908 9.4182 9.2086
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -25 6.4172 5.7327 5.5618 6.4373 5.7295 5.5616
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -25 10.8585 10.3746 10.2104 10.8709 10.3719 10.2102
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -25 11.919 11.206 10.944 11.9383 11.2018 10.9436
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -25 3.7987 2.6258 2.2189 3.8329 2.6193 2.2182
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -25 5.3628 4.6717 4.4643 5.384 4.668 4.4639
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -25 9.0898 8.7558 8.6769 9.1006 8.7543 8.6768
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -25 4.1915 3.5778 3.4268 4.2111 3.575 3.4266
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -25 6.3579 6.7005 6.9889 6.3527 6.7042 6.9895
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -25 7.9196 6.9519 6.6379 7.9477 6.9467 6.6373
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -25 8.2177 6.7679 5.7476 8.2516 6.7569 5.746
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -25 5.6288 4.4786 4.0874 5.6613 4.4723 4.0868
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -25 7.3388 7.6163 7.8618 7.3352 7.6196 7.8624
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -25 6.3993 6.4971 6.6358 6.4003 6.499 6.6361
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -25 8.2243 7.6527 7.4987 8.242 7.6498 7.4985
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -25 4.7285 3.752 3.4398 4.758 3.7469 3.4393
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -25 11.6104 11.5294 11.5834 11.6155 11.5298 11.5835
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -25 8.735 7.9911 7.7124 8.756 7.9866 7.712
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -25 7.1837 7.1805 7.2857 7.1878 7.1818 7.2859
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -25 4.8833 4.6598 4.6475 4.8917 4.6592 4.6475
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -25 5.4171 4.6073 4.3713 5.4425 4.6032 4.371
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -25 11.8069 11.1764 10.9437 11.8241 11.1728 10.9433
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -25 7.9767 7.035 6.6732 8.0025 7.0292 6.6726
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -25 9.4139 8.9718 8.8331 9.4267 8.9693 8.833
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -25 6.6399 6.7286 6.8691 6.6411 6.7304 6.8695
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -25 9.8055 9.5302 9.4629 9.8138 9.5289 9.4628
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -25 6.2137 6.102 6.1301 6.2186 6.102 6.1303
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -25 3.1644 1.8753 1.4751 3.2011 1.8685 1.4744
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -25 10.2524 9.9311 9.8605 10.2621 9.9296 9.8605
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -25 3.6484 2.654 2.3199 3.6783 2.6485 2.3194
