survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -45 8.9914 9.17 9.3795 8.9908 9.1727 9.38
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -45 10.1163 9.6026 9.4433 10.1329 9.5998 9.4431
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -45 11.3844 9.877 8.6104 11.4204 9.8635 8.6085
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -45 9.9178 9.6446 9.5675 9.9259 9.6431 9.5674
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -45 9.2294 8.8042 8.6835 9.2421 8.802 8.6833
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -45 2.8174 1.6107 1.2124 2.8522 1.6043 1.2117
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -45 9.6117 9.4817 9.5166 9.6182 9.4819 9.5168
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -45 6.6781 5.327 4.756 6.7155 5.3187 4.755
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -45 6.0514 5.3001 5.077 6.0754 5.2962 5.0767
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -45 8.3725 8.0153 7.988 8.3853 8.0143 7.988
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -45 10.2755 10.4128 10.5477 10.2761 10.4146 10.548
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -45 4.445 4.0655 3.9878 4.4574 4.0638 3.9878
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -45 4.901 4.279 4.1056 4.9209 4.2758 4.1053
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -45 10.8582 10.5597 10.4902 10.8672 10.5583 10.4902
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -45 5.2173 4.512 4.328 5.2399 4.5086 4.3278
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -45 5.8119 4.7194 4.3293 5.8378 4.7136 4.3287
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -45 4.5785 3.9444 3.7869 4.5977 3.9414 3.7867
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -45 2.8124 1.5402 1.0598 2.8477 1.5328 1.059
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -45 10.1732 9.9679 9.9403 10.181 9.9672 9.9403
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -45 7.8471 7.4053 7.2611 7.8591 7.4028 7.2609
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -45 5.0763 5.4356 5.7334 5.0704 5.4391 5.7339
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -45 8.3159 7.802 7.6437 8.3307 7.7993 7.6435
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -45 3.0958 3.3772 3.6102 3.0922 3.3802 3.6107
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -45 5.0025 4.3863 4.2139 5.0207 4.3832 4.2137
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -45 5.4044 4.708 4.5126 5.4262 4.7045 4.5123
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -45 11.5052 11.063 10.9274 11.5194 11.0607 10.9272
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -45 9.3477 8.8607 8.6745 9.3614 8.8577 8.6742
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -45 8.6995 8.3212 8.2178 8.7118 8.3193 8.2176
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -45 10.4123 10.1001 10.0338 10.4216 10.0987 10.0337
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -45 7.7047 6.8742 6.5576 7.7277 6.8691 6.5571
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -45 8.3157 7.7983 7.6008 8.3295 7.7951 7.6005
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -45 6.0558 6.3081 6.5404 6.0542 6.3113 6.5409
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -45 6.4594 5.9373 5.8205 6.4766 5.935 5.8203
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -45 9.9484 9.712 9.6772 9.9571 9.7112 9.6772
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -45 4.5904 4.1972 4.1286 4.6034 4.1956 4.1285
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -45 10.6463 10.3085 10.2032 10.656 10.3066 10.203
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -45 10.183 9.7892 9.6978 10.195 9.7875 9.6977
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -45 5.389 5.6006 5.865 5.3885 5.6041 5.8655
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -45 6.6323 6.2589 6.1864 6.6445 6.2573 6.1863
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -45 8.098 7.4591 7.2152 8.1157 7.4552 7.2149
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -45 12.8458 11.2958 10.417 12.8805 11.2871 10.4156
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -45 7.618 6.2289 5.7089 7.6559 6.2208 5.708
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -45 5.7103 4.204 3.2303 5.7489 4.1918 3.2287
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -45 3.2174 2.6275 2.4906 3.2368 2.6248 2.4904
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -45 3.6639 2.8539 2.6143 3.6891 2.8497 2.6139
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -45 6.1182 6.3399 6.5536 6.1166 6.3427 6.554
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -45 8.4808 8.0806 7.9705 8.4931 8.0786 7.9704
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -45 8.9118 8.3925 8.2194 8.9268 8.3895 8.2192
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -45 5.7556 4.8778 4.6176 5.7831 4.8733 4.6172
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -45 4.4864 4.6046 4.7799 4.4864 4.6068 4.7802
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -45 8.1423 7.2386 6.9411 8.1701 7.2337 6.9407
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -45 9.4633 7.6543 6.8868 9.5062 7.6427 6.8855
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -45 7.5943 7.2902 7.2232 7.6047 7.2887 7.2232
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -45 5.9762 5.6371 5.5488 5.9875 5.6355 5.5487
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -45 7.6694 7.0001 6.8114 7.6882 6.9968 6.8112
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -45 2.5835 3.0538 3.4228 2.5756 3.0584 3.4235
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -45 7.2491 7.455 7.6926 7.2474 7.4581 7.6931
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -45 4.1042 2.7936 2.3765 4.1418 2.7868 2.3757
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -45 4.3255 4.7033 5.0295 4.3198 4.7074 5.0301
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -45 11.5397 11.189 11.0925 11.5507 11.1873 11.0924
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -45 5.2091 5.1746 5.2615 5.2139 5.1756 5.2617
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -45 9.315 8.6625 8.4373 9.3338 8.6588 8.437
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -45 8.921 8.1411 7.838 8.944 8.1362 7.8375
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -45 4.4382 3.9527 3.8358 4.4543 3.9504 3.8356
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -45 6.6482 5.3676 4.613 6.6843 5.3582 4.6117
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -45 5.0293 4.2942 4.0525 5.0524 4.2902 4.0521
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -45 8.7312 7.6825 7.3093 8.7598 7.6764 7.3087
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -45 7.4217 6.009 5.3346 7.453 6.0005 5.3336
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -45 5.3626 5.1157 5.1291 5.3718 5.1154 5.1292
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -45 5.4519 5.6647 5.8492 5.4501 5.6673 5.8496
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -45 5.5743 5.8021 6.0427 5.5716 5.805 6.0432
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -45 6.0509 6.3283 6.5939 6.0476 6.3317 6.5944
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -45 3.514 2.1168 1.395 3.5513 2.1071 1.3938
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -45 8.8554 8.0691 7.7853 8.8781 8.0645 7.7848
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -45 9.0455 8.4748 8.2804 9.0626 8.4715 8.2801
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -45 5.9133 6.2468 6.5445 5.9085 6.2506 6.5451
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -45 8.5783 8.7949 9.0096 8.5767 8.7978 9.01
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -45 6.6532 5.8849 5.6705 6.6739 5.8813 5.6702
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -45 10.1468 9.7371 9.6353 10.1592 9.7352 9.6352
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -45 8.6302 8.8999 9.1562 8.6269 8.9032 9.1567
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -45 5.3131 5.6577 5.9453 5.3088 5.6616 5.9459
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -45 6.7588 5.427 4.8694 6.7884 5.4195 4.8685
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -45 5.9519 5.3578 5.1967 5.97 5.3548 5.1965
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -45 5.9795 4.8923 4.4933 6.011 4.886 4.4926
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -45 8.8245 7.9359 7.6054 8.8495 7.9306 7.6049
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -45 10.5547 10.0954 9.9738 10.5686 10.0931 9.9737
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -45 3.6557 4.0655 4.3924 3.6497 4.0698 4.3931
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -45 4.7541 3.4155 2.7209 4.79 3.4063 2.7197
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -45 5.798 5.8358 5.9595 5.8006 5.8373 5.9598
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -45 10.5234 6.2507 4.89 10.5976 6.2281 4.8879
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -45 6.1102 5.309 5.0694 6.1353 5.3048 5.069
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -45 8.2223 8.0038 7.9715 8.23 8.003 7.9715
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -45 3.189 2.4681 2.2495 3.2117 2.4644 2.2492
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -45 8.6665 9.1965 9.5957 8.6574 9.2016 9.5965
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -45 7.9124 7.9667 8.0981 7.913 7.9683 8.0983
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -45 9.9878 9.4258 9.2107 10.0017 9.4223 9.2104
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -45 6.4318 5.737 5.5631 6.4523 5.7337 5.5628
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -45 10.8682 10.378 10.2117 10.8808 10.3753 10.2115
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -45 11.9337 11.2112 10.9464 11.9534 11.207 10.946
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -45 3.8248 2.6332 2.2233 3.8596 2.6266 2.2226
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -45 5.3784 4.6761 4.4662 5.3999 4.6724 4.4659
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -45 9.0979 8.7578 8.6773 9.1089 8.7562 8.6772
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -45 4.2057 3.5814 3.4278 4.2258 3.5785 3.4276
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -45 6.3557 6.696 6.9854 6.3508 6.6998 6.986
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -45 7.9409 6.9581 6.6412 7.9695 6.9529 6.6406
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -45 8.2494 6.7798 5.7589 8.2834 6.7687 5.7573
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -45 5.6539 4.4859 4.0916 5.6871 4.4795 4.0909
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -45 7.3386 7.6124 7.8587 7.3355 7.6157 7.8593
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -45 6.4024 6.4949 6.6339 6.404 6.4968 6.6342
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -45 8.2368 7.6564 7.4999 8.2548 7.6535 7.4997
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -45 4.7503 3.7581 3.4431 4.7804 3.7529 3.4426
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -45 11.6149 11.5289 11.5826 11.6203 11.5294 11.5827
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -45 8.7506 7.9965 7.7149 8.7718 7.9919 7.7144
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -45 7.1883 7.1791 7.2842 7.193 7.1804 7.2845
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -45 4.8902 4.6606 4.6471 4.899 4.66 4.6472
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -45 5.4351 4.6124 4.3737 5.461 4.6082 4.3734
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -45 11.8195 11.1809 10.9459 11.837 11.1772 10.9455
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -45 7.9959 7.0421 6.6764 8.0221 7.0361 6.6759
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -45 9.4234 8.9748 8.8341 9.4364 8.9723 8.8339
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -45 6.6428 6.7266 6.867 6.6446 6.7284 6.8674
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -45 9.8122 9.5319 9.4631 9.8207 9.5305 9.4631
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -45 6.2186 6.102 6.1294 6.2239 6.1021 6.1295
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -45 3.1924 1.883 1.4794 3.2298 1.8761 1.4787
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -45 10.26 9.9331 9.8607 10.2699 9.9315 9.8607
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -45 3.6705 2.6605 2.3234 3.7009 2.6549 2.3229
