survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 5 6.0966 2.8431 1.6613 1.2528 3.4228 2.3153 2.2103 2.2063 2.2113 0.2079 0.1828
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 5 10.816 9.6422 9.4873 9.5051 9.8505 9.6431 9.5381 9.5341 9.5391 8.9119 8.8938
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 5 10.2303 6.6974 5.394 4.8142 7.3221 6.116 6.011 6.007 6.012 3.6247 3.5936
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 5 8.169 6.0863 5.3333 5.0953 6.511 5.7732 5.6682 5.6642 5.6692 4.2174 4.1919
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 5 9.6811 8.4075 8.0289 7.982 8.6932 8.2885 8.1835 8.1795 8.1845 7.412 7.3983
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 5 11.4431 10.3003 10.406 10.529 10.4426 10.4313 10.3263 10.3223 10.3273 10.1727 10.1881
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 5 5.6681 4.4791 4.0841 3.9871 4.7584 4.3637 4.2587 4.2547 4.2597 3.352 3.3348
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 5 6.6506 4.936 4.3074 4.1165 5.3096 4.6906 4.5856 4.5816 4.5866 3.3606 3.3402
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 5 11.7756 10.8872 10.576 10.4902 11.1212 10.8215 10.7165 10.7125 10.7175 9.9732 9.9728
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 5 7.1673 5.252 4.5418 4.3411 5.6607 4.9578 4.8528 4.8488 4.8538 3.5655 3.5455
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 5 8.3093 5.8392 4.7682 4.3666 6.2831 5.4259 5.3209 5.3169 5.3219 3.366 3.34
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 5 6.3094 4.6131 3.9716 3.7959 4.9765 4.3724 4.2674 4.2634 4.2684 3.0917 3.0742
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 5 6.1634 2.8351 1.6002 1.1063 3.4281 2.2882 2.1832 2.1792 2.1842 0.0127 -0.0145
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 5 11.0684 10.2021 9.9789 9.9377 10.4209 10.1689 10.0639 10.0599 10.0649 9.4701 9.4719
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 5 9.0853 7.8758 7.429 7.2694 8.1508 7.7414 7.6364 7.6324 7.6374 6.5671 6.5523
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 5 4.943 5.0933 5.4155 5.6947 5.1367 5.361 5.256 5.252 5.257 5.4329 5.4233
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 5 9.4831 8.3474 7.8278 7.6552 8.6527 8.1707 8.0657 8.0617 8.0667 6.9727 6.9581
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 5 3.9851 3.115 3.3627 3.5814 3.2043 3.3314 3.2264 3.2224 3.2274 3.1239 3.1143
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 5 6.6236 5.0371 4.4153 4.2236 5.3881 4.8125 4.7075 4.7035 4.7085 3.4789 3.4591
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 5 7.3146 5.4396 4.7391 4.5261 5.8383 5.1578 5.0528 5.0488 5.0538 3.7465 3.7265
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 5 12.6198 11.5377 11.0856 10.9361 11.8342 11.3881 11.2831 11.2791 11.2841 10.2773 10.2682
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 5 10.6136 9.3789 8.8885 8.6886 9.6732 9.2219 9.1169 9.1129 9.1179 7.9072 7.8875
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 5 9.8156 8.7322 8.3407 8.2215 9.0075 8.6163 8.5113 8.5073 8.5123 7.4276 7.3954
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 5 11.3486 10.4406 10.1158 10.0339 10.6779 10.3656 10.2606 10.2566 10.2616 9.4337 9.4194
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 5 9.5058 7.7355 6.9174 6.5858 8.1588 7.3997 7.2947 7.2907 7.2957 5.7196 5.703
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 5 9.3963 8.3445 7.8276 7.6162 8.6386 8.1758 8.0708 8.0668 8.0718 6.845 6.8251
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 5 7.0867 6.0797 6.2941 6.5066 6.2 6.2615 6.1565 6.1525 6.1575 6.0918 6.0815
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 5 8.0971 6.4955 5.9598 5.8257 6.8342 6.3019 6.1969 6.1929 6.1979 5.1056 5.0852
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 5 10.831 9.9782 9.7242 9.6747 10.2072 9.9283 9.8233 9.8193 9.8243 9.0302 9.0077
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 5 5.8251 4.6249 4.215 4.1267 4.9118 4.4972 4.3922 4.3882 4.3932 3.5084 3.4911
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 5 11.5751 10.6751 10.3281 10.2069 10.9186 10.5914 10.4864 10.4824 10.4874 9.5314 9.512
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 5 11.2006 10.2144 9.8079 9.701 10.4851 10.0929 9.9879 9.9839 9.9889 9.0226 9.0035
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 5 6.5337 5.4148 5.585 5.8282 5.5444 5.5763 5.4713 5.4673 5.4723 5.4316 5.4228
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 5 7.8908 6.6659 6.2766 6.1853 6.9444 6.5518 6.4468 6.4428 6.4478 5.5545 5.5362
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 5 9.4401 8.1284 7.493 7.2354 8.4741 7.8914 7.7864 7.7824 7.7874 6.3878 6.3658
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 5 15.5122 12.8465 11.3729 10.5112 13.4328 12.2189 12.1139 12.1099 12.1149 9.2308 9.2021
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 5 11.0661 7.6349 6.2927 5.7627 8.2765 7.0286 6.9236 6.9196 6.9246 4.5211 4.4873
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 5 9.3503 5.7238 4.3138 3.3284 6.4027 5.1021 4.9971 4.9931 4.9981 1.9573 1.9285
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 5 5.0448 3.2548 2.6531 2.4957 3.624 3.0162 2.9112 2.9072 2.9122 1.7725 1.7532
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 5 5.9827 3.6976 2.8884 2.6356 4.1369 3.361 3.256 3.252 3.257 1.734 1.7082
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 5 7.1529 6.1403 6.3276 6.5229 6.2582 6.3156 6.2106 6.2066 6.2116 6.0447 6.0329
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 5 9.5879 8.5128 8.1011 7.9752 8.7891 8.3906 8.2856 8.2816 8.2866 7.2799 7.2622
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 5 10.2009 8.9438 8.4197 8.2303 9.2562 8.7629 8.6579 8.6539 8.6589 7.5409 7.5281
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 5 8.3088 5.7889 4.9148 4.6413 6.2604 5.4127 5.3077 5.3037 5.3087 3.7035 3.6763
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 5 5.1019 4.5076 4.5955 4.7583 4.6294 4.6347 4.5297 4.5257 4.5307 4.2673 4.2564
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 5 10.6288 8.1757 7.2789 6.9686 8.6523 7.7904 7.6854 7.6814 7.6864 6.0053 5.9784
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 5 13.134 9.4579 7.751 6.9639 10.2409 8.6818 8.5768 8.5728 8.5778 5.564 5.5343
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 5 8.7202 7.6266 7.3067 7.2212 7.8817 7.5481 7.4431 7.4391 7.4441 6.5952 6.5763
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 5 7.0095 6.0076 5.6547 5.5514 6.2689 5.9102 5.8052 5.8012 5.8062 4.8891 4.8709
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 5 9.3314 7.7031 7.0303 6.8239 8.0625 7.4577 7.3527 7.3487 7.3537 6.084 6.067
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 5 2.5852 2.5977 3.0275 3.3741 2.6294 2.9094 2.8044 2.8004 2.8054 3.2253 3.2184
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 5 8.1586 7.2701 7.4416 7.6578 7.3865 7.4381 7.3331 7.3291 7.3341 7.277 7.2693
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 5 7.391 4.1233 2.8469 2.4185 4.7599 3.5336 3.4286 3.4246 3.4296 1.2847 1.2521
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 5 4.657 4.3428 4.6814 4.9849 4.4056 4.6037 4.4987 4.4947 4.4997 4.7888 4.7839
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 5 12.5196 11.5712 11.2079 11.0967 11.8295 11.4735 11.3685 11.3645 11.3695 10.5303 10.5236
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 5 6.3149 5.2396 5.1751 5.2438 5.4271 5.2826 5.1776 5.1736 5.1786 4.6981 4.6809
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 5 10.8001 9.3472 8.6953 8.4551 9.708 9.0986 8.9936 8.9896 8.9946 7.6628 7.6434
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 5 10.8091 8.9552 8.1823 7.8652 9.3749 8.6398 8.5348 8.5308 8.5358 6.9745 6.9538
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 5 6.0606 4.4742 3.9756 3.8394 4.8006 4.2938 4.1888 4.1848 4.1898 3.107 3.0864
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 5 10.0082 6.6688 5.4498 4.6971 7.3029 6.1126 6.0076 6.0036 6.0086 3.3659 3.332
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 5 7.0182 5.064 4.3287 4.073 5.4804 4.7612 4.6562 4.6522 4.6572 3.1856 3.16
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 5 11.1561 8.7593 7.7335 7.3431 9.2675 8.3146 8.2096 8.2056 8.2106 6.4191 6.3998
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 5 10.1179 7.4341 6.0812 5.4016 7.9679 6.8812 6.7762 6.7722 6.7772 4.2903 4.2648
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 5 6.4726 5.3956 5.1252 5.1182 5.6342 5.3397 5.2347 5.2307 5.2357 4.6052 4.5931
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 5 6.4365 5.4734 5.6547 5.8226 5.5866 5.6506 5.5456 5.5416 5.5466 5.3164 5.3049
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 5 5.6165 5.5933 5.7879 6.0082 5.6757 5.7806 5.6756 5.6716 5.6766 5.6911 5.682
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 5 6.7212 6.07 6.3119 6.557 6.162 6.279 6.174 6.17 6.175 6.2178 6.2091
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 5 7.0898 3.5312 2.1987 1.468 4.1677 2.9425 2.8375 2.8335 2.8385 0.2249 0.1962
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 5 10.7872 8.8886 8.1081 7.8099 9.3038 8.5757 8.4707 8.4667 8.4717 6.892 6.8683
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 5 10.5079 9.0786 8.5041 8.2953 9.4179 8.8687 8.7637 8.7597 8.7647 7.4625 7.4382
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 5 6.3401 5.9313 6.2274 6.5035 6.0044 6.1708 6.0658 6.0618 6.0668 6.2476 6.2419
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 5 9.6858 8.6007 8.7823 8.9802 8.7196 8.7727 8.6677 8.6637 8.6687 8.4941 8.482
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 5 8.7299 6.6883 5.917 5.6888 7.0622 6.4105 6.3055 6.3015 6.3065 4.8349 4.8137
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 5 11.1608 10.1782 9.7575 9.6384 10.454 10.0508 9.9458 9.9418 9.9468 9.0515 9.0426
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 5 9.5071 8.6498 8.8842 9.1208 8.7466 8.856 8.751 8.747 8.752 8.7518 8.7456
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 5 5.9723 5.3324 5.6385 5.9069 5.4143 5.5714 5.4664 5.4624 5.4674 5.5693 5.5613
