survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 25 10.8346 10.5538 10.4892 10.843 10.5524 10.4892
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 25 5.1609 4.498 4.3222 5.1819 4.4949 4.3219
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 25 5.7368 4.695 4.3161 5.7609 4.6895 4.3155
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 25 4.5307 3.9318 3.7827 4.5487 3.9291 3.7825
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 25 2.7161 1.5114 1.042 2.7489 1.5044 1.0413
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 25 10.1525 9.9653 9.9404 10.1596 9.9647 9.9404
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 25 7.8155 7.3952 7.2574 7.8269 7.3928 7.2573
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 25 5.0924 5.4511 5.7451 5.0863 5.4545 5.7457
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 25 8.2795 7.7907 7.6391 8.2937 7.7881 7.6389
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 25 3.1032 3.3898 3.6179 3.0987 3.3929 3.6183
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 25 4.9577 4.3731 4.2096 4.9749 4.3701 4.2094
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 25 5.3504 4.6933 4.5066 5.3708 4.6901 4.5063
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 25 11.4711 11.0535 10.9234 11.4847 11.0513 10.9232
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 25 9.3134 8.8489 8.6689 9.3264 8.846 8.6686
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 25 8.6697 8.3137 8.2155 8.6814 8.312 8.2154
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 25 10.3879 10.0946 10.033 10.3966 10.0933 10.033
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 25 7.6465 6.8537 6.5474 7.6686 6.8488 6.5469
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 25 8.2805 7.7853 7.595 8.2939 7.7822 7.5948
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 25 6.0555 6.3212 6.5506 6.0523 6.3242 6.5511
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 25 6.4171 5.9275 5.8172 6.4332 5.9254 5.8171
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 25 9.9262 9.7089 9.6773 9.9343 9.7081 9.6773
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 25 4.5583 4.1902 4.1281 4.5705 4.1887 4.128
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 25 10.6209 10.3009 10.201 10.6299 10.2991 10.2009
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 25 10.1533 9.782 9.6958 10.1647 9.7803 9.6957
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 25 5.3862 5.6143 5.8759 5.3839 5.6178 5.8764
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 25 6.6017 6.2519 6.1857 6.613 6.2504 6.1856
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 25 8.0536 7.4431 7.2078 8.0707 7.4393 7.2074
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 25 12.7378 11.2542 10.3862 12.7713 11.2456 10.385
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 25 7.5141 6.1976 5.6886 7.5495 6.19 5.6878
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 25 5.5996 4.1656 3.1896 5.6362 4.1542 3.1883
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 25 3.1686 2.6164 2.487 3.1865 2.614 2.4868
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 25 3.5991 2.8372 2.6054 3.6224 2.8334 2.6051
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 25 6.1186 6.3517 6.5622 6.1157 6.3544 6.5626
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 25 8.4506 8.0723 7.9686 8.4624 8.0704 7.9685
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 25 8.874 8.3803 8.2148 8.8884 8.3775 8.2146
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 25 5.6847 4.8598 4.6077 5.71 4.8556 4.6073
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 25 4.4854 4.614 4.7857 4.485 4.616 4.786
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 25 8.0717 7.2188 6.9304 8.0974 7.2142 6.9299
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 25 9.3391 7.6069 6.861 9.3804 7.5955 6.8599
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 25 7.5675 7.2843 7.2229 7.5771 7.283 7.2229
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 25 5.9485 5.6306 5.5471 5.9592 5.629 5.547
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 25 7.6212 6.9862 6.8063 7.6391 6.983 6.806
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 25 2.6031 3.0735 3.4382 2.5947 3.0781 3.4389
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 25 7.2493 7.4672 7.703 7.2464 7.4703 7.7035
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 25 4.0031 2.7669 2.3595 4.0382 2.7605 2.3589
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 25 4.3381 4.7203 5.0435 4.3317 4.7243 5.0441
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 25 11.5128 11.1812 11.0908 11.5233 11.1796 11.0907
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 25 5.1945 5.1786 5.2663 5.198 5.1796 5.2665
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 25 9.269 8.6469 8.4308 9.2871 8.6433 8.4305
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 25 8.8642 8.1217 7.8281 8.886 8.117 7.8276
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 25 4.3969 3.9436 3.8329 4.4117 3.9414 3.8327
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 25 6.5507 5.3363 4.5793 6.5849 5.3274 4.5783
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 25 4.9724 4.2779 4.0442 4.9942 4.2742 4.0439
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 25 8.6569 7.6577 7.297 8.6841 7.6518 7.2965
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 25 7.3267 5.9737 5.3108 7.3565 5.9655 5.3099
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 25 5.3389 5.1134 5.1316 5.347 5.1132 5.1317
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 25 5.4534 5.6753 5.8564 5.4504 5.6777 5.8568
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 25 5.5808 5.8146 6.0535 5.5778 5.8174 6.054
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 25 6.0572 6.3423 6.6047 6.053 6.3456 6.6053
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 25 3.4085 2.0832 1.3654 3.4435 2.0741 1.3644
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 25 8.798 8.0507 7.7757 8.8196 8.0463 7.7753
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 25 9.0035 8.4617 8.2744 9.0199 8.4585 8.2741
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 25 5.9236 6.2622 6.5572 5.9181 6.2659 6.5578
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 25 8.5786 8.8069 9.0177 8.5756 8.8097 9.0181
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 25 6.5983 5.8694 5.663 6.6173 5.8661 5.6627
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 25 10.1162 9.7288 9.6338 10.1281 9.7269 9.6337
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 25 8.6354 8.9134 9.1663 8.6309 8.9167 9.1668
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 25 5.3217 5.6737 5.9569 5.3162 5.6775 5.9575
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 25 6.6693 5.3951 4.8502 6.6972 5.388 4.8494
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 25 5.9071 5.3453 5.1922 5.9242 5.3426 5.192
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 25 5.8976 4.8675 4.4788 5.927 4.8615 4.4781
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 25 8.7611 7.9144 7.5946 8.7849 7.9093 7.5941
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 25 10.5213 10.0858 9.971 10.5347 10.0837 9.9709
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 25 3.6695 4.0835 4.4056 3.6627 4.0877 4.4063
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 25 4.6543 3.3833 2.6925 4.6879 3.3746 2.6916
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 25 5.7872 5.8416 5.9659 5.7881 5.8431 5.9662
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 25 10.2407 6.179 4.8215 10.3148 6.1581 4.8197
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 25 6.0468 5.292 5.061 6.0701 5.2881 5.0607
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 25 8.2018 8.0005 7.9718 8.2087 7.9997 7.9718
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 25 3.132 2.4527 2.2427 3.1532 2.4492 2.2424
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 25 8.6893 9.2182 9.6127 8.6797 9.2233 9.6135
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 25 7.9103 7.9739 8.1043 7.9108 7.9755 8.1046
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 25 9.951 9.4116 9.2043 9.9644 9.4082 9.204
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 25 6.3799 5.7231 5.5586 6.399 5.7201 5.5583
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 25 10.8349 10.3665 10.2072 10.847 10.3639 10.207
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 25 11.8821 11.1939 10.9381 11.9006 11.1898 10.9378
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 25 3.7318 2.6075 2.2076 3.764 2.6013 2.207
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 25 5.3228 4.6612 4.4591 5.3427 4.6577 4.4588
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 25 9.0705 8.7515 8.6759 9.0809 8.75 8.6758
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 25 4.1546 3.5693 3.4239 4.1732 3.5666 3.4237
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 25 6.3655 6.7116 6.9978 6.3596 6.7153 6.9984
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 25 7.8651 6.937 6.6295 7.8915 6.9321 6.629
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 25 8.1465 6.7377 5.7205 8.1797 6.7269 5.7192
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 25 5.5649 4.4606 4.0769 5.5956 4.4546 4.0763
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 25 7.3424 7.6257 7.8695 7.3379 7.6289 7.87
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 25 6.3945 6.5026 6.6404 6.3944 6.5044 6.6407
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 25 8.1927 7.6442 7.4958 8.2097 7.6415 7.4956
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 25 4.6724 3.737 3.4315 4.7002 3.7321 3.431
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 25 11.6003 11.5306 11.5855 11.6047 11.5311 11.5857
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 25 8.6964 7.9779 7.7062 8.7167 7.9736 7.7058
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 25 7.1736 7.1841 7.2892 7.1766 7.1854 7.2894
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 25 4.867 4.658 4.6482 4.8748 4.6575 4.6483
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 25 5.3702 4.5954 4.3651 5.3942 4.5915 4.3648
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 25 11.7755 11.1659 10.9382 11.7922 11.1624 10.9379
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 25 7.9289 7.0183 6.6649 7.9539 7.0126 6.6644
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 25 9.3905 8.9646 8.8309 9.4028 8.9622 8.8308
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 25 6.6349 6.7334 6.8743 6.6351 6.7351 6.8746
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 25 9.79 9.5262 9.4623 9.7979 9.5249 9.4623
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 25 6.2028 6.1022 6.1317 6.207 6.1022 6.1318
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 25 3.0925 1.8564 1.464 3.1273 1.85 1.4634
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 25 10.2341 9.9268 9.8601 10.2435 9.9254 9.86
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 25 3.5919 2.6383 2.3111 3.62 2.6331 2.3106
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 25 4.5912 3.0512 1.3326 4.6254 3.0336 1.3308
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 25 6.7604 6.1303 5.9329 6.7795 6.1269 5.9327
