survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 40 8.2659 5.7597 4.7463 4.3545 6.2748 5.2768 5.2451 5.2683 5.2768 3.3606 3.3346
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 40 6.2738 4.5588 3.9595 3.792 4.9683 4.2449 4.2297 4.241 4.2449 3.0897 3.0721
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 40 6.0865 2.7351 1.5716 1.0925 3.4162 2.1384 2.1082 2.1332 2.1384 0.0067 -0.0205
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 40 11.0102 10.1798 9.9762 9.9379 10.4163 10.0576 10.0538 10.0558 10.0576 9.4744 9.4764
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 40 8.9952 7.8405 7.4197 7.2659 8.1447 7.6213 7.6118 7.6193 7.6213 6.566 6.5512
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 40 4.9494 5.1108 5.428 5.7048 5.1383 5.2686 5.2745 5.2624 5.2686 5.4348 5.4249
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 40 9.4295 8.3053 7.817 7.651 8.6465 8.0487 8.0376 8.0459 8.0487 6.9722 6.9573
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 40 3.8463 3.1257 3.3739 3.59 3.201 3.2356 3.241 3.232 3.2356 3.1255 3.1154
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 40 6.5912 4.9853 4.4028 4.2194 5.3801 4.686 4.6713 4.6819 4.686 3.4759 3.456
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 40 7.2683 5.3795 4.7249 4.5211 5.8292 5.0295 5.0141 5.0262 5.0295 3.7435 3.7234
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 40 12.5812 11.4978 11.0768 10.9331 11.8281 11.269 11.2598 11.2665 11.269 10.2777 10.2684
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 40 10.5374 9.3394 8.8774 8.6834 9.6669 9.101 9.0907 9.0985 9.101 7.9045 7.8845
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 40 9.7676 8.697 8.3335 8.219 9.0016 8.4993 8.4913 8.4965 8.4993 7.4214 7.3885
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 40 11.2926 10.4139 10.1103 10.0331 10.673 10.2499 10.2432 10.2479 10.2499 9.4332 9.4185
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 40 9.4275 7.6701 6.8984 6.5766 8.1498 7.2672 7.2496 7.2649 7.2672 5.7176 5.7008
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 40 9.3387 8.3048 7.8154 7.611 8.6328 8.054 8.0431 8.0517 8.054 6.8423 6.8222
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 40 6.9822 6.0842 6.3056 6.5153 6.1957 6.1634 6.1696 6.1632 6.1634 6.0931 6.082
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 40 8.0561 6.4476 5.9502 5.823 6.8262 6.1792 6.1672 6.1757 6.1792 5.1026 5.0821
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 40 10.7811 9.9533 9.7212 9.6744 10.2026 9.816 9.8116 9.814 9.816 9.0273 9.0042
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 40 5.7814 4.5871 4.2081 4.1257 4.9054 4.3788 4.3703 4.3762 4.3788 3.507 3.4893
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 40 11.524 10.6467 10.3212 10.2047 10.9137 10.4751 10.4681 10.4732 10.4751 9.529 9.5093
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 40 11.157 10.1797 9.8009 9.6991 10.4796 9.9747 9.9661 9.9721 9.9747 9.0205 9.001
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 40 6.4149 5.4164 5.5971 5.8378 5.5397 5.4767 5.4813 5.4752 5.4767 5.4337 5.4239
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 40 7.8387 6.6303 6.27 6.1841 6.9381 6.4341 6.4259 6.4315 6.4341 5.5525 5.5339
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 40 9.3722 8.078 7.4784 7.2286 8.467 7.7654 7.7522 7.7635 7.7654 6.3844 6.362
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 40 15.4238 12.7413 11.3467 10.4805 13.4236 12.0531 12.0107 12.0444 12.0531 9.2245 9.1958
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 40 10.9834 7.5273 6.2616 5.7474 8.2638 6.8743 6.8417 6.8694 6.8743 4.5126 4.479
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 40 9.2442 5.6129 4.2688 3.2982 6.39 4.948 4.9163 4.946 4.948 1.9504 1.9217
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 40 4.9712 3.2001 2.6421 2.4924 3.6154 2.8915 2.8788 2.8887 2.8915 1.77 1.7504
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 40 5.9295 3.6285 2.872 2.6291 4.127 3.2282 3.2094 3.2241 3.2282 1.7287 1.7029
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 40 7.0307 6.1448 6.338 6.5309 6.254 6.2167 6.2218 6.2155 6.2167 6.0452 6.0327
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 40 9.5392 8.4772 8.0932 7.9726 8.7833 8.2726 8.2639 8.2697 8.2726 7.2783 7.2605
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 40 10.1322 8.9004 8.4085 8.2259 9.2496 8.641 8.6301 8.6385 8.641 7.5405 7.5275
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 40 8.247 5.714 4.8967 4.6343 6.2498 5.2777 5.2579 5.2741 5.2777 3.6975 3.6706
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 40 5.0219 4.5077 4.6034 4.7649 4.627 4.5332 4.5351 4.5301 4.5332 4.2683 4.2571
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 40 10.5711 8.0999 7.2597 6.9603 8.6416 7.655 7.6348 7.6513 7.655 5.9996 5.9727
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 40 13.0082 9.3297 7.7082 6.9409 10.2262 8.5119 8.4698 8.5075 8.5119 5.5565 5.527
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 40 8.6653 7.5961 7.301 7.2203 7.8761 7.4332 7.427 7.431 7.4332 6.5931 6.5738
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 40 6.9596 5.9754 5.6486 5.5494 6.2635 5.7944 5.7875 5.7921 5.7944 4.8874 4.8688
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 40 9.2959 7.6482 7.017 6.8189 8.0546 7.3286 7.3116 7.3237 7.3286 6.0822 6.065
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 40 2.5733 2.6205 3.0444 3.387 2.63 2.8202 2.8286 2.8145 2.8202 3.2287 3.2212
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 40 8.0593 7.2746 7.4525 7.6668 7.3827 7.3378 7.3422 7.337 7.3378 7.2792 7.2707
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 40 7.3132 4.0181 2.8193 2.4069 4.7467 3.3822 3.3518 3.3779 3.3822 1.2764 1.2444
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 40 4.6158 4.359 4.6962 4.9967 4.4043 4.5106 4.5176 4.5066 4.5106 4.7926 4.787
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 40 12.4743 11.5395 11.2012 11.0944 11.8242 11.3572 11.3498 11.3544 11.3572 10.5325 10.5252
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 40 6.2303 5.2254 5.1784 5.2477 5.4222 5.1755 5.1753 5.1745 5.1755 4.6968 4.6789
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 40 10.7379 9.2943 8.681 8.4489 9.7003 8.9723 8.9584 8.9696 8.9723 7.6603 7.6407
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 40 10.7443 8.8909 8.1642 7.8564 9.3657 8.5097 8.4934 8.507 8.5097 6.9712 6.9503
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 40 5.9779 4.4281 3.9665 3.8367 4.793 4.1726 4.1624 4.1702 4.1726 3.1041 3.0832
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 40 9.8867 6.5682 5.4151 4.6733 7.2896 5.9664 5.9409 5.966 5.9664 3.3572 3.3237
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 40 6.9684 5.0007 4.3132 4.0662 5.4709 4.6321 4.6162 4.629 4.6321 3.1807 3.155
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 40 11.0516 8.6781 7.7101 7.3326 9.2565 8.1739 8.1508 8.171 8.1739 6.4162 6.3966
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 40 10.0483 7.3375 6.0519 5.3798 7.9591 6.7208 6.6825 6.7132 6.7208 4.2852 4.2596
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 40 6.4137 5.3686 5.1228 5.1197 5.6288 5.2256 5.2201 5.2234 5.2256 4.6056 4.593
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 40 6.3132 5.4788 5.6641 5.8296 5.5826 5.5518 5.5565 5.5502 5.5518 5.3173 5.305
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 40 5.612 5.6016 5.7983 6.017 5.6759 5.6833 5.6872 5.6789 5.6833 5.6931 5.6835
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 40 6.6394 6.0798 6.324 6.5667 6.1592 6.1825 6.188 6.1796 6.1825 6.22 6.2105
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 40 6.9962 3.4245 2.1623 1.446 4.1557 2.7896 2.7581 2.7858 2.7896 0.2182 0.1895
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 40 10.7346 8.8245 8.0907 7.8017 9.2946 8.4443 8.4266 8.4406 8.4443 6.8874 6.8637
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 40 10.4467 9.0303 8.4917 8.29 9.4104 8.7452 8.7331 8.7425 8.7452 7.4581 7.4336
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 40 6.2876 5.945 6.2409 6.5143 6.0026 6.0762 6.0824 6.0726 6.0762 6.2509 6.2446
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 40 9.5457 8.6052 8.7928 8.9881 8.7152 8.6735 8.6785 8.6725 8.6735 8.495 8.482
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 40 8.6908 6.6275 5.9023 5.6826 7.054 6.2757 6.2537 6.2683 6.2757 4.8316 4.8101
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 40 11.121 10.1425 9.7497 9.6365 10.4484 9.9324 9.9236 9.9296 9.9324 9.0526 9.0434
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 40 9.3925 8.6592 8.896 9.1303 8.7431 8.7587 8.7641 8.7565 8.7587 8.7548 8.7478
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 40 5.8939 5.3453 5.6524 5.9171 5.4115 5.4773 5.4843 5.4743 5.4773 5.5716 5.5629
