survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 10 8.9994 9.161 9.3478 9.4492 8.9995 9.161 9.3478 9.4492
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 10 10.1452 9.6329 9.4729 9.3934 10.1267 9.6329 9.4729 9.3934
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 10 11.4501 10.0021 8.8221 8.2114 11.4007 10.0021 8.8221 8.2114
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 10 9.9383 9.6661 9.5815 9.5786 9.9284 9.6661 9.5815 9.5786
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 10 9.2543 8.8293 8.7081 8.6527 9.2398 8.8293 8.7081 8.6527
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 10 2.8717 1.6712 1.2828 1.0331 2.8304 1.6712 1.2828 1.0331
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 10 9.6315 9.491 9.5122 9.5562 9.6231 9.491 9.5122 9.5562
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 10 6.7378 5.4078 4.8536 4.5265 6.6919 5.4078 4.8536 4.5265
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 10 6.0909 5.3395 5.1162 4.9984 6.0635 5.3395 5.1162 4.9984
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 10 8.4011 8.0319 7.9923 8.019 8.3855 8.0319 7.9923 8.019
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 10 10.286 10.4092 10.5313 10.5886 10.2845 10.4092 10.5313 10.5886
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 10 4.473 4.0882 4.0 4.0015 4.4578 4.0882 4.0 4.0015
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 10 4.9364 4.3126 4.1347 4.0654 4.9133 4.3126 4.1347 4.0654
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 10 10.8801 10.5794 10.5037 10.5061 10.869 10.5794 10.5037 10.5061
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 10 5.255 4.547 4.3596 4.2724 5.2291 4.547 4.3596 4.2724
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 10 5.864 4.7729 4.3984 4.1865 5.83 4.7729 4.3984 4.1865
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 10 4.6145 3.976 3.8133 3.7595 4.5918 3.976 3.8133 3.7595
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 10 2.8687 1.612 1.141 0.8675 2.8259 1.612 1.141 0.8675
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 10 10.1931 9.9824 9.9488 9.9647 10.1836 9.9824 9.9488 9.9647
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 10 7.873 7.4336 7.2865 7.2271 7.8583 7.4336 7.2865 7.2271
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 10 5.0757 5.4147 5.6888 5.9114 5.0825 5.4147 5.6888 5.9114
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 10 8.3446 7.8323 7.6736 7.6035 8.3273 7.8323 7.6736 7.6035
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 10 3.0989 3.3647 3.5775 3.6752 3.1026 3.3647 3.5775 3.6752
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 10 5.0375 4.4202 4.2416 4.1813 5.0159 4.4202 4.2416 4.1813
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 10 5.442 4.7442 4.5454 4.4563 5.4168 4.7442 4.5454 4.4563
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 10 11.5336 11.0898 10.9526 10.8898 11.517 11.0898 10.9526 10.8898
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 10 9.3759 8.8944 8.7085 8.6134 9.3595 8.8944 8.7085 8.6134
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 10 8.7262 8.3451 8.2365 8.2054 8.7115 8.3451 8.2365 8.2054
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 10 10.434 10.1196 10.0463 10.0504 10.4227 10.1196 10.0463 10.0504
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 10 7.7432 6.9253 6.6127 6.4364 7.7164 6.9253 6.6127 6.4364
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 10 8.3427 7.8331 7.6363 7.5456 8.3264 7.8331 7.6363 7.5456
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 10 6.0637 6.2975 6.5025 6.6594 6.0644 6.2975 6.5025 6.6594
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 10 6.4929 5.9637 5.8411 5.8004 6.4725 5.9637 5.8411 5.8004
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 10 9.9695 9.7274 9.6862 9.6949 9.9591 9.7274 9.6862 9.6949
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 10 4.6191 4.2187 4.1393 4.1452 4.6033 4.2187 4.1393 4.1452
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 10 10.6691 10.3326 10.2219 10.2017 10.6572 10.3326 10.2219 10.2017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 10 10.2089 9.8119 9.7151 9.6889 10.1945 9.8119 9.7151 9.6889
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 10 5.3983 5.5867 5.8225 5.9829 5.3981 5.5867 5.8225 5.9829
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 10 6.6599 6.2804 6.1982 6.2044 6.6449 6.2804 6.1982 6.2044
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 10 8.1301 7.4989 7.2583 7.1314 8.1093 7.4989 7.2583 7.1314
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 10 12.9093 11.3594 10.578 10.1245 12.8619 11.3594 10.578 10.1245
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 10 7.6757 6.3068 5.7997 5.4678 7.63 6.3068 5.7997 5.4678
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 10 5.78 4.3303 3.3916 2.8916 5.7281 4.3303 3.3916 2.8916
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 10 3.2533 2.6584 2.5117 2.4637 3.2307 2.6584 2.5117 2.4637
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 10 3.706 2.8947 2.6575 2.521 3.6766 2.8947 2.6575 2.521
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 10 6.1253 6.3306 6.52 6.6413 6.1263 6.3306 6.52 6.6413
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 10 8.5075 8.1053 7.9907 7.9692 8.4927 8.1053 7.9907 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 10 8.9417 8.4248 8.249 8.1802 8.9238 8.4248 8.249 8.1802
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 10 5.7994 4.9219 4.6638 4.5116 5.7678 4.9219 4.6638 4.5116
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 10 4.4947 4.5974 4.7579 4.8283 4.4943 4.5974 4.7579 4.8283
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 10 8.1864 7.2868 6.9935 6.8172 8.1545 7.2868 6.9935 6.8172
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 10 9.5283 7.7719 7.0153 6.5447 9.4733 7.7719 7.0153 6.5447
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 10 7.6195 7.3112 7.2335 7.2479 7.6065 7.3112 7.2335 7.2479
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 10 6.0012 5.659 5.5658 5.5429 5.9877 5.659 5.5658 5.5429
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 10 7.7069 7.0351 6.8435 6.7627 7.6838 7.0351 6.8435 6.7627
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 10 2.5798 3.0281 3.3632 3.6476 2.5887 3.0281 3.3632 3.6476
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 10 7.2559 7.4437 7.6535 7.8136 7.2569 7.4437 7.6535 7.8136
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 10 4.1594 2.86 2.4482 2.1862 4.115 2.86 2.4482 2.1862
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 10 4.326 4.6823 4.9759 5.2258 4.3319 4.6823 4.9759 5.2258
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 10 11.5641 11.2109 11.1114 11.0882 11.551 11.2109 11.1114 11.0882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 10 5.2267 5.1786 5.2477 5.3315 5.2202 5.1786 5.2477 5.3315
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 10 9.3482 8.7007 8.4767 8.3675 9.3264 8.7007 8.4767 8.3675
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 10 8.9602 8.1901 7.8916 7.7195 8.9335 8.1901 7.8916 7.7195
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 10 4.4707 3.981 3.8545 3.8096 4.4516 3.981 3.8545 3.8096
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 10 6.7072 5.4624 4.7486 4.3116 6.6618 5.4624 4.7486 4.3116
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 10 5.068 4.335 4.0953 3.9629 5.0415 4.335 4.0953 3.9629
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 10 8.7763 7.742 7.3726 7.1649 8.7428 7.742 7.3726 7.1649
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 10 7.4815 6.0806 5.4512 5.1204 7.4393 6.0806 5.4512 5.1204
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 10 5.3863 5.1278 5.1263 5.1841 5.3749 5.1278 5.1263 5.1841
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 10 5.4583 5.6578 5.8216 5.912 5.4597 5.6578 5.8216 5.912
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 10 5.5778 5.7889 6.0042 6.1912 5.581 5.7889 6.0042 6.1912
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 10 6.0544 6.3134 6.5513 6.7314 6.0577 6.3134 6.5513 6.7314
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 10 3.5777 2.2129 1.5167 1.1305 3.5298 2.2129 1.5167 1.1305
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 10 8.8953 8.1153 7.8351 7.6769 8.8684 8.1153 7.8351 7.6769
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 10 9.0776 8.5099 8.3154 8.2186 9.0575 8.5099 8.3154 8.2186
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 10 5.915 6.2285 6.4961 6.7133 5.92 6.2285 6.4961 6.7133
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 10 8.5856 8.7847 8.9777 9.0832 8.5865 8.7847 8.9777 9.0832
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 10 6.6952 5.9211 5.7102 5.581 6.6693 5.9211 5.7102 5.581
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 10 10.1732 9.7613 9.6527 9.6343 10.1584 9.7613 9.6527 9.6343
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 10 8.6343 8.8859 9.1157 9.271 8.6373 8.8859 9.1157 9.271
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 10 5.3154 5.6403 5.9005 6.0885 5.3199 5.6403 5.9005 6.0885
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 10 6.8164 5.4915 4.967 4.6785 6.7766 5.4915 4.967 4.6785
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 10 5.9872 5.3897 5.2243 5.1598 5.9655 5.3897 5.2243 5.1598
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 10 6.0287 4.9537 4.5637 4.3198 5.9918 4.9537 4.5637 4.3198
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 10 8.8659 7.9888 7.6621 7.4778 8.8367 7.9888 7.6621 7.4778
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 10 10.5815 10.1219 9.9952 9.9604 10.5655 10.1219 9.9952 9.9604
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 10 3.656 4.0435 4.341 4.5692 3.6623 4.0435 4.341 4.5692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 10 4.8166 3.5083 2.8383 2.4685 4.7704 3.5083 2.8383 2.4685
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 10 5.8129 5.8367 5.9389 6.0491 5.8087 5.8367 5.9389 6.0491
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 10 10.7471 6.5247 5.1372 4.2828 10.5711 6.5247 5.1372 4.2828
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 10 6.1509 5.3508 5.1105 4.9845 6.1222 5.3508 5.1105 4.9845
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 10 8.2431 8.0199 7.9787 7.9939 8.2334 8.0199 7.9787 7.9939
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 10 3.2277 2.5081 2.2853 2.1824 3.2016 2.5081 2.2853 2.1824
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 10 8.6608 9.1683 9.5306 9.8563 8.6711 9.1683 9.5306 9.8563
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 10 7.9202 7.964 8.0796 8.2031 7.9194 7.964 8.0796 8.2031
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 10 10.0163 9.4636 9.2481 9.1402 9.9993 9.4636 9.2481 9.1402
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 10 6.4702 5.7712 5.5908 5.5298 6.4457 5.7712 5.5908 5.5298
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 10 10.894 10.4093 10.2411 10.1663 10.8788 10.4093 10.2411 10.1663
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 10 11.9729 11.254 10.9925 10.8481 11.9485 11.254 10.9925 10.8481
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 10 3.8779 2.6962 2.2945 2.0434 3.8369 2.6962 2.2945 2.0434
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 10 5.4171 4.7138 4.5025 4.3937 5.3916 4.7138 4.5025 4.3937
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 10 9.1227 8.7793 8.6918 8.6767 9.1094 8.7793 8.6918 8.6767
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 10 4.2434 3.6144 3.4505 3.3935 4.2197 3.6144 3.4505 3.3935
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 10 6.3575 6.6785 6.9388 7.1444 6.3625 6.6785 6.9388 7.1444
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 10 7.9882 7.009 6.6964 6.5075 7.9542 7.009 6.6964 6.5075
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 10 8.3126 6.8768 5.9343 5.4307 8.2658 6.8768 5.9343 5.4307
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 10 5.7065 4.5471 4.1591 3.9306 5.667 4.5471 4.1591 3.9306
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 10 7.3438 7.6002 7.8185 7.9863 7.3463 7.6002 7.8185 7.9863
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 10 6.4153 6.4928 6.6129 6.7163 6.4124 6.4928 6.6129 6.7163
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 10 8.2715 7.6885 7.5257 7.4712 8.2501 7.6885 7.5257 7.4712
