survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 10 11.342 10.4387 10.1153 10.0338 10.6753 10.3644 10.2594 10.2554 10.2604 9.4336 9.4193
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 10 9.4963 7.7309 6.9158 6.5849 8.1528 7.3969 7.2919 7.2879 7.2929 5.7193 5.7027
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 10 9.3894 8.3417 7.8265 7.6157 8.6351 8.1741 8.0691 8.0651 8.0701 6.8447 6.8247
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 10 7.0746 6.0797 6.295 6.5073 6.1988 6.2618 6.1568 6.1528 6.1578 6.092 6.0816
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 10 8.0926 6.4919 5.959 5.8255 6.8291 6.3001 6.1951 6.1911 6.1961 5.1052 5.0848
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 10 10.8251 9.9763 9.724 9.6747 10.2047 9.9274 9.8224 9.8184 9.8234 9.0298 9.0072
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 10 5.8199 4.622 4.2144 4.1266 4.9079 4.4957 4.3907 4.3867 4.3917 3.5082 3.4908
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 10 11.569 10.6729 10.3275 10.2067 10.9159 10.5902 10.4852 10.4812 10.4862 9.531 9.5116
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 10 11.1953 10.2118 9.8073 9.7008 10.4818 10.0914 9.9864 9.9824 9.9874 9.0223 9.0032
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 10 6.5198 5.4146 5.586 5.8291 5.5428 5.5764 5.4714 5.4674 5.4724 5.4319 5.4229
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 10 7.8847 6.6631 6.276 6.1852 6.9407 6.5505 6.4455 6.4415 6.4465 5.5542 5.5359
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 10 9.4319 8.1248 7.4918 7.2348 8.4696 7.8892 7.7842 7.7802 7.7852 6.3873 6.3652
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 10 15.5018 12.839 11.371 10.5082 13.4241 12.2133 12.1083 12.1043 12.1093 9.2299 9.2012
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 10 11.0568 7.6274 6.29 5.7613 8.2664 7.0239 6.9189 6.9149 6.9199 4.5199 4.4861
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 10 9.3379 5.7162 4.31 3.3257 6.3926 5.0973 4.9923 4.9883 4.9933 1.9563 1.9275
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 10 5.036 3.2507 2.6521 2.4954 3.6184 3.0142 2.9092 2.9052 2.9102 1.7722 1.7528
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 10 5.9771 3.6926 2.887 2.635 4.1299 3.3583 3.2533 3.2493 3.2543 1.7332 1.7074
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 10 7.1386 6.1404 6.3285 6.5236 6.2571 6.3158 6.2108 6.2068 6.2118 6.0447 6.0328
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 10 9.5821 8.5102 8.1004 7.975 8.7856 8.3892 8.2842 8.2802 8.2852 7.2797 7.2619
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 10 10.1926 8.9406 8.4188 8.2299 9.2521 8.7611 8.6561 8.6521 8.6571 7.5409 7.528
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 10 8.3023 5.7836 4.9132 4.6407 6.2528 5.4097 5.3047 5.3007 5.3057 3.7026 3.6755
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 10 5.0924 4.5076 4.5962 4.7589 4.6288 4.6348 4.5298 4.5258 4.5308 4.2674 4.2565
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 10 10.6225 8.1703 7.2773 6.9679 8.6447 7.7875 7.6825 7.6785 7.6835 6.0045 5.9775
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 10 13.1191 9.4489 7.7473 6.9618 10.2297 8.6755 8.5705 8.5665 8.5715 5.5629 5.5332
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 10 8.7137 7.6243 7.3062 7.2211 7.8785 7.547 7.442 7.438 7.443 6.5949 6.5759
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 10 7.0036 6.0052 5.6542 5.5512 6.2657 5.909 5.804 5.8 5.805 4.8889 4.8706
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 10 9.3273 7.6989 7.0291 6.8234 8.057 7.4554 7.3504 7.3464 7.3514 6.0837 6.0667
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 10 2.584 2.5992 3.0289 3.3753 2.6304 2.9108 2.8058 2.8018 2.8068 3.2258 3.2188
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 10 8.1471 7.2702 7.4424 7.6586 7.3855 7.4382 7.3332 7.3292 7.3342 7.2773 7.2695
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 10 7.3823 4.116 2.8445 2.4174 4.7498 3.5291 3.4241 3.4201 3.4251 1.2835 1.251
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 10 4.6523 4.3438 4.6826 4.9859 4.4058 4.6046 4.4996 4.4956 4.5006 4.7893 4.7844
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 10 12.5142 11.5688 11.2073 11.0965 11.8264 11.4722 11.3672 11.3632 11.3682 10.5306 10.5238
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 10 6.305 5.2383 5.1753 5.2441 5.4248 5.2821 5.1771 5.1731 5.1781 4.6979 4.6806
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 10 10.7926 9.3434 8.6941 8.4545 9.703 9.0965 8.9915 8.9875 8.9925 7.6624 7.643
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 10 10.8013 8.9506 8.1807 7.8644 9.3687 8.6373 8.5323 8.5283 8.5333 6.974 6.9533
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 10 6.0507 4.4707 3.9748 3.8391 4.7959 4.2921 4.1871 4.1831 4.1881 3.1066 3.086
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 10 9.9943 6.662 5.4468 4.695 7.2934 6.1085 6.0035 5.9995 6.0045 3.3647 3.3308
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 10 7.0126 5.0595 4.3273 4.0723 5.474 4.7588 4.6538 4.6498 4.6548 3.1849 3.1593
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 10 11.1437 8.7536 7.7315 7.3422 9.26 8.3111 8.2061 8.2021 8.2071 6.4187 6.3993
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 10 10.1099 7.4271 6.0788 5.3995 7.9597 6.876 6.771 6.767 6.772 4.2896 4.264
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 10 6.4657 5.3934 5.1249 5.1184 5.6312 5.3386 5.2336 5.2296 5.2346 4.6053 4.5931
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 10 6.422 5.4736 5.6554 5.8232 5.5856 5.6508 5.5458 5.5418 5.5468 5.3165 5.3049
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 10 5.6161 5.5939 5.7887 6.009 5.676 5.7812 5.6762 5.6722 5.6772 5.6914 5.6822
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 10 6.7117 6.0706 6.3129 6.5578 6.1616 6.2796 6.1746 6.1706 6.1756 6.2181 6.2093
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 10 7.079 3.5238 2.1957 1.466 4.1578 2.9379 2.8329 2.8289 2.8339 0.2239 0.1952
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 10 10.7811 8.884 8.1066 7.8091 9.2975 8.5731 8.4681 8.4641 8.4691 6.8913 6.8677
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 10 10.5006 9.0751 8.503 8.2949 9.4132 8.8668 8.7618 8.7578 8.7628 7.4619 7.4375
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 10 6.3341 5.9321 6.2285 6.5044 6.0044 6.1716 6.0666 6.0626 6.0676 6.248 6.2423
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 10 9.6692 8.6008 8.7832 8.9809 8.7184 8.7729 8.6679 8.6639 8.6689 8.4942 8.482
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 10 8.7256 6.6836 5.9157 5.6882 7.056 6.4077 6.3027 6.2987 6.3037 4.8344 4.8132
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 10 11.156 10.1756 9.7569 9.6382 10.4506 10.0494 9.9444 9.9404 9.9454 9.0516 9.0427
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 10 9.4936 8.6502 8.8852 9.1216 8.746 8.8564 8.7514 8.7474 8.7524 8.7522 8.746
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 10 5.9633 5.3331 5.6396 5.9078 5.414 5.5722 5.4672 5.4632 5.4682 5.5696 5.5615
