survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -35 10.2748 10.414 10.5483 10.2751 10.4158 10.5486
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -35 4.4406 4.0644 3.9877 4.4528 4.0627 3.9876
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -35 4.8941 4.277 4.1049 4.9138 4.2739 4.1046
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -35 10.8548 10.5588 10.49 10.8637 10.5574 10.49
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -35 5.2095 4.5099 4.3272 5.2319 4.5066 4.327
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -35 5.8012 4.7157 4.3274 5.8269 4.7099 4.3268
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -35 4.5718 3.9424 3.7863 4.5908 3.9395 3.7861
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -35 2.7987 1.536 1.0572 2.8337 1.5286 1.0564
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -35 10.1701 9.9675 9.9403 10.1778 9.9668 9.9403
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -35 7.8425 7.4038 7.2606 7.8544 7.4013 7.2604
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -35 5.0786 5.4378 5.735 5.0726 5.4413 5.7356
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -35 8.3106 7.8003 7.6431 8.3253 7.7976 7.6428
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -35 3.0968 3.379 3.6114 3.0931 3.3821 3.6118
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -35 4.9961 4.3843 4.2133 5.0141 4.3811 4.2131
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -35 5.3969 4.7058 4.5118 5.4185 4.7023 4.5115
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -35 11.5003 11.0616 10.9268 11.5144 11.0593 10.9267
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -35 9.3428 8.859 8.6737 9.3563 8.856 8.6734
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -35 8.6952 8.3201 8.2174 8.7074 8.3182 8.2173
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -35 10.4087 10.0992 10.0336 10.4179 10.0979 10.0336
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -35 7.6963 6.8711 6.5562 7.7192 6.8661 6.5557
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -35 8.3106 7.7964 7.5999 8.3244 7.7932 7.5997
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -35 6.0555 6.31 6.5419 6.0537 6.3131 6.5424
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -35 6.4535 5.9358 5.82 6.4705 5.9335 5.8199
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -35 9.9451 9.7115 9.6772 9.9538 9.7107 9.6772
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -35 4.5859 4.1961 4.1285 4.5987 4.1945 4.1285
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -35 10.6427 10.3073 10.2028 10.6522 10.3055 10.2027
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -35 10.1786 9.7881 9.6975 10.1905 9.7864 9.6974
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -35 5.3885 5.6025 5.8665 5.3877 5.606 5.8671
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -35 6.6279 6.2578 6.1863 6.64 6.2563 6.1862
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -35 8.0916 7.4568 7.2141 8.1092 7.4529 7.2138
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -35 12.8296 11.2897 10.4124 12.8642 11.281 10.4111
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -35 7.6034 6.2243 5.706 7.641 6.2164 5.7051
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -35 5.6931 4.1988 3.2243 5.7314 4.1868 3.2227
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -35 3.2106 2.6258 2.4901 3.2298 2.6231 2.4899
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -35 3.6549 2.8513 2.613 3.6799 2.8473 2.6126
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -35 6.1181 6.3416 6.5549 6.1164 6.3444 6.5553
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -35 8.4764 8.0793 7.9702 8.4886 8.0773 7.9701
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -35 8.9064 8.3906 8.2188 8.9213 8.3877 8.2185
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -35 5.7459 4.8752 4.6162 5.7731 4.8707 4.6158
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -35 4.4862 4.6059 4.7808 4.4862 4.6081 4.7811
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -35 8.1325 7.2357 6.9396 8.16 7.2309 6.9392
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -35 9.4456 7.6473 6.8831 9.4882 7.6357 6.8819
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -35 7.5904 7.2893 7.2232 7.6007 7.2878 7.2231
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -35 5.9722 5.6361 5.5485 5.9833 5.6345 5.5484
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -35 7.6625 6.998 6.8107 7.6812 6.9946 6.8105
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -35 2.5863 3.0566 3.425 2.5783 3.0613 3.4257
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -35 7.249 7.4568 7.6941 7.2472 7.4599 7.6946
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -35 4.0901 2.7898 2.3741 4.1274 2.783 2.3734
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -35 4.3273 4.7058 5.0315 4.3215 4.7099 5.0322
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -35 11.5357 11.1878 11.0923 11.5467 11.1861 11.0922
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -35 5.2069 5.1751 5.2622 5.2115 5.1761 5.2624
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -35 9.3084 8.6602 8.4364 9.3271 8.6565 8.4361
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -35 8.9129 8.1382 7.8366 8.9357 8.1333 7.8362
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -35 4.4324 3.9513 3.8354 4.4483 3.949 3.8353
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -35 6.6336 5.3634 4.608 6.6696 5.3541 4.6067
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -35 5.0213 4.2917 4.0514 5.0443 4.2878 4.051
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -35 8.7206 7.6788 7.3075 8.749 7.6727 7.307
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -35 7.4077 6.0038 5.3311 7.4388 5.9954 5.3301
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -35 5.3592 5.1153 5.1295 5.3682 5.115 5.1296
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -35 5.452 5.6662 5.8503 5.45 5.6687 5.8507
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -35 5.5751 5.8039 6.0443 5.5724 5.8067 6.0448
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -35 6.0517 6.3304 6.5955 6.0483 6.3337 6.596
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -35 3.4983 2.1122 1.3906 3.5354 2.1025 1.3894
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -35 8.8472 8.0664 7.7839 8.8698 8.0618 7.7835
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -35 9.0395 8.4728 8.2796 9.0564 8.4696 8.2793
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -35 5.9147 6.2491 6.5463 5.9098 6.2528 6.5469
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -35 8.5782 8.7966 9.0108 8.5764 8.7995 9.0112
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -35 6.6455 5.8825 5.6695 6.6659 5.8789 5.6691
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -35 10.1424 9.7359 9.6351 10.1547 9.7339 9.635
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -35 8.6308 8.9019 9.1577 8.6274 8.9052 9.1582
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -35 5.3143 5.66 5.947 5.3097 5.6638 5.9476
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -35 6.7458 5.4222 4.8666 6.7752 5.4148 4.8657
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -35 5.9456 5.3558 5.1961 5.9635 5.3529 5.1959
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -35 5.9679 4.8886 4.4912 5.9992 4.8824 4.4906
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -35 8.8155 7.9327 7.6039 8.8402 7.9274 7.6034
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -35 10.5498 10.094 9.9734 10.5636 10.0917 9.9733
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -35 3.6576 4.0681 4.3943 3.6515 4.0724 4.395
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -35 4.7392 3.411 2.7167 4.7748 3.4018 2.7156
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -35 5.7964 5.8366 5.9604 5.7987 5.8381 5.9607
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -35 10.4768 6.2402 4.8799 10.551 6.218 4.8779
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -35 6.1014 5.3065 5.0682 6.1263 5.3023 5.0678
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -35 8.2193 8.0032 7.9715 8.2269 8.0024 7.9715
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -35 3.1811 2.4658 2.2486 3.2035 2.4621 2.2483
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -35 8.6697 9.1996 9.5982 8.6605 9.2047 9.5989
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -35 7.9121 7.9677 8.0989 7.9127 7.9694 8.0992
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -35 9.9824 9.4237 9.2098 9.9963 9.4202 9.2095
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -35 6.4245 5.7348 5.5624 6.4448 5.7316 5.5622
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -35 10.8634 10.3763 10.2111 10.8759 10.3736 10.2109
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -35 11.9263 11.2086 10.9452 11.9458 11.2044 10.9448
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -35 3.8118 2.6294 2.2211 3.8463 2.623 2.2204
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -35 5.3706 4.6739 4.4652 5.392 4.6702 4.4649
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -35 9.0939 8.7568 8.6771 9.1048 8.7552 8.677
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -35 4.1986 3.5796 3.4273 4.2185 3.5767 3.4271
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -35 6.357 6.6982 6.9872 6.352 6.702 6.9877
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -35 7.9303 6.9549 6.6395 7.9586 6.9498 6.639
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -35 8.2334 6.7739 5.7532 8.2674 6.7628 5.7517
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -35 5.6414 4.4822 4.0895 5.6742 4.4758 4.0889
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -35 7.339 7.6144 7.8603 7.3357 7.6176 7.8608
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -35 6.4011 6.496 6.6348 6.4024 6.4979 6.6352
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -35 8.2305 7.6545 7.4993 8.2484 7.6516 7.4991
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -35 4.7394 3.755 3.4415 4.7693 3.7499 3.4409
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -35 11.6127 11.5291 11.583 11.618 11.5296 11.5831
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -35 8.7428 7.9937 7.7136 8.7639 7.9893 7.7132
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -35 7.1862 7.1798 7.285 7.1906 7.1811 7.2852
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -35 4.8868 4.6602 4.6473 4.8954 4.6596 4.6473
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -35 5.4261 4.6098 4.3725 5.4518 4.6057 4.3722
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -35 11.8132 11.1786 10.9448 11.8305 11.1749 10.9444
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -35 7.9863 7.0385 6.6748 8.0123 7.0326 6.6742
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -35 9.4187 8.9732 8.8336 9.4316 8.9708 8.8334
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -35 6.6416 6.7276 6.8681 6.6431 6.7294 6.8684
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -35 9.8089 9.531 9.463 9.8173 9.5297 9.4629
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -35 6.2163 6.102 6.1298 6.2215 6.102 6.1299
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -35 3.1785 1.8791 1.4772 3.2155 1.8722 1.4766
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -35 10.2562 9.9321 9.8606 10.2661 9.9306 9.8606
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -35 3.6595 2.6572 2.3217 3.6896 2.6517 2.3211
