survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041357_v2.fits stis_ngsl_v2 -20 5.3815 5.3466 5.4427 5.5454 5.3748 5.3466 5.4427 5.5454
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025329_v2.fits stis_ngsl_v2 -20 8.934 8.2161 7.9715 7.8558 8.909 8.2161 7.9715 7.8558
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd072968_v2.fits stis_ngsl_v2 -20 5.5889 5.8313 6.042 6.2031 5.5909 5.8313 6.042 6.2031
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g115-58_v2.fits stis_ngsl_v2 -20 12.3639 12.0452 11.9873 12.0229 12.3523 12.0452 11.9873 12.0229
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004813_v2.fits stis_ngsl_v2 -20 5.3879 5.0577 5.0027 5.0251 5.3738 5.0577 5.0027 5.0251
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd142926_v2.fits stis_ngsl_v2 -20 5.5447 5.8546 6.1387 6.3419 5.5488 5.8546 6.1387 6.3419
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164257_v2.fits stis_ngsl_v2 -20 6.7152 6.8286 6.9801 7.0589 6.7141 6.8286 6.9801 7.0589
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 -20 6.5455 5.227 4.7762 4.5001 6.5013 5.227 4.7762 4.5001
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 -20 4.1878 4.3252 4.5057 4.6734 4.1897 4.3252 4.5057 4.6734
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 -20 4.521 4.1567 4.0708 4.0581 4.5053 4.1567 4.0708 4.0581
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 -20 3.7293 4.0111 4.266 4.4608 3.7315 4.0111 4.266 4.4608
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 -20 10.5922 10.2692 10.1646 10.1553 10.5802 10.2692 10.1646 10.1553
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 -20 10.4165 10.0828 10.0123 10.0307 10.4039 10.0828 10.0123 10.0307
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 -20 7.6224 6.9715 6.8021 6.7515 7.5988 6.9715 6.8021 6.7515
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -20 6.5378 5.4971 5.1888 4.9874 6.5006 5.4971 5.1888 4.9874
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -20 3.6261 3.9816 4.2655 4.5253 3.6326 3.9816 4.2655 4.5253
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -20 9.0003 9.1564 9.3437 9.4497 8.9994 9.1564 9.3437 9.4497
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -20 10.1645 9.6385 9.4754 9.3949 10.1452 9.6385 9.4754 9.3949
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -20 11.4995 10.0196 8.8502 8.2186 11.4501 10.0196 8.8502 8.2186
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -20 9.9488 9.6692 9.5824 9.5782 9.9383 9.6692 9.5824 9.5782
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -20 9.2694 8.8338 8.7099 8.6536 9.2543 8.8338 8.7099 8.6536
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -20 2.9136 1.6849 1.2887 1.0386 2.8717 1.6849 1.2887 1.0386
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -20 9.6408 9.4912 9.5111 9.5561 9.6315 9.4912 9.5111 9.5561
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -20 6.7843 5.4237 4.8629 4.533 6.7378 5.4237 4.8629 4.533
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -20 6.1194 5.3479 5.1194 5.0009 6.0909 5.3479 5.1194 5.0009
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -20 8.4177 8.0348 7.9923 8.0184 8.4011 8.0348 7.9923 8.0184
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -20 10.2885 10.4058 10.5285 10.589 10.286 10.4058 10.5285 10.589
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -20 4.489 4.0921 4.0008 4.0012 4.473 4.0921 4.0008 4.0012
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -20 4.9604 4.3195 4.137 4.0666 4.9364 4.3195 4.137 4.0666
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -20 10.8917 10.5826 10.5046 10.5053 10.8801 10.5826 10.5046 10.5053
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -20 5.2818 4.5546 4.362 4.2743 5.255 4.5546 4.362 4.2743
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -20 5.8986 4.785 4.4057 4.1901 5.864 4.785 4.4057 4.1901
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -20 4.6383 3.9826 3.8155 3.7602 4.6145 3.9826 3.8155 3.7602
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -20 2.9122 1.6269 1.1487 0.8728 2.8687 1.6269 1.1487 0.8728
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -20 10.2032 9.9839 9.9488 9.9639 10.1931 9.9839 9.9488 9.9639
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -20 7.8882 7.4386 7.2887 7.2281 7.873 7.4386 7.2887 7.2281
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -20 5.069 5.4083 5.6833 5.9073 5.0757 5.4083 5.6833 5.9073
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -20 8.3625 7.838 7.676 7.6042 8.3446 7.838 7.676 7.6042
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -20 3.0958 3.3592 3.5728 3.6761 3.0989 3.3592 3.5728 3.6761
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -20 5.0602 4.427 4.2441 4.1822 5.0375 4.427 4.2441 4.1822
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -20 5.4682 4.7518 4.5482 4.458 5.442 4.7518 4.5482 4.458
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -20 11.551 11.0944 10.9544 10.8909 11.5336 11.0944 10.9544 10.8909
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -20 9.3929 8.9003 8.7115 8.615 9.3759 8.9003 8.7115 8.615
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -20 8.7417 8.349 8.2379 8.2062 8.7262 8.349 8.2379 8.2062
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -20 10.4458 10.1228 10.0469 10.0501 10.434 10.1228 10.0469 10.0501
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -20 7.7709 6.9353 6.618 6.4392 7.7432 6.9353 6.618 6.4392
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -20 8.3595 7.8394 7.6395 7.5469 8.3427 7.8394 7.6395 7.5469
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -20 6.0642 6.2919 6.4977 6.6585 6.0637 6.2919 6.4977 6.6585
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -20 6.5144 5.9691 5.8426 5.8012 6.4929 5.9691 5.8426 5.8012
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -20 9.9806 9.7291 9.6865 9.6946 9.9695 9.7291 9.6865 9.6946
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -20 4.6358 4.2225 4.1399 4.1448 4.6191 4.2225 4.1399 4.1448
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -20 10.6816 10.3364 10.2233 10.2017 10.6691 10.3364 10.2233 10.2017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -20 10.2238 9.8158 9.7162 9.6893 10.2089 9.8158 9.7162 9.6893
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -20 5.3997 5.5811 5.8172 5.9823 5.3983 5.5811 5.8172 5.9823
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -20 6.6759 6.2842 6.1989 6.2039 6.6599 6.2842 6.1989 6.2039
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -20 8.1514 7.5066 7.2624 7.1336 8.1301 7.5066 7.2624 7.1336
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -20 12.9567 11.3747 10.5991 10.1306 12.9093 11.3747 10.5991 10.1306
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -20 7.7222 6.3233 5.8079 5.4749 7.6757 6.3233 5.8079 5.4749
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -20 5.8326 4.3479 3.41 2.8989 5.78 4.3479 3.41 2.8989
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -20 3.2768 2.6646 2.5134 2.4647 3.2533 2.6646 2.5134 2.4647
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -20 3.7363 2.9036 2.661 2.524 3.706 2.9036 2.661 2.524
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -20 6.1253 6.3256 6.5157 6.6413 6.1253 6.3256 6.5157 6.6413
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -20 8.5231 8.1096 7.9923 7.9692 8.5075 8.1096 7.9923 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -20 8.9603 8.4307 8.2517 8.1811 8.9417 8.4307 8.2517 8.1811
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -20 5.832 4.9317 4.6673 4.5152 5.7994 4.9317 4.6673 4.5152
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -20 4.4954 4.5936 4.7543 4.8289 4.4947 4.5936 4.7543 4.8289
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -20 8.2192 7.2971 6.998 6.8211 8.1864 7.2971 6.998 6.8211
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -20 9.5842 7.7946 7.0284 6.5533 9.5283 7.7946 7.0284 6.5533
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -20 7.6333 7.3143 7.2341 7.2473 7.6195 7.3143 7.2341 7.2473
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -20 6.0154 5.6624 5.5671 5.5431 6.0012 5.6624 5.5671 5.5431
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -20 7.731 7.0423 6.8464 6.7638 7.7069 7.0423 6.8464 6.7638
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -20 2.5713 3.0196 3.3561 3.6427 2.5798 3.0196 3.3561 3.6427
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -20 7.2558 7.4386 7.6487 7.8125 7.2559 7.4386 7.6487 7.8125
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -20 4.2046 2.875 2.4539 2.1925 4.1594 2.875 2.4539 2.1925
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -20 4.3206 4.675 4.9696 5.2219 4.326 4.675 4.9696 5.2219
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -20 11.5779 11.2147 11.1126 11.0882 11.5641 11.2147 11.1126 11.0882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -20 5.2341 5.1772 5.2456 5.3308 5.2267 5.1772 5.2456 5.3308
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -20 9.3707 8.7083 8.4804 8.3693 9.3482 8.7083 8.4804 8.3693
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -20 8.9878 8.1996 7.8967 7.7223 8.9602 8.1996 7.8967 7.7223
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -20 4.4908 3.9861 3.8559 3.8107 4.4707 3.9861 3.8559 3.8107
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -20 6.7535 5.4768 4.7622 4.3188 6.7072 5.4768 4.7622 4.3188
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -20 5.0956 4.3433 4.099 3.9656 5.068 4.3433 4.099 3.9656
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -20 8.8107 7.7543 7.3786 7.1684 8.7763 7.7543 7.3786 7.1684
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -20 7.5238 6.096 5.4654 5.125 7.4815 6.096 5.4654 5.125
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -20 5.3986 5.1294 5.1255 5.1829 5.3863 5.1294 5.1255 5.1829
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -20 5.4577 5.6533 5.8179 5.9128 5.4583 5.6533 5.8179 5.9128
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -20 5.5748 5.7838 5.9996 6.1883 5.5778 5.7838 5.9996 6.1883
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -20 6.0517 6.3075 6.546 6.7297 6.0544 6.3075 6.546 6.7297
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -20 3.6262 2.2295 1.5297 1.1369 3.5777 2.2295 1.5297 1.1369
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -20 8.9232 8.1246 7.8398 7.6798 8.8953 8.1246 7.8398 7.6798
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -20 9.0985 8.5165 8.3185 8.2203 9.0776 8.5165 8.3185 8.2203
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -20 5.9106 6.2219 6.4903 6.7104 5.915 6.2219 6.4903 6.7104
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -20 8.5857 8.7796 8.9735 9.0838 8.5856 8.7796 8.9735 9.0838
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -20 6.7221 5.9292 5.7136 5.5838 6.6952 5.9292 5.7136 5.5838
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -20 10.1886 9.7656 9.6541 9.6342 10.1732 9.7656 9.6541 9.6342
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -20 8.6321 8.8802 9.1107 9.2702 8.6343 8.8802 9.1107 9.2702
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -20 5.3117 5.6335 5.8949 6.0867 5.3154 5.6335 5.8949 6.0867
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -20 6.8564 5.5061 4.9783 4.683 6.8164 5.5061 4.9783 4.683
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -20 6.0098 5.3962 5.2266 5.1608 5.9872 5.3962 5.2266 5.1608
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -20 6.0666 4.9664 4.5701 4.3246 6.0287 4.9664 4.5701 4.3246
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -20 8.896 7.9994 7.6674 7.481 8.8659 7.9994 7.6674 7.481
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -20 10.5981 10.127 9.9969 9.9604 10.5815 10.127 9.9969 9.9604
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -20 3.6503 4.0357 4.3348 4.5662 3.656 4.0357 4.3348 4.5662
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -20 4.8637 3.5238 2.8509 2.4743 4.8166 3.5238 2.8509 2.4743
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -20 5.8181 5.8345 5.9361 6.048 5.8129 5.8345 5.9361 6.048
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -20 10.9489 6.5801 5.1489 4.3004 10.7471 6.5801 5.1489 4.3004
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -20 6.1806 5.3598 5.1139 4.9873 6.1509 5.3598 5.1139 4.9873
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -20 8.2535 8.0218 7.9789 7.9936 8.2431 8.0218 7.9789 7.9936
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -20 3.2548 2.5162 2.2885 2.1844 3.2277 2.5162 2.2885 2.1844
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -20 8.6508 9.1588 9.5231 9.8498 8.6608 9.1588 9.5231 9.8498
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -20 7.9212 7.9611 8.077 8.2006 7.9202 7.9611 8.077 8.2006
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -20 10.034 9.4706 9.2515 9.1422 10.0163 9.4706 9.2515 9.1422
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -20 6.4956 5.7786 5.5933 5.5307 6.4702 5.7786 5.5933 5.5307
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -20 10.9097 10.4151 10.2437 10.1676 10.894 10.4151 10.2437 10.1676
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -20 11.9982 11.2625 10.997 10.8509 11.9729 11.2625 10.997 10.8509
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -20 3.9197 2.7098 2.3007 2.049 3.8779 2.7098 2.3007 2.049
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -20 5.4436 4.7217 4.5055 4.3961 5.4171 4.7217 4.5055 4.3961
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -20 9.1367 8.7827 8.6928 8.677 9.1227 8.7827 8.6928 8.677
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -20 4.268 3.6209 3.4526 3.3949 4.2434 3.6209 3.4526 3.3949
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -20 6.3532 6.6719 6.9332 7.1419 6.3575 6.6719 6.9332 7.1419
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -20 8.0232 7.0201 6.7012 6.5117 7.9882 7.0201 6.7012 6.5117
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -20 8.3596 6.8927 5.9569 5.4371 8.3126 6.8927 5.9569 5.4371
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -20 5.7469 4.5605 4.165 3.9354 5.7065 4.5605 4.165 3.9354
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -20 7.3422 7.5944 7.8136 7.985 7.3438 7.5944 7.8136 7.985
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -20 6.4192 6.4897 6.61 6.7157 6.4153 6.4897 6.61 6.7157
