survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 15 8.2995 5.8274 4.7645 4.3643 6.2684 5.4178 5.3128 5.3088 5.3138 3.3644 3.3384
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 15 6.3015 4.6051 3.9695 3.7952 4.9655 4.368 4.263 4.259 4.264 3.0911 3.0736
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 15 6.146 2.8211 1.5954 1.1038 3.4091 2.2796 2.1746 2.1706 2.1756 0.011 -0.0163
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 15 11.0547 10.1988 9.9784 9.9378 10.4162 10.1673 10.0623 10.0583 10.0633 9.4714 9.4732
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 15 9.0637 7.8707 7.4274 7.2688 8.1441 7.7381 7.6331 7.6291 7.6341 6.5668 6.552
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 15 4.9446 5.0956 5.4176 5.6965 5.1388 5.3632 5.2582 5.2542 5.2592 5.4335 5.4238
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 15 9.4703 8.3413 7.8259 7.6544 8.645 8.1672 8.0622 8.0582 8.0632 6.9725 6.9579
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 15 3.9515 3.1162 3.3645 3.5829 3.2033 3.3327 3.2277 3.2237 3.2287 3.1244 3.1146
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 15 6.6164 5.0294 4.4131 4.2228 5.3775 4.8083 4.7033 4.6993 4.7043 3.478 3.4582
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 15 7.3043 5.431 4.7366 4.5252 5.8262 5.1531 5.0481 5.0441 5.0491 3.7456 3.7256
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 15 12.6107 11.5319 11.0841 10.9356 11.8266 11.3851 11.2801 11.2761 11.2811 10.2774 10.2683
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 15 10.5954 9.3732 8.8866 8.6876 9.6658 9.2185 9.1135 9.1095 9.1145 7.9064 7.8866
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 15 9.8042 8.727 8.3394 8.221 9.0004 8.6137 8.5087 8.5047 8.5097 7.4259 7.3934
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 15 11.3354 10.4367 10.1148 10.0338 10.6726 10.3632 10.2582 10.2542 10.2592 9.4335 9.4191
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 15 9.4871 7.7263 6.9142 6.5841 8.1469 7.3941 7.2891 7.2851 7.2901 5.7191 5.7024
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 15 9.3825 8.3389 7.8255 7.6152 8.6316 8.1723 8.0673 8.0633 8.0683 6.8443 6.8243
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 15 7.0621 6.0798 6.296 6.5081 6.1976 6.2621 6.1571 6.1531 6.1581 6.0922 6.0817
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 15 8.088 6.4884 5.9581 5.8252 6.824 6.2983 6.1933 6.1893 6.1943 5.1048 5.0843
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 15 10.8192 9.9745 9.7237 9.6746 10.2022 9.9265 9.8215 9.8175 9.8225 9.0294 9.0067
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 15 5.8148 4.6192 4.2138 4.1265 4.904 4.4943 4.3893 4.3853 4.3903 3.508 3.4906
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 15 11.563 10.6709 10.327 10.2065 10.9132 10.5889 10.4839 10.4799 10.4849 9.5307 9.5112
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 15 11.1902 10.2092 9.8067 9.7006 10.4785 10.09 9.985 9.981 9.986 9.0221 9.0028
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 15 6.5055 5.4144 5.587 5.8299 5.5414 5.5767 5.4717 5.4677 5.4727 5.4322 5.4231
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 15 7.8786 6.6605 6.2754 6.1851 6.937 6.5491 6.4441 6.4401 6.4451 5.5539 5.5355
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 15 9.4238 8.1213 7.4906 7.2342 8.4652 7.8871 7.7821 7.7781 7.7831 6.3868 6.3647
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 15 15.4913 12.8316 11.3691 10.5053 13.4154 12.2076 12.1026 12.0986 12.1036 9.229 9.2003
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 15 11.0473 7.6199 6.2874 5.7599 8.2563 7.0191 6.9141 6.9101 6.9151 4.5187 4.4849
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 15 9.3254 5.7087 4.3061 3.3231 6.3826 5.0925 4.9875 4.9835 4.9885 1.9553 1.9265
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 15 5.0274 3.2468 2.6512 2.4951 3.6129 3.0122 2.9072 2.9032 2.9082 1.7718 1.7524
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 15 5.9712 3.6877 2.8856 2.6345 4.1229 3.3556 3.2506 3.2466 3.2516 1.7325 1.7066
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 15 7.1238 6.1405 6.3293 6.5243 6.256 6.3162 6.2112 6.2072 6.2122 6.0448 6.0328
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 15 9.5763 8.5075 8.0997 7.9747 8.7821 8.3879 8.2829 8.2789 8.2839 7.2794 7.2617
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 15 10.1844 8.9375 8.4178 8.2295 9.2481 8.7593 8.6543 8.6503 8.6553 7.5408 7.5279
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 15 8.2954 5.7783 4.9117 4.6401 6.2453 5.4068 5.3018 5.2978 5.3028 3.7018 3.6747
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 15 5.0828 4.5075 4.5968 4.7595 4.6282 4.635 4.53 4.526 4.531 4.2676 4.2566
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 15 10.6161 8.165 7.2756 6.9671 8.6371 7.7845 7.6795 7.6755 7.6805 6.0037 5.9767
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 15 13.1042 9.44 7.7437 6.9598 10.2186 8.6691 8.5641 8.5601 8.5651 5.5619 5.5322
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 15 8.7072 7.622 7.3057 7.221 7.8752 7.5459 7.4409 7.4369 7.4419 6.5945 6.5756
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 15 6.9976 6.0028 5.6537 5.551 6.2625 5.9078 5.8028 5.7988 5.8038 4.8886 4.8703
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 15 9.3233 7.6949 7.028 6.823 8.0516 7.4531 7.3481 7.3441 7.3491 6.0835 6.0664
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 15 2.5826 2.6007 3.0303 3.3764 2.6315 2.9122 2.8072 2.8032 2.8082 3.2262 3.2192
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 15 8.1352 7.2704 7.4433 7.6594 7.3846 7.4384 7.3334 7.3294 7.3344 7.2776 7.2697
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 15 7.3734 4.1088 2.8422 2.4164 4.7399 3.5246 3.4196 3.4156 3.4206 1.2823 1.2499
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 15 4.6474 4.3448 4.6838 4.987 4.4061 4.6055 4.5005 4.4965 4.5015 4.7899 4.7848
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 15 12.5089 11.5665 11.2067 11.0962 11.8233 11.471 11.366 11.362 11.367 10.531 10.5241
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 15 6.2949 5.2371 5.1756 5.2445 5.4226 5.2817 5.1767 5.1727 5.1777 4.6977 4.6803
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 15 10.7853 9.3397 8.6929 8.454 9.6981 9.0943 8.9893 8.9853 8.9903 7.6621 7.6426
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 15 10.7937 8.9461 8.1792 7.8636 9.3625 8.6348 8.5298 8.5258 8.5308 6.9736 6.9528
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 15 6.0409 4.4673 3.974 3.8389 4.7912 4.2904 4.1854 4.1814 4.1864 3.1062 3.0855
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 15 9.9801 6.6552 5.4439 4.6929 7.284 6.1044 5.9994 5.9954 6.0004 3.3634 3.3296
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 15 7.007 5.0551 4.326 4.0717 5.4677 4.7564 4.6514 4.6474 4.6524 3.1842 3.1586
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 15 11.1313 8.748 7.7295 7.3412 9.2525 8.3076 8.2026 8.1986 8.2036 6.4183 6.3989
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 15 10.1017 7.4201 6.0764 5.3975 7.9516 6.8708 6.7658 6.7618 6.7668 4.2888 4.2633
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 15 6.4587 5.3914 5.1247 5.1185 5.6282 5.3376 5.2326 5.2286 5.2336 4.6054 4.5931
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 15 6.4071 5.4738 5.6562 5.8238 5.5847 5.6512 5.5462 5.5422 5.5472 5.3167 5.3049
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 15 5.6155 5.5944 5.7896 6.0097 5.6764 5.7818 5.6768 5.6728 5.6778 5.6916 5.6824
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 15 6.7019 6.0711 6.3139 6.5587 6.1612 6.2802 6.1752 6.1712 6.1762 6.2184 6.2095
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 15 7.0681 3.5164 2.1926 1.4641 4.148 2.9333 2.8283 2.8243 2.8293 0.223 0.1943
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 15 10.7751 8.8794 8.1051 7.8084 9.2913 8.5705 8.4655 8.4615 8.4665 6.8907 6.867
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 15 10.4934 9.0717 8.502 8.2944 9.4085 8.8649 8.7599 8.7559 8.7609 7.4612 7.4369
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 15 6.3279 5.9329 6.2296 6.5054 6.0044 6.1724 6.0674 6.0634 6.0684 6.2485 6.2427
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 15 9.6522 8.6009 8.784 8.9816 8.7174 8.7732 8.6682 8.6642 8.6692 8.4943 8.482
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 15 8.7213 6.6791 5.9144 5.6876 7.0499 6.405 6.3 6.296 6.301 4.834 4.8127
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 15 11.1513 10.173 9.7562 9.638 10.4472 10.048 9.943 9.939 9.944 9.0518 9.0428
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 15 9.4798 8.6507 8.8861 9.1225 8.7454 8.8569 8.7519 8.7479 8.7529 8.7527 8.7463
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 15 5.9539 5.3339 5.6408 5.9087 5.4137 5.573 5.468 5.464 5.469 5.5699 5.5617
