survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -40 10.5 6.2455 4.8849 10.5743 6.2231 4.8829
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -40 6.1058 5.3077 5.0688 6.1309 5.3036 5.0684
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -40 8.2208 8.0035 7.9715 8.2285 8.0027 7.9715
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -40 3.185 2.467 2.2491 3.2076 2.4632 2.2487
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -40 8.6682 9.198 9.5969 8.659 9.2032 9.5977
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -40 7.9122 7.9672 8.0985 7.9129 7.9689 8.0988
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -40 9.9851 9.4247 9.2102 9.999 9.4213 9.2099
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -40 6.4282 5.7359 5.5628 6.4486 5.7326 5.5625
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -40 10.8658 10.3771 10.2114 10.8784 10.3744 10.2112
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -40 11.93 11.2099 10.9458 11.9496 11.2057 10.9454
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -40 3.8184 2.6313 2.2222 3.853 2.6248 2.2215
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -40 5.3745 4.675 4.4657 5.396 4.6713 4.4654
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -40 9.0959 8.7573 8.6772 9.1069 8.7557 8.6771
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -40 4.2022 3.5805 3.4276 4.2222 3.5776 3.4274
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -40 6.3564 6.6971 6.9863 6.3515 6.7009 6.9869
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -40 7.9356 6.9565 6.6404 7.9641 6.9513 6.6398
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -40 8.2414 6.7768 5.7561 8.2755 6.7657 5.7545
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -40 5.6477 4.4841 4.0905 5.6807 4.4777 4.0899
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -40 7.3389 7.6134 7.8595 7.3357 7.6167 7.86
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -40 6.4018 6.4955 6.6344 6.4033 6.4973 6.6347
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -40 8.2337 7.6555 7.4996 8.2516 7.6525 7.4994
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -40 4.7449 3.7566 3.4423 4.7749 3.7514 3.4418
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -40 11.6138 11.529 11.5828 11.6192 11.5295 11.5829
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -40 8.7467 7.9951 7.7142 8.7679 7.9906 7.7138
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -40 7.1873 7.1795 7.2846 7.1918 7.1807 7.2848
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -40 4.8885 4.6604 4.6472 4.8973 4.6598 4.6473
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -40 5.4307 4.6111 4.3731 5.4565 4.6069 4.3728
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -40 11.8164 11.1797 10.9454 11.8338 11.1761 10.945
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -40 7.9911 7.0403 6.6756 8.0172 7.0344 6.6751
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -40 9.4211 8.974 8.8338 9.434 8.9715 8.8337
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -40 6.6423 6.7271 6.8676 6.644 6.7289 6.8679
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -40 9.8106 9.5314 9.463 9.8191 9.5301 9.463
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -40 6.2175 6.102 6.1296 6.2228 6.1021 6.1297
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -40 3.1855 1.881 1.4783 3.2227 1.8742 1.4776
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -40 10.2581 9.9326 9.8607 10.2681 9.931 9.8606
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -40 3.6651 2.6588 2.3226 3.6953 2.6533 2.322
