survey version standard standard_catagory shift ZTFS-g ZTFS-r ZTFS-i 
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 30 11.268 9.825 8.561
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 30 9.895 9.638 9.566
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 30 9.196 8.795 8.68
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 30 2.718 1.583 1.195
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 30 9.592 9.482 9.52
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 30 6.568 5.294 4.731
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 30 5.987 5.283 5.069
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 30 8.339 8.01 7.989
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 30 10.271 10.421 10.552
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 30 4.412 4.058 3.987
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 30 4.848 4.265 4.1
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 30 10.833 10.553 10.489
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 30 5.157 4.497 4.322
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 30 5.732 4.693 4.315
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 30 4.527 3.931 3.782
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 30 2.709 1.509 1.041
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 30 10.151 9.965 9.94
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 30 7.813 7.394 7.257
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 30 5.094 5.452 5.746
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 30 8.277 7.79 7.639
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 30 3.104 3.391 3.618
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 30 4.954 4.372 4.209
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 30 5.347 4.692 4.506
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 30 11.469 11.053 10.923
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 30 9.311 8.848 8.668
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 30 8.668 8.313 8.215
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 30 10.386 10.094 10.033
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 30 7.642 6.852 6.547
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 30 8.278 7.784 7.595
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 30 6.056 6.322 6.551
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 30 6.414 5.927 5.817
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 30 9.925 9.709 9.677
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 30 4.556 4.19 4.128
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 30 10.619 10.3 10.201
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 30 10.151 9.781 9.696
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 30 5.387 5.615 5.877
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 30 6.6 6.251 6.186
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 30 8.051 7.442 7.207
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 30 12.731 11.251 10.384
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 30 7.507 6.195 5.687
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 30 5.593 4.163 3.187
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 30 3.165 2.616 2.487
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 30 3.595 2.836 2.605
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 30 6.119 6.352 6.563
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 30 8.449 8.072 7.969
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 30 8.871 8.379 8.214
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 30 5.68 4.859 4.607
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 30 4.485 4.615 4.786
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 30 8.067 7.217 6.93
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 30 9.33 7.604 6.859
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 30 7.566 7.284 7.223
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 30 5.947 5.63 5.547
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 30 7.618 6.985 6.806
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 30 2.605 3.075 3.439
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 30 7.25 7.468 7.704
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 30 3.996 2.765 2.358
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 30 4.339 4.721 5.044
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 30 11.511 11.181 11.091
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 30 5.194 5.179 5.267
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 30 9.266 8.646 8.43
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 30 8.86 8.12 7.827
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 30 4.394 3.943 3.833
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 30 6.544 5.334 4.577
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 30 4.968 4.277 4.044
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 30 8.652 7.656 7.296
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 30 7.32 5.971 5.309
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 30 5.337 5.113 5.132
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 30 5.454 5.676 5.857
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 30 5.581 5.815 6.054
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 30 6.058 6.343 6.606
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 30 3.402 2.081 1.363
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 30 8.794 8.049 7.775
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 30 9.001 8.461 8.274
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 30 5.925 6.263 6.558
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 30 8.579 8.808 9.018
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 30 6.594 5.868 5.662
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 30 10.114 9.728 9.634
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 30 8.636 8.914 9.167
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 30 5.323 5.675 5.958
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 30 6.663 5.393 4.849
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 30 5.904 5.344 5.192
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 30 5.892 4.866 4.478
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 30 8.757 7.913 7.594
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 30 10.519 10.085 9.971
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 30 3.671 4.085 4.407
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 30 4.648 3.381 2.691
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 30 5.787 5.842 5.966
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 30 10.223 6.174 4.817
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 30 6.042 5.291 5.06
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 30 8.201 8.0 7.972
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 30 3.128 2.452 2.242
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 30 8.691 9.22 9.614
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 30 7.91 7.974 8.105
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 30 9.948 9.411 9.204
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 30 6.376 5.722 5.558
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 30 10.833 10.366 10.207
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 30 11.878 11.193 10.938
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 30 3.725 2.606 2.206
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 30 5.319 4.66 4.459
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 30 9.069 8.751 8.676
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 30 4.151 3.568 3.424
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 30 6.367 6.713 6.999
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 30 7.86 6.936 6.629
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 30 8.14 6.735 5.718
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 30 5.559 4.459 4.076
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 30 7.343 7.627 7.87
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 30 6.394 6.503 6.641
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 30 8.19 7.643 7.496
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 30 4.667 3.736 3.431
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 30 11.599 11.531 11.586
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 30 8.693 7.977 7.706
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 30 7.173 7.184 7.29
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 30 4.866 4.658 4.648
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 30 5.366 4.594 4.365
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 30 11.772 11.165 10.938
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 30 7.924 7.017 6.664
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 30 9.388 8.964 8.831
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 30 6.635 6.734 6.875
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 30 9.789 9.526 9.462
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 30 6.202 6.102 6.132
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 30 3.086 1.855 1.463
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 30 10.232 9.926 9.86
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 30 3.586 2.637 2.31
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 30 4.586 3.047 1.328
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 30 6.757 6.129 5.933
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 30 7.114 7.225 7.383
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 30 6.304 5.475 5.224
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 30 1.314 1.766 2.085
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 30 7.284 6.515 6.269
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 30 3.794 3.836 4.015
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 30 8.606 7.246 6.704
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 30 6.848 5.914 5.6
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 30 9.274 9.831 10.26
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 30 4.937 4.105 3.848
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 30 10.616 10.323 10.243
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 30 5.927 5.077 4.809
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 30 7.143 7.274 7.427
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 30 4.939 5.302 5.605
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 30 11.113 10.812 10.742
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 30 8.586 7.377 6.902
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 30 8.939 9.183 9.403
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 30 10.723 10.396 10.322
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 30 4.72 3.97 3.752
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 30 10.652 10.232 10.107
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 30 5.056 5.183 5.348
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 30 5.372 4.654 4.455
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 30 6.149 6.391 6.613
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 30 6.019 6.066 6.22
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 30 9.01 8.484 8.33
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 30 3.068 2.349 2.107
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 30 6.494 5.768 5.562
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 30 3.645 3.927 4.14
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 30 9.416 8.36 7.925
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 30 2.416 2.037 1.961
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 30 5.87 4.949 4.654
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 30 4.999 3.903 3.509
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 30 4.054 4.569 4.959
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 30 5.863 6.006 6.164
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 30 4.041 3.957 4.008
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 30 7.175 6.022 5.576
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 30 5.07 4.251 4.012
