survey version standard standard_catagory shift ZTFD-g ZTFD-r ZTFD-i 
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 35 10.539 10.233 10.145
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 35 10.361 10.052 10.003
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 35 7.526 6.915 6.77
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 35 6.386 5.408 5.113
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 35 3.645 4.031 4.339
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 35 8.989 9.186 9.389
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 35 10.087 9.587 9.438
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 35 11.297 9.808 8.556
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 35 9.901 9.636 9.566
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 35 9.206 8.792 8.679
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 35 2.743 1.576 1.194
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 35 9.597 9.482 9.52
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 35 6.595 5.284 4.729
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 35 6.005 5.279 5.068
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 35 8.348 8.009 7.989
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 35 10.271 10.424 10.553
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 35 4.422 4.056 3.987
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 35 4.863 4.261 4.099
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 35 10.84 10.552 10.489
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 35 5.174 4.493 4.321
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 35 5.75 4.686 4.314
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 35 4.542 3.927 3.782
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 35 2.735 1.5 1.039
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 35 10.157 9.964 9.94
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 35 7.823 7.391 7.257
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 35 5.089 5.457 5.747
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 35 8.289 7.787 7.638
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 35 3.101 3.395 3.619
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 35 4.968 4.368 4.209
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 35 5.363 4.688 4.505
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 35 11.48 11.05 10.923
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 35 9.322 8.844 8.668
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 35 8.677 8.311 8.215
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 35 10.393 10.093 10.033
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 35 7.66 6.846 6.545
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 35 8.289 7.78 7.594
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 35 6.054 6.326 6.553
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 35 6.427 5.924 5.817
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 35 9.931 9.708 9.677
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 35 4.566 4.188 4.128
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 35 10.627 10.298 10.201
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 35 10.161 9.779 9.695
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 35 5.385 5.62 5.878
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 35 6.609 6.249 6.186
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 35 8.064 7.437 7.206
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 35 12.757 11.24 10.381
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 35 7.535 6.186 5.685
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 35 5.622 4.148 3.183
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 35 3.18 2.612 2.486
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 35 3.613 2.831 2.604
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 35 6.117 6.356 6.564
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 35 8.458 8.069 7.968
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 35 8.883 8.376 8.214
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 35 5.699 4.853 4.606
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 35 4.485 4.617 4.787
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 35 8.087 7.211 6.928
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 35 9.363 7.589 6.856
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 35 7.574 7.282 7.223
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 35 5.955 5.628 5.547
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 35 7.632 6.981 6.805
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 35 2.598 3.081 3.441
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 35 7.248 7.472 7.705
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 35 4.024 2.757 2.356
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 35 4.334 4.727 5.046
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 35 11.52 11.179 11.09
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 35 5.197 5.18 5.267
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 35 9.28 8.641 8.43
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 35 8.878 8.114 7.826
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 35 4.406 3.94 3.832
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 35 6.572 5.323 4.574
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 35 4.986 4.272 4.043
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 35 8.673 7.648 7.295
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 35 7.343 5.961 5.307
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 35 5.344 5.113 5.132
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 35 5.452 5.679 5.858
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 35 5.579 5.819 6.056
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 35 6.055 6.348 6.607
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 35 3.429 2.069 1.361
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 35 8.811 8.044 7.774
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 35 9.014 8.457 8.273
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 35 5.92 6.268 6.56
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 35 8.577 8.811 9.019
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 35 6.609 5.864 5.662
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 35 10.124 9.726 9.634
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 35 8.633 8.919 9.168
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 35 5.318 5.68 5.959
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 35 6.684 5.384 4.847
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 35 5.918 5.341 5.191
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 35 5.915 4.858 4.476
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 35 8.776 7.906 7.593
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 35 10.53 10.082 9.971
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 35 3.665 4.09 4.408
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 35 4.675 3.37 2.688
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 35 5.788 5.844 5.967
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 35 10.28 6.149 4.811
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 35 6.061 5.286 5.059
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 35 8.206 7.999 7.972
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 35 3.145 2.447 2.241
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 35 8.683 9.226 9.616
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 35 7.911 7.976 8.105
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 35 9.959 9.406 9.203
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 35 6.391 5.718 5.558
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 35 10.842 10.362 10.206
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 35 11.893 11.187 10.937
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 35 3.751 2.598 2.205
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 35 5.335 4.656 4.458
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 35 9.077 8.749 8.676
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 35 4.166 3.565 3.423
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 35 6.362 6.717 7.0
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 35 7.88 6.929 6.627
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 35 8.166 6.721 5.714
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 35 5.583 4.451 4.074
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 35 7.34 7.631 7.872
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 35 6.394 6.505 6.642
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 35 8.203 7.64 7.495
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 35 4.689 3.729 3.429
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 35 11.603 11.531 11.586
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 35 8.709 7.971 7.705
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 35 7.175 7.186 7.29
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 35 4.872 4.657 4.648
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 35 5.385 4.589 4.364
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 35 11.786 11.16 10.937
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 35 7.944 7.009 6.663
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 35 9.398 8.961 8.83
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 35 6.635 6.736 6.876
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 35 9.795 9.524 9.462
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 35 6.205 6.102 6.132
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 35 3.113 1.846 1.461
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 35 10.24 9.924 9.86
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 35 3.609 2.63 2.309
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 35 4.615 3.025 1.321
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 35 6.772 6.125 5.932
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 35 7.115 7.228 7.384
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 35 6.324 5.47 5.223
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 35 1.308 1.771 2.087
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 35 7.302 6.51 6.268
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 35 3.797 3.839 4.016
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 35 8.632 7.235 6.702
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 35 6.868 5.907 5.598
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 35 9.266 9.838 10.262
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 35 4.957 4.1 3.847
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 35 10.623 10.321 10.243
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 35 5.947 5.072 4.808
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 35 7.142 7.277 7.428
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 35 4.934 5.307 5.607
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 35 11.12 10.81 10.741
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 35 8.611 7.369 6.9
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 35 8.936 9.187 9.404
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 35 10.731 10.394 10.322
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 35 4.738 3.966 3.751
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 35 10.662 10.229 10.107
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 35 5.055 5.185 5.349
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 35 5.39 4.649 4.454
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 35 6.146 6.394 6.614
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 35 6.02 6.068 6.22
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 35 9.024 8.48 8.33
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 35 3.088 2.344 2.105
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 35 6.514 5.764 5.561
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 35 3.641 3.93 4.142
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 35 9.439 8.351 7.923
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 35 2.426 2.035 1.961
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 35 5.89 4.943 4.653
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 35 5.023 3.895 3.507
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 35 4.047 4.575 4.961
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 35 5.862 6.009 6.165
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 35 4.045 3.957 4.008
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 35 7.2 6.014 5.574
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 35 5.09 4.246 4.011
