survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164257_v2.fits stis_ngsl_v2 35 6.7137 6.8355 6.9864 7.0569 6.7137 6.8355 6.9864 7.0569
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 35 6.465 5.1998 4.764 4.4887 6.465 5.1998 4.764 4.4887
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 35 4.1914 4.3327 4.5125 4.6793 4.1914 4.3327 4.5125 4.6793
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 35 4.4929 4.1505 4.069 4.0579 4.4929 4.1505 4.069 4.0579
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 35 3.7341 4.0229 4.2761 4.464 3.7341 4.0229 4.2761 4.464
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 35 10.5706 10.2626 10.1624 10.156 10.5706 10.2626 10.1624 10.156
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 35 10.3938 10.0772 10.0114 10.0328 10.3938 10.0772 10.0114 10.0328
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 35 7.5799 6.9592 6.7982 6.7503 7.5799 6.9592 6.7982 6.7503
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 35 6.4703 5.4765 5.1811 4.9783 6.4703 5.4765 5.1811 4.9783
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 35 3.6381 3.9944 4.2769 4.5343 3.6381 3.9944 4.2769 4.5343
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 35 8.9994 9.1649 9.3514 9.4487 8.9994 9.1649 9.3514 9.4487
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 35 10.1297 9.6283 9.471 9.3921 10.1297 9.6283 9.471 9.3921
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 35 11.4089 9.9884 8.7996 8.2054 11.4089 9.9884 8.7996 8.2054
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 35 9.93 9.6635 9.5808 9.5789 9.93 9.6635 9.5808 9.5789
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 35 9.2422 8.8256 8.7067 8.652 9.2422 8.8256 8.7067 8.652
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 35 2.8372 1.66 1.2778 1.0284 2.8372 1.66 1.2778 1.0284
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 35 9.6245 9.4909 9.5132 9.5562 9.6245 9.4909 9.5132 9.5562
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 35 6.6995 5.3947 4.846 4.5212 6.6995 5.3947 4.846 4.5212
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 35 6.068 5.3327 5.1136 4.9963 6.068 5.3327 5.1136 4.9963
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 35 8.388 8.0296 7.9925 8.0194 8.388 8.0296 7.9925 8.0194
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 35 10.2847 10.412 10.5337 10.5882 10.2847 10.412 10.5337 10.5882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 35 4.4603 4.085 3.9995 4.0017 4.4603 4.085 3.9995 4.0017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 35 4.9171 4.307 4.1328 4.0644 4.9171 4.307 4.1328 4.0644
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 35 10.8709 10.5769 10.503 10.5067 10.8709 10.5769 10.503 10.5067
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 35 5.2334 4.541 4.3576 4.2708 5.2334 4.541 4.3576 4.2708
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 35 5.8356 4.7633 4.3925 4.1834 5.8356 4.7633 4.3925 4.1834
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 35 4.5955 3.9706 3.8115 3.7589 4.5955 3.9706 3.8115 3.7589
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 35 2.833 1.5999 1.1348 0.8631 2.833 1.5999 1.1348 0.8631
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 35 10.1852 9.9812 9.9489 9.9654 10.1852 9.9812 9.9489 9.9654
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 35 7.8607 7.4296 7.2847 7.2262 7.8607 7.4296 7.2847 7.2262
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 35 5.0813 5.4201 5.6935 5.9148 5.0813 5.4201 5.6935 5.9148
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 35 8.3301 7.8276 7.6716 7.6029 8.3301 7.8276 7.6716 7.6029
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 35 3.1019 3.3692 3.5815 3.6745 3.1019 3.3692 3.5815 3.6745
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 35 5.0194 4.4147 4.2397 4.1806 5.0194 4.4147 4.2397 4.1806
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 35 5.421 4.738 4.5431 4.4548 5.421 4.738 4.5431 4.4548
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 35 11.5197 11.0861 10.9512 10.8887 11.5197 11.0861 10.9512 10.8887
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 35 9.3622 8.8895 8.706 8.612 9.3622 8.8895 8.706 8.612
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 35 8.7139 8.3419 8.2353 8.2047 8.7139 8.3419 8.2353 8.2047
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 35 10.4246 10.1171 10.0459 10.0506 10.4246 10.1171 10.0459 10.0506
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 35 7.7208 6.9171 6.6084 6.434 7.7208 6.9171 6.6084 6.434
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 35 8.3291 7.8279 7.6338 7.5445 8.3291 7.8279 7.6338 7.5445
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 35 6.0643 6.3021 6.5064 6.6602 6.0643 6.3021 6.5064 6.6602
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 35 6.4758 5.9593 5.8399 5.7996 6.4758 5.9593 5.8399 5.7996
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 35 9.9608 9.726 9.6861 9.6951 9.9608 9.726 9.6861 9.6951
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 35 4.6058 4.2156 4.1388 4.1455 4.6058 4.2156 4.1388 4.1455
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 35 10.6592 10.3295 10.2207 10.2017 10.6592 10.3295 10.2207 10.2017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 35 10.1969 9.8087 9.7141 9.6886 10.1969 9.8087 9.7141 9.6886
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 35 5.3981 5.5914 5.8269 5.9834 5.3981 5.5914 5.8269 5.9834
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 35 6.6474 6.2774 6.1976 6.2048 6.6474 6.2774 6.1976 6.2048
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 35 8.1128 7.4926 7.255 7.1296 8.1128 7.4926 7.255 7.1296
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 35 12.8697 11.3483 10.5609 10.1194 12.8697 11.3483 10.5609 10.1194
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 35 7.6375 6.2934 5.7929 5.4619 7.6375 6.2934 5.7929 5.4619
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 35 5.7366 4.3155 3.3768 2.8855 5.7366 4.3155 3.3768 2.8855
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 35 3.2344 2.6534 2.5104 2.4627 3.2344 2.6534 2.5104 2.4627
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 35 3.6814 2.8874 2.6547 2.5185 3.6814 2.8874 2.6547 2.5185
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 35 6.1261 6.3348 6.5237 6.6412 6.1261 6.3348 6.5237 6.6412
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 35 8.4951 8.1018 7.9895 7.9692 8.4951 8.1018 7.9895 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 35 8.9268 8.4199 8.2469 8.1795 8.9268 8.4199 8.2469 8.1795
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 35 5.773 4.914 4.6609 4.5087 5.773 4.914 4.6609 4.5087
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 35 4.4943 4.6006 4.7608 4.8278 4.4943 4.6006 4.7608 4.8278
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 35 8.1598 7.2783 6.9899 6.814 8.1598 7.2783 6.9899 6.814
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 35 9.4824 7.7533 7.0044 6.5376 9.4824 7.7533 7.0044 6.5376
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 35 7.6086 7.3087 7.2331 7.2483 7.6086 7.3087 7.2331 7.2483
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 35 5.9899 5.6562 5.5648 5.5427 5.9899 5.6562 5.5648 5.5427
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 35 7.6876 7.0293 6.8411 6.7617 7.6876 7.0293 6.8411 6.7617
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 35 2.5872 3.0351 3.369 3.6517 2.5872 3.0351 3.369 3.6517
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 35 7.2567 7.4481 7.6575 7.8145 7.2567 7.4481 7.6575 7.8145
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 35 4.1223 2.8477 2.4434 2.1809 4.1223 2.8477 2.4434 2.1809
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 35 4.3309 4.6883 4.9812 5.229 4.3309 4.6883 4.9812 5.229
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 35 11.5531 11.208 11.1103 11.0884 11.5531 11.208 11.1103 11.0884
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 35 5.2213 5.1797 5.2495 5.332 5.2213 5.1797 5.2495 5.332
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 35 9.33 8.6945 8.4738 8.3661 9.33 8.6945 8.4738 8.3661
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 35 8.9379 8.1823 7.8875 7.7171 8.9379 8.1823 7.8875 7.7171
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 35 4.4547 3.9769 3.8533 3.8086 4.4547 3.9769 3.8533 3.8086
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 35 6.6693 5.4503 4.7374 4.3055 6.6693 5.4503 4.7374 4.3055
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 35 5.0458 4.3282 4.0922 3.9607 5.0458 4.3282 4.0922 3.9607
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 35 8.7483 7.7319 7.3678 7.1621 8.7483 7.7319 7.3678 7.1621
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 35 7.4463 6.0687 5.4398 5.1166 7.4463 6.0687 5.4398 5.1166
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 35 5.3767 5.1265 5.127 5.185 5.3767 5.1265 5.127 5.185
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 35 5.4594 5.6616 5.8247 5.9113 5.4594 5.6616 5.8247 5.9113
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 35 5.5804 5.7932 6.008 6.1937 5.5804 5.7932 6.008 6.1937
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 35 6.0571 6.3183 6.5557 6.7329 6.0571 6.3183 6.5557 6.7329
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 35 3.5377 2.1993 1.5063 1.1252 3.5377 2.1993 1.5063 1.1252
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 35 8.8728 8.1077 7.8313 7.6744 8.8728 8.1077 7.8313 7.6744
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 35 9.0608 8.5044 8.313 8.2171 9.0608 8.5044 8.313 8.2171
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 35 5.9191 6.2341 6.501 6.7158 5.9191 6.2341 6.501 6.7158
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 35 8.5863 8.7889 8.9813 9.0827 8.5863 8.7889 8.9813 9.0827
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 35 6.6735 5.9146 5.7073 5.5785 6.6735 5.9146 5.7073 5.5785
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 35 10.1608 9.7578 9.6516 9.6344 10.1608 9.7578 9.6516 9.6344
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 35 8.6368 8.8906 9.12 9.2716 8.6368 8.8906 9.12 9.2716
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 35 5.3192 5.646 5.9051 6.09 5.3192 5.646 5.9051 6.09
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 35 6.7832 5.4801 4.9578 4.6748 6.7832 5.4801 4.9578 4.6748
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 35 5.9691 5.3845 5.2225 5.1589 5.9691 5.3845 5.2225 5.1589
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 35 5.9979 4.9434 4.5584 4.3157 5.9979 4.9434 4.5584 4.3157
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 35 8.8415 7.9801 7.6576 7.4751 8.8415 7.9801 7.6576 7.4751
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 35 10.5681 10.1178 9.9939 9.9603 10.5681 10.1178 9.9939 9.9603
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 35 3.6613 4.0499 4.3462 4.5717 3.6613 4.0499 4.3462 4.5717
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 35 4.778 3.4955 2.8281 2.4637 4.778 3.4955 2.8281 2.4637
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 35 5.8093 5.8386 5.9413 6.0499 5.8093 5.8386 5.9413 6.0499
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 35 10.5988 6.4779 5.1251 4.2689 10.5988 6.4779 5.1251 4.2689
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 35 6.1269 5.3434 5.1077 4.9822 6.1269 5.3434 5.1077 4.9822
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 35 8.235 8.0184 7.9786 7.9941 8.235 8.0184 7.9786 7.9941
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 35 3.2059 2.5016 2.2826 2.1806 3.2059 2.5016 2.2826 2.1806
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 35 8.6694 9.1761 9.5369 9.8617 8.6694 9.1761 9.5369 9.8617
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 35 7.9196 7.9664 8.0818 8.2052 7.9196 7.9664 8.0818 8.2052
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 35 10.0021 9.458 9.2453 9.1386 10.0021 9.458 9.2453 9.1386
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 35 6.4498 5.7653 5.5889 5.5291 6.4498 5.7653 5.5889 5.5291
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 35 10.8813 10.4047 10.239 10.165 10.8813 10.4047 10.239 10.165
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 35 11.9525 11.2471 10.9889 10.8458 11.9525 11.2471 10.9889 10.8458
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 35 3.8437 2.685 2.2894 2.0387 3.8437 2.685 2.2894 2.0387
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 35 5.3958 4.7074 4.5001 4.3918 5.3958 4.7074 4.5001 4.3918
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 35 9.1116 8.7765 8.6911 8.6764 9.1116 8.7765 8.6911 8.6764
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 35 4.2236 3.6091 3.4489 3.3922 4.2236 3.6091 3.4489 3.3922
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 35 6.3616 6.6841 6.9435 7.1464 6.3616 6.6841 6.9435 7.1464
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 35 7.9598 6.9999 6.6926 6.504 7.9598 6.9999 6.6926 6.504
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 35 8.2735 6.8646 5.9161 5.4254 8.2735 6.8646 5.9161 5.4254
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 35 5.6735 4.5362 4.1542 3.9266 5.6735 4.5362 4.1542 3.9266
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 35 7.3459 7.6049 7.8227 7.9873 7.3459 7.6049 7.8227 7.9873
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 35 6.4128 6.4954 6.6154 6.7168 6.4128 6.4954 6.6154 6.7168
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 35 8.2536 7.6833 7.524 7.4706 8.2536 7.6833 7.524 7.4706
