survey version standard standard_catagory shift SNLS-g SNLS-r SNLS-i SNLS-z 
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -30 6.3475 5.458 5.1546 4.9836
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -30 3.6586 3.9817 4.2745 4.4975
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -30 8.9988 9.1508 9.3448 9.435
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -30 10.0713 9.612 9.4501 9.3826
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -30 11.2397 9.9797 8.7393 8.2216
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -30 9.8974 9.6475 9.5637 9.5608
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -30 9.195 8.8096 8.6869 8.6394
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -30 2.6934 1.6415 1.2483 1.0358
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -30 9.5971 9.4756 9.5001 9.5403
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -30 6.5369 5.3752 4.8108 4.5337
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -30 5.9803 5.3156 5.0905 4.9914
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -30 8.339 8.014 7.9771 8.0009
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -30 10.2801 10.3977 10.5237 10.5719
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -30 4.4122 4.069 3.9823 3.9847
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -30 4.8442 4.2904 4.1118 4.0536
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -30 10.8347 10.5612 10.4855 10.4859
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -30 5.1508 4.5242 4.3363 4.2626
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -30 5.7051 4.7467 4.3625 4.1838
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -30 4.5207 3.954 3.7912 3.7458
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -30 2.6815 1.5808 1.1024 0.8702
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -30 10.1548 9.9658 9.9326 9.9439
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -30 7.8114 7.4135 7.2648 7.2146
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -30 5.1022 5.4086 5.6891 5.8817
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -30 8.2738 7.8111 7.6506 7.5892
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -30 3.1132 3.3555 3.5758 3.6619
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -30 4.9481 4.398 4.219 4.1685
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -30 5.3404 4.7213 4.5214 4.4462
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -30 11.4671 11.0698 10.9312 10.8765
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -30 9.3085 8.8729 8.684 8.6032
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -30 8.6673 8.326 8.2167 8.194
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -30 10.3875 10.1013 10.0289 10.0333
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -30 7.6315 6.8991 6.5815 6.4294
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -30 8.2749 7.8112 7.6116 7.5342
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -30 6.0666 6.2877 6.501 6.6408
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -30 6.4119 5.9432 5.8209 5.7876
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -30 9.9277 9.7108 9.6696 9.678
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -30 4.5556 4.1997 4.122 4.1281
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -30 10.6199 10.3135 10.2022 10.1856
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -30 10.1503 9.7927 9.6962 9.6746
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -30 5.3963 5.5773 5.8225 5.9652
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -30 6.5996 6.2616 6.1805 6.187
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -30 8.0447 7.4757 7.231 7.1236
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -30 12.685 11.3444 10.5097 10.1305
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -30 7.4726 6.2733 5.7585 5.4773
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -30 5.5611 4.2952 3.3293 2.9028
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -30 3.1617 2.6371 2.4909 2.4515
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -30 3.5852 2.8703 2.6309 2.5155
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -30 6.1284 6.3205 6.5175 6.626
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -30 8.4476 8.0859 7.9705 7.9534
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -30 8.8686 8.4033 8.2258 8.1667
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -30 5.669 4.8964 4.6364 4.508
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -30 4.4919 4.587 4.7529 4.8139
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -30 8.0548 7.2606 6.9639 6.8149
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -30 9.2738 7.7305 6.9599 6.56
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -30 7.5675 7.2928 7.2163 7.2303
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -30 5.9473 5.6404 5.5467 5.5278
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -30 7.609 7.0126 6.8193 6.7506
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -30 2.6145 3.0227 3.3684 3.6155
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -30 7.2584 7.4339 7.6524 7.794
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -30 3.9652 2.828 2.4136 2.1921
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -30 4.349 4.6754 4.9793 5.1968
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -30 11.5117 11.1927 11.0918 11.0704
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -30 5.2007 5.1645 5.2386 5.314
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -30 9.2596 8.6777 8.4507 8.3576
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -30 8.8516 8.1646 7.8608 7.7132
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -30 4.3925 3.9607 3.8345 3.798
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -30 6.5208 5.4311 4.6952 4.321
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -30 4.9613 4.3112 4.0683 3.9566
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -30 8.6336 7.7136 7.3388 7.1601
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -30 7.2815 6.056 5.3993 5.1206
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -30 5.3399 5.1113 5.1132 5.1639
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -30 5.463 5.6472 5.8172 5.8989
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -30 5.589 5.78 6.0029 6.1659
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -30 6.067 6.3048 6.5514 6.7096
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -30 3.3707 2.1801 1.4664 1.138
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -30 8.7843 8.0902 7.8055 7.6713
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -30 8.9966 8.4878 8.2907 8.209
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -30 5.9338 6.2209 6.4979 6.6874
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -30 8.5884 8.7747 8.9747 9.0697
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -30 6.5816 5.8981 5.6843 5.5749
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -30 10.1132 9.742 9.6337 9.6172
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -30 8.6453 8.8769 9.1154 9.2524
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -30 5.3328 5.6326 5.9013 6.0667
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -30 6.6262 5.4656 4.9214 4.6788
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -30 5.8985 5.3678 5.2018 5.1477
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -30 5.8724 4.9248 4.5281 4.3212
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -30 8.7443 7.9623 7.6303 7.4729
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -30 10.5168 10.1019 9.9745 9.9429
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -30 3.6809 4.0371 4.3438 4.5435
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -30 4.6196 3.4764 2.7889 2.4736
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -30 5.7949 5.8233 5.932 6.0301
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -30 9.9876 6.4146 5.0655 4.3171
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -30 6.0338 5.3261 5.0841 4.9782
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -30 8.2036 8.0028 7.963 7.977
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -30 3.1212 2.4846 2.26 2.174
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -30 8.7012 9.1637 9.5375 9.8187
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -30 7.9149 7.9522 8.0719 8.1788
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -30 9.9436 9.441 9.2225 9.131
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -30 6.3674 5.7487 5.5682 5.5165
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -30 10.8297 10.3882 10.218 10.1561
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -30 11.8686 11.2301 10.9643 10.8429
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -30 3.701 2.666 2.2594 2.0475
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -30 5.3129 4.6905 4.4776 4.3861
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -30 9.069 8.7607 8.6735 8.6625
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -30 4.1465 3.5925 3.4289 3.3831
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -30 6.376 6.6708 6.9401 7.1205
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -30 7.844 6.982 6.6659 6.5065
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -30 8.1053 6.8555 5.8633 5.4378
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -30 5.5355 4.5177 4.1248 3.9312
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -30 7.3529 7.5907 7.8178 7.9666
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -30 6.4032 6.4805 6.6062 6.6989
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -30 8.1846 7.6669 7.5037 7.4579
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -30 4.651 3.7816 3.4677 3.3093
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -30 11.6053 11.5212 11.5631 11.615
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -30 8.6841 8.0172 7.7341 7.6083
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -30 7.1805 7.1685 7.2597 7.32
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -30 4.8686 4.6583 4.6355 4.6653
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -30 5.3566 4.6291 4.3891 4.2787
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -30 11.7651 11.1967 10.9607 10.8637
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -30 7.9099 7.0721 6.7044 6.5379
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -30 9.3865 8.9826 8.8371 8.7966
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -30 6.6433 6.7128 6.8375 6.9425
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -30 9.7903 9.5337 9.4594 9.4576
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -30 6.2066 6.0973 6.1136 6.1407
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -30 3.055 1.9179 1.5113 1.3199
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -30 10.2335 9.9358 9.8548 9.8579
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -30 3.5706 2.6866 2.3501 2.1879
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 -30 4.5701 3.2866 1.5645 0.8269
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 -30 6.7507 6.1593 5.9489 5.8734
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 -30 7.1231 7.2009 7.3438 7.4443
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 -30 6.2929 5.5127 5.2534 5.1249
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 -30 1.3243 1.7189 2.0206 2.2573
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 -30 7.2744 6.5534 6.2953 6.1812
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 -30 3.8026 3.8105 3.9721 4.0913
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 -30 8.5666 7.3312 6.7793 6.4646
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 -30 6.8316 5.962 5.6379 5.4792
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 -30 9.2826 9.7698 10.1782 10.477
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 -30 4.9258 4.1449 3.8767 3.7544
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 -30 10.6173 10.3323 10.242 10.2347
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 -30 5.9152 5.1167 4.8422 4.6994
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 -30 7.1514 7.2505 7.3894 7.484
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 -30 4.9485 5.2579 5.5434 5.743
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 -30 11.1141 10.8199 10.7406 10.7185
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 -30 8.5574 7.4485 6.968 6.717
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 -30 8.9481 9.1491 9.3582 9.4583
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 -30 10.7232 10.4066 10.3179 10.315
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 -30 4.7117 4.0037 3.7741 3.6786
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 -30 10.6502 10.2491 10.1125 10.0751
