survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd072324_v2.fits stis_ngsl_v2 5 6.8393 6.0522 5.8139 5.6864 6.8106 6.0522 5.8139 5.6864
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111721_v2.fits stis_ngsl_v2 5 8.3574 7.7381 7.5077 7.389 8.3361 7.7381 7.5077 7.389
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd160762_v2.fits stis_ngsl_v2 5 3.5386 3.9359 4.2519 4.5042 3.5454 3.9359 4.2519 4.5042
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd124186_v2.fits stis_ngsl_v2 5 6.7789 5.7454 5.4365 5.2423 6.7425 5.7454 5.4365 5.2423
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146233_v2.fits stis_ngsl_v2 5 5.8111 5.376 5.2992 5.2986 5.7934 5.376 5.2992 5.2986
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041357_v2.fits stis_ngsl_v2 5 5.3759 5.3481 5.4451 5.546 5.3699 5.3481 5.4451 5.546
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025329_v2.fits stis_ngsl_v2 5 8.9131 8.2095 7.9684 7.8543 8.8888 8.2095 7.9684 7.8543
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd072968_v2.fits stis_ngsl_v2 5 5.5905 5.8355 6.0459 6.204 5.5934 5.8355 6.0459 6.204
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g115-58_v2.fits stis_ngsl_v2 5 12.3542 12.043 11.9868 12.0238 12.3431 12.043 11.9868 12.0238
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004813_v2.fits stis_ngsl_v2 5 5.3761 5.0554 5.0026 5.0257 5.3627 5.0554 5.0026 5.0257
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd142926_v2.fits stis_ngsl_v2 5 5.5481 5.8603 6.1437 6.3438 5.5526 5.8603 6.1437 6.3438
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164257_v2.fits stis_ngsl_v2 5 6.7142 6.8317 6.983 7.058 6.7137 6.8317 6.983 7.058
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 5 6.5087 5.2145 4.7707 4.4949 6.465 5.2145 4.7707 4.4949
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 5 4.1894 4.3285 4.5088 4.6761 4.1914 4.3285 4.5088 4.6761
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 5 4.5078 4.1539 4.0699 4.058 4.4929 4.1539 4.0699 4.058
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 5 3.7311 4.0165 4.2705 4.4623 3.7341 4.0165 4.2705 4.4623
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 5 10.5822 10.2662 10.1636 10.1556 10.5706 10.2662 10.1636 10.1556
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 5 10.4059 10.0802 10.0118 10.0316 10.3938 10.0802 10.0118 10.0316
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 5 7.6026 6.9658 6.8003 6.751 7.5799 6.9658 6.8003 6.751
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 5 6.5067 5.4876 5.1853 4.9833 6.4703 5.4876 5.1853 4.9833
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 5 3.6315 3.9874 4.2707 4.5294 3.6381 3.9874 4.2707 4.5294
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 5 8.9995 9.1603 9.3471 9.4493 8.9994 9.1603 9.3471 9.4493
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 5 10.1484 9.6338 9.4734 9.3936 10.1297 9.6338 9.4734 9.3936
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 5 11.4583 10.005 8.8267 8.2126 11.4089 10.005 8.8267 8.2126
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 5 9.94 9.6666 9.5817 9.5785 9.93 9.6666 9.5817 9.5785
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 5 9.2568 8.83 8.7084 8.6529 9.2422 8.83 8.7084 8.6529
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 5 2.8786 1.6735 1.2838 1.034 2.8372 1.6735 1.2838 1.034
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 5 9.633 9.491 9.512 9.5562 9.6245 9.491 9.512 9.5562
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 5 6.7455 5.4104 4.8552 4.5276 6.6995 5.4104 4.8552 4.5276
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 5 6.0956 5.3409 5.1168 4.9988 6.068 5.3409 5.1168 4.9988
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 5 8.4038 8.0323 7.9923 8.0189 8.388 8.0323 7.9923 8.0189
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 5 10.2864 10.4086 10.5308 10.5886 10.2847 10.4086 10.5308 10.5886
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 5 4.4756 4.0888 4.0001 4.0015 4.4603 4.0888 4.0001 4.0015
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 5 4.9403 4.3138 4.1351 4.0656 4.9171 4.3138 4.1351 4.0656
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 5 10.882 10.5799 10.5038 10.5059 10.8709 10.5799 10.5038 10.5059
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 5 5.2594 4.5483 4.36 4.2727 5.2334 4.5483 4.36 4.2727
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 5 5.8697 4.7749 4.3996 4.1871 5.8356 4.7749 4.3996 4.1871
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 5 4.6185 3.9771 3.8137 3.7596 4.5955 3.9771 3.8137 3.7596
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 5 2.8759 1.6145 1.1423 0.8684 2.833 1.6145 1.1423 0.8684
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 5 10.1948 9.9827 9.9488 9.9646 10.1852 9.9827 9.9488 9.9646
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 5 7.8755 7.4345 7.2869 7.2273 7.8607 7.4345 7.2869 7.2273
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 5 5.0746 5.4136 5.6879 5.9107 5.0813 5.4136 5.6879 5.9107
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 5 8.3475 7.8332 7.674 7.6036 8.3301 7.8332 7.674 7.6036
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 5 3.0984 3.3638 3.5767 3.6754 3.1019 3.3638 3.5767 3.6754
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 5 5.0412 4.4213 4.242 4.1815 5.0194 4.4213 4.242 4.1815
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 5 5.4463 4.7454 4.5459 4.4566 5.421 4.7454 4.5459 4.4566
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 5 11.5365 11.0905 10.9529 10.89 11.5197 11.0905 10.9529 10.89
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 5 9.3787 8.8953 8.709 8.6137 9.3622 8.8953 8.709 8.6137
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 5 8.7287 8.3457 8.2367 8.2056 8.7139 8.3457 8.2367 8.2056
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 5 10.4359 10.1201 10.0464 10.0503 10.4246 10.1201 10.0464 10.0503
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 5 7.7478 6.9269 6.6136 6.4368 7.7208 6.9269 6.6136 6.4368
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 5 8.3454 7.8341 7.6368 7.5459 8.3291 7.8341 7.6368 7.5459
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 5 6.0638 6.2966 6.5017 6.6593 6.0643 6.2966 6.5017 6.6593
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 5 6.4964 5.9646 5.8413 5.8005 6.4758 5.9646 5.8413 5.8005
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 5 9.9713 9.7277 9.6863 9.6948 9.9608 9.7277 9.6863 9.6948
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 5 4.6218 4.2193 4.1394 4.1452 4.6058 4.2193 4.1394 4.1452
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 5 10.6712 10.3332 10.2221 10.2017 10.6592 10.3332 10.2221 10.2017
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 5 10.2113 9.8126 9.7153 9.689 10.1969 9.8126 9.7153 9.689
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 5 5.3985 5.5858 5.8216 5.9828 5.3981 5.5858 5.8216 5.9828
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 5 6.6625 6.2811 6.1983 6.2043 6.6474 6.2811 6.1983 6.2043
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 5 8.1336 7.5002 7.259 7.1318 8.1128 7.5002 7.259 7.1318
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 5 12.9172 11.3618 10.5815 10.1255 12.8697 11.3618 10.5815 10.1255
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 5 7.6835 6.3096 5.8011 5.469 7.6375 6.3096 5.8011 5.469
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 5 5.7887 4.3332 3.3946 2.8929 5.7366 4.3332 3.3946 2.8929
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 5 3.2572 2.6594 2.512 2.4638 3.2344 2.6594 2.512 2.4638
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 5 3.711 2.8962 2.6581 2.5215 3.6814 2.8962 2.6581 2.5215
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 5 6.1253 6.3298 6.5193 6.6413 6.1261 6.3298 6.5193 6.6413
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 5 8.5101 8.106 7.991 7.9692 8.4951 8.106 7.991 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 5 8.9448 8.4258 8.2495 8.1804 8.9268 8.4258 8.2495 8.1804
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 5 5.8048 4.9236 4.6644 4.5122 5.773 4.9236 4.6644 4.5122
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 5 4.4948 4.5968 4.7573 4.8284 4.4943 4.5968 4.7573 4.8284
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 5 8.1918 7.2885 6.9943 6.8179 8.1598 7.2885 6.9943 6.8179
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 5 9.5375 7.7757 7.0175 6.5462 9.4824 7.7757 7.0175 6.5462
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 5 7.6217 7.3117 7.2336 7.2478 7.6086 7.3117 7.2336 7.2478
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 5 6.0035 5.6595 5.566 5.5429 5.9899 5.6595 5.566 5.5429
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 5 7.7109 7.0363 6.844 6.7629 7.6876 7.0363 6.844 6.7629
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 5 2.5784 3.0266 3.362 3.6468 2.5872 3.0266 3.362 3.6468
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 5 7.2558 7.4429 7.6527 7.8134 7.2567 7.4429 7.6527 7.8134
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 5 4.1668 2.8625 2.4492 2.1872 4.1223 2.8625 2.4492 2.1872
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 5 4.325 4.681 4.9749 5.2252 4.3309 4.681 4.9749 5.2252
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 5 11.5664 11.2116 11.1116 11.0882 11.5531 11.2116 11.1116 11.0882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 5 5.2279 5.1783 5.2474 5.3314 5.2213 5.1783 5.2474 5.3314
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 5 9.3519 8.7019 8.4774 8.3678 9.33 8.7019 8.4774 8.3678
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 5 8.9647 8.1917 7.8925 7.72 8.9379 8.1917 7.8925 7.72
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 5 4.474 3.9819 3.8547 3.8098 4.4547 3.9819 3.8547 3.8098
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 5 6.7148 5.4648 4.7509 4.3128 6.6693 5.4648 4.7509 4.3128
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 5 5.0725 4.3364 4.0959 3.9633 5.0458 4.3364 4.0959 3.9633
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 5 8.782 7.744 7.3736 7.1655 8.7483 7.744 7.3736 7.1655
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 5 7.4886 6.0831 5.4536 5.1212 7.4463 6.0831 5.4536 5.1212
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 5 5.3883 5.128 5.1262 5.1839 5.3767 5.128 5.1262 5.1839
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 5 5.4582 5.6571 5.821 5.9121 5.4594 5.6571 5.821 5.9121
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 5 5.5773 5.7881 6.0034 6.1908 5.5804 5.7881 6.0034 6.1908
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 5 6.0539 6.3124 6.5504 6.7311 6.0571 6.3124 6.5504 6.7311
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 5 3.5858 2.2157 1.5188 1.1316 3.5377 2.2157 1.5188 1.1316
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 5 8.8999 8.1168 7.8359 7.6774 8.8728 8.1168 7.8359 7.6774
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 5 9.081 8.511 8.316 8.2188 9.0608 8.511 8.316 8.2188
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 5 5.9143 6.2274 6.4951 6.7128 5.9191 6.2274 6.4951 6.7128
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 5 8.5856 8.7838 8.977 9.0833 8.5863 8.7838 8.977 9.0833
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 5 6.6996 5.9224 5.7108 5.5815 6.6735 5.9224 5.7108 5.5815
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 5 10.1757 9.762 9.6529 9.6343 10.1608 9.762 9.6529 9.6343
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 5 8.6339 8.885 9.1149 9.2708 8.6368 8.885 9.1149 9.2708
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 5 5.3148 5.6392 5.8995 6.0882 5.3192 5.6392 5.8995 6.0882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 5 6.823 5.4939 4.9689 4.6793 6.7832 5.4939 4.9689 4.6793
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 5 5.9909 5.3908 5.2247 5.16 5.9691 5.3908 5.2247 5.16
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 5 6.035 4.9558 4.5648 4.3206 5.9979 4.9558 4.5648 4.3206
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 5 8.8709 7.9905 7.663 7.4783 8.8415 7.9905 7.663 7.4783
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 5 10.5842 10.1227 9.9955 9.9604 10.5681 10.1227 9.9955 9.9604
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 5 3.655 4.0422 4.34 4.5687 3.6613 4.0422 4.34 4.5687
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 5 4.8244 3.5108 2.8404 2.4695 4.778 3.5108 2.8404 2.4695
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 5 5.8137 5.8363 5.9384 6.0489 5.8093 5.8363 5.9384 6.0489
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 5 10.7788 6.5339 5.1395 4.2857 10.5988 6.5339 5.1395 4.2857
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 5 6.1558 5.3523 5.1111 4.985 6.1269 5.3523 5.1111 4.985
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 5 8.2448 8.0202 7.9788 7.9938 8.235 8.0202 7.9788 7.9938
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 5 3.2322 2.5095 2.2858 2.1827 3.2059 2.5095 2.2858 2.1827
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 5 8.6591 9.1667 9.5294 9.8552 8.6694 9.1667 9.5294 9.8552
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 5 7.9204 7.9635 8.0791 8.2027 7.9196 7.9635 8.0791 8.2027
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 5 10.0192 9.4648 9.2486 9.1406 10.0021 9.4648 9.2486 9.1406
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 5 6.4744 5.7724 5.5913 5.53 6.4498 5.7724 5.5913 5.53
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 5 10.8966 10.4102 10.2415 10.1665 10.8813 10.4102 10.2415 10.1665
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 5 11.9771 11.2554 10.9932 10.8486 11.9525 11.2554 10.9932 10.8486
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 5 3.8848 2.6984 2.2956 2.0443 3.8437 2.6984 2.2956 2.0443
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 5 5.4215 4.7151 4.503 4.3941 5.3958 4.7151 4.503 4.3941
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 5 9.125 8.7798 8.692 8.6767 9.1116 8.7798 8.692 8.6767
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 5 4.2474 3.6154 3.4509 3.3937 4.2236 3.6154 3.4509 3.3937
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 5 6.3568 6.6774 6.9379 7.144 6.3616 6.6774 6.9379 7.144
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 5 7.994 7.0108 6.6972 6.5082 7.9598 7.0108 6.6972 6.5082
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 5 8.3204 6.8794 5.9381 5.4318 8.2735 6.8794 5.9381 5.4318
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 5 5.7132 4.5493 4.1601 3.9314 5.6735 4.5493 4.1601 3.9314
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 5 7.3435 7.5992 7.8177 7.9861 7.3459 7.5992 7.8177 7.9861
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 5 6.4159 6.4923 6.6124 6.7162 6.4128 6.4923 6.6124 6.7162
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 5 8.2752 7.6895 7.526 7.4714 8.2536 7.6895 7.526 7.4714
