survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd025329_v2.fits stis_ngsl_v2 10 8.832 8.1547 7.9215 8.8516 8.1508 7.9211
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd072968_v2.fits stis_ngsl_v2 10 5.5883 5.8572 6.0932 5.5842 5.8603 6.0936
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g115-58_v2.fits stis_ngsl_v2 10 12.3121 12.0217 11.9797 12.3205 12.0205 11.9797
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004813_v2.fits stis_ngsl_v2 10 5.3266 5.033 4.9965 5.3367 5.0319 4.9965
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd142926_v2.fits stis_ngsl_v2 10 5.5535 5.8951 6.202 5.5483 5.8988 6.2026
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164257_v2.fits stis_ngsl_v2 10 6.7023 6.8447 7.0135 6.7011 6.847 7.0138
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 10 6.3685 5.1202 4.6796 6.4031 5.1133 4.6789
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 10 4.1881 4.3475 4.5456 4.1859 4.3498 4.546
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 10 4.4542 4.1272 4.0546 4.4657 4.1258 4.0546
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 10 3.7303 4.0459 4.3266 3.7255 4.0496 4.3271
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 10 10.5385 10.237 10.1455 10.5474 10.2353 10.1454
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 10 10.3605 10.0553 10.0028 10.37 10.054 10.0028
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 10 7.5258 6.9222 6.7715 7.5438 6.9194 6.7713
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 10 6.3873 5.4195 5.1182 6.4164 5.4147 5.1177
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 10 3.6449 4.0221 4.3337 3.6389 4.0258 4.3343
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 10 8.9889 9.1789 9.3856 8.9871 9.1816 9.386
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 10 10.0848 9.5938 9.4397 10.1009 9.5911 9.4394
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 10 11.2952 9.8391 8.5736 11.3306 9.8258 8.5719
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 10 9.9008 9.6398 9.5666 9.9083 9.6383 9.5666
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 10 9.2047 8.7973 8.6807 9.217 8.7953 8.6805
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 10 2.7442 1.5906 1.1999 2.7769 1.5846 1.1992
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 10 9.5966 9.4821 9.5189 9.602 9.4823 9.5191
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 10 6.5964 5.3032 4.7377 6.6318 5.2953 4.7368
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 10 6.0046 5.2877 5.071 6.0273 5.2841 5.0706
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 10 8.3474 8.0116 7.9886 8.3593 8.0107 7.9886
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 10 10.2711 10.4192 10.551 10.2705 10.421 10.5513
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 10 4.4206 4.0598 3.9871 4.4323 4.0582 3.987
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 10 4.8623 4.2687 4.1015 4.8812 4.2657 4.1013
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 10 10.8394 10.555 10.4894 10.8478 10.5537 10.4894
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 10 5.1732 4.501 4.3234 5.1946 4.4978 4.3232
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 10 5.7529 4.7 4.3189 5.7774 4.6944 4.3183
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 10 4.541 3.9344 3.7836 4.5594 3.9317 3.7834
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 10 2.7365 1.5176 1.0458 2.7699 1.5105 1.045
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 10 10.1565 9.9659 9.9403 10.1637 9.9652 9.9403
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 10 7.8221 7.3973 7.2582 7.8335 7.3949 7.258
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 10 5.0888 5.4478 5.7426 5.0827 5.4513 5.7431
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 10 8.2872 7.793 7.6401 8.3014 7.7904 7.6399
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 10 3.1008 3.3872 3.6163 3.0964 3.3902 3.6167
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 10 4.9673 4.3758 4.2105 4.9848 4.3728 4.2103
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 10 5.3622 4.6964 4.5079 5.3829 4.6931 4.5076
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 10 11.4783 11.0555 10.9242 11.492 11.0533 10.9241
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 10 9.3206 8.8514 8.6701 9.3337 8.8485 8.6698
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 10 8.6758 8.3153 8.216 8.6876 8.3135 8.2158
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 10 10.3928 10.0956 10.0331 10.4016 10.0944 10.0331
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 10 7.6588 6.858 6.5496 7.6811 6.8531 6.5491
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 10 8.2879 7.7881 7.5962 8.3014 7.785 7.596
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 10 6.0541 6.3185 6.5484 6.0509 6.3215 6.5489
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 10 6.4263 5.9295 5.8179 6.4426 5.9274 5.8178
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 10 9.9307 9.7096 9.6773 9.9388 9.7088 9.6773
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 10 4.565 4.1916 4.1282 4.5773 4.1901 4.1281
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 10 10.6261 10.3026 10.2014 10.6352 10.3008 10.2013
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 10 10.1594 9.7835 9.6962 10.1709 9.7818 9.6961
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 10 5.3854 5.6114 5.8735 5.3832 5.6148 5.8741
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 10 6.608 6.2534 6.1858 6.6195 6.2519 6.1858
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 10 8.063 7.4465 7.2093 8.0803 7.4427 7.209
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 10 12.7596 11.2629 10.3925 12.7935 11.2543 10.3913
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 10 7.5363 6.2043 5.693 7.5723 6.1966 5.6921
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 10 5.6203 4.1742 3.1978 5.6574 4.1627 3.1965
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 10 3.179 2.6188 2.4878 3.1972 2.6163 2.4876
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 10 3.6133 2.8407 2.6073 3.6371 2.8368 2.607
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 10 6.1173 6.3492 6.5604 6.1144 6.352 6.5608
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 10 8.4568 8.074 7.9689 8.4687 8.0721 7.9688
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 10 8.882 8.3829 8.2158 8.8964 8.38 8.2156
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 10 5.7002 4.8637 4.6099 5.726 4.8594 4.6094
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 10 4.4853 4.612 4.7845 4.4849 4.6141 4.7849
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 10 8.0871 7.223 6.9327 8.1133 7.2184 6.9322
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 10 9.3657 7.6169 6.8666 9.4074 7.6054 6.8654
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 10 7.5729 7.2856 7.223 7.5826 7.2842 7.223
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 10 5.9542 5.6319 5.5475 5.9649 5.6303 5.5474
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 10 7.6316 6.989 6.8074 7.6496 6.9858 6.8072
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 10 2.5984 3.0694 3.4349 2.5901 3.074 3.4356
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 10 7.248 7.4646 7.7008 7.2451 7.4677 7.7013
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 10 4.0249 2.7726 2.3632 4.0606 2.7661 2.3626
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 10 4.3347 4.7167 5.0405 4.3283 4.7208 5.0411
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 10 11.5182 11.1827 11.0911 11.5288 11.1811 11.091
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 10 5.1968 5.1777 5.2652 5.2004 5.1787 5.2655
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 10 9.2788 8.6502 8.4322 9.297 8.6466 8.4319
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 10 8.8763 8.1258 7.8303 8.8984 8.121 7.8298
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 10 4.4056 3.9456 3.8335 4.4206 3.9434 3.8334
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 10 6.5701 5.3434 4.5861 6.6048 5.3344 4.5851
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 10 4.9847 4.2814 4.046 5.0068 4.2775 4.0457
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 10 8.6728 7.6629 7.2996 8.7003 7.657 7.2991
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 10 7.3463 5.9811 5.3157 7.3763 5.9729 5.3147
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 10 5.3436 5.1139 5.1311 5.3518 5.1136 5.1312
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 10 5.4519 5.6731 5.8549 5.4489 5.6755 5.8553
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 10 5.579 5.8119 6.0512 5.576 5.8148 6.0517
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 10 6.0549 6.3393 6.6024 6.0508 6.3426 6.6029
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 10 3.4296 2.0907 1.3715 3.4652 2.0814 1.3704
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 10 8.8103 8.0546 7.7777 8.8321 8.0502 7.7773
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 10 9.0124 8.4644 8.2757 9.0289 8.4613 8.2754
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 10 5.9207 6.259 6.5544 5.9151 6.2627 6.5551
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 10 8.5772 8.8043 9.016 8.5743 8.8072 9.0164
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 10 6.6102 5.8725 5.6646 6.6296 5.8691 5.6643
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 10 10.1226 9.7305 9.6341 10.1345 9.7286 9.634
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 10 8.6331 8.9106 9.1641 8.6288 8.9138 9.1646
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 10 5.3188 5.6703 5.9544 5.3133 5.6741 5.955
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 10 6.6882 5.4017 4.8542 6.7164 5.3945 4.8534
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 10 5.9168 5.3479 5.1932 5.934 5.3451 5.193
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 10 5.9151 4.8728 4.4819 5.945 4.8667 4.4812
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 10 8.7747 7.9189 7.5969 8.7987 7.9138 7.5964
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 10 10.5283 10.0878 9.9716 10.5418 10.0856 9.9715
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 10 3.6658 4.0797 4.4028 3.659 4.0839 4.4034
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 10 4.6742 3.3904 2.6983 4.7084 3.3815 2.6973
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 10 5.7884 5.8404 5.9645 5.7894 5.8419 5.9648
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 10 10.2949 6.1932 4.8356 10.3691 6.1721 4.8338
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 10 6.0606 5.2956 5.0628 6.0844 5.2917 5.0625
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 10 8.2057 8.0012 7.9717 8.2127 8.0004 7.9717
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 10 3.1442 2.456 2.2442 3.1658 2.4524 2.2439
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 10 8.6838 9.2136 9.6091 8.6742 9.2187 9.6098
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 10 7.9106 7.9724 8.1029 7.911 7.974 8.1032
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 10 9.9587 9.4146 9.2057 9.9721 9.4112 9.2054
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 10 6.3911 5.7259 5.5595 6.4106 5.7228 5.5593
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 10 10.8418 10.3689 10.2081 10.8539 10.3663 10.2079
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 10 11.8932 11.1975 10.9399 11.9119 11.1934 10.9395
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 10 3.7518 2.613 2.211 3.7846 2.6068 2.2104
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 10 5.3348 4.6644 4.4607 5.3551 4.6608 4.4604
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 10 9.0761 8.7528 8.6762 9.0866 8.7513 8.6761
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 10 4.1656 3.5719 3.4248 4.1844 3.5692 3.4246
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 10 6.3625 6.7083 6.9951 6.3567 6.712 6.9957
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 10 7.8815 6.9415 6.632 7.9085 6.9365 6.6315
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 10 8.1663 6.7468 5.7283 8.1998 6.7359 5.7269
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 10 5.584 4.4661 4.08 5.6153 4.4599 4.0794
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 10 7.3402 7.6229 7.8672 7.3358 7.6261 7.8677
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 10 6.3949 6.501 6.639 6.3949 6.5028 6.6393
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 10 8.2022 7.6467 7.4967 8.2194 7.644 7.4965
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 10 4.6892 3.7416 3.434 4.7176 3.7366 3.4335
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 10 11.6029 11.5303 11.5848 11.6074 11.5307 11.585
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 10 8.7079 7.9819 7.708 8.7284 7.9775 7.7076
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 10 7.1759 7.1831 7.2882 7.1791 7.1843 7.2884
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 10 4.8715 4.6586 4.648 4.8794 4.658 4.648
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 10 5.3844 4.599 4.367 5.4089 4.595 4.3666
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 10 11.7849 11.169 10.9398 11.8017 11.1654 10.9395
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 10 7.9432 7.0233 6.6674 7.9684 7.0175 6.6669
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 10 9.3974 8.9668 8.8316 9.4098 8.9644 8.8314
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 10 6.6354 6.732 6.8727 6.6358 6.7337 6.8731
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 10 9.7944 9.5274 9.4625 9.8024 9.5261 9.4624
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 10 6.2054 6.1021 6.1313 6.2097 6.1022 6.1314
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 10 3.114 1.8622 1.4674 3.1493 1.8556 1.4667
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 10 10.2394 9.9281 9.8602 10.2488 9.9266 9.8602
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 10 3.6088 2.6431 2.3138 3.6375 2.6378 2.3132
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 10 4.6077 3.063 1.347 4.642 3.0452 1.345
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 10 6.7712 6.1334 5.9342 6.7906 6.1299 5.9339
