survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd025329_v2.fits stis_ngsl_v2 -30 10.5361 8.9349 8.2115 7.9497 9.322 8.654 8.549 8.545 8.55 7.1304 7.1089
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd072968_v2.fits stis_ngsl_v2 -30 6.6264 5.6073 5.8286 6.0453 5.7179 5.8173 5.7123 5.7083 5.7133 5.6503 5.6381
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g115-58_v2.fits stis_ngsl_v2 -30 13.3084 12.3731 12.0432 11.9749 12.6117 12.2965 12.1915 12.1875 12.1925 11.2405 11.1998
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd004813_v2.fits stis_ngsl_v2 -30 6.5026 5.399 5.0544 4.9915 5.6641 5.3032 5.1982 5.1942 5.1992 4.4186 4.4047
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd142926_v2.fits stis_ngsl_v2 -30 6.2039 5.5602 5.8538 6.1454 5.6461 5.7974 5.6924 5.6884 5.6934 5.8858 5.8825
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164257_v2.fits stis_ngsl_v2 -30 7.8962 6.7301 6.8252 6.9796 6.8702 6.8667 6.7617 6.7577 6.7627 6.4583 6.4466
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 -30 9.809 6.5176 5.2169 4.7449 7.1553 5.9221 5.8171 5.8131 5.8181 3.5743 3.5407
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 -30 4.2212 4.2012 4.3241 4.5057 4.2921 4.3618 4.2568 4.2528 4.2578 4.1581 4.1454
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 -30 5.7355 4.5317 4.1528 4.0572 4.8151 4.4146 4.3096 4.3056 4.3106 3.3926 3.3734
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 -30 4.6587 3.7448 4.0082 4.2715 3.8493 3.9625 3.8575 3.8535 3.8585 3.9548 3.9491
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 -30 11.533 10.6019 10.2651 10.1503 10.8456 10.5235 10.4185 10.4145 10.4195 9.5739 9.5674
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 -30 11.3588 10.4262 10.0799 10.0004 10.6767 10.336 10.231 10.227 10.232 9.5306 9.5326
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 -30 9.3115 7.6262 6.9679 6.7851 7.9978 7.3762 7.2712 7.2672 7.2722 6.0624 6.0423
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -30 9.4497 6.5242 5.4898 5.1647 7.06 6.0635 5.9585 5.9545 5.9595 4.1318 4.1007
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -30 3.57 3.6417 3.9797 4.2729 3.692 3.9032 3.7982 3.7942 3.7992 4.1214 4.1179
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -30 10.2035 9.015 9.1531 9.3452 9.151 9.1645 9.0595 9.0555 9.0605 8.9054 8.8996
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -30 11.4936 10.1712 9.6343 9.4574 10.5032 9.9706 9.8656 9.8616 9.8666 8.6878 8.6674
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -30 14.274 11.4379 10.024 8.7655 12.0867 10.8351 10.7301 10.7261 10.7311 7.3098 7.285
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -30 10.8398 9.9594 9.6655 9.5693 10.1869 9.906 9.801 9.797 9.802 8.9711 8.9576
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -30 10.2945 9.2775 8.8306 8.6936 9.5578 9.1352 9.0302 9.0262 9.0312 7.9837 7.9645
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -30 6.154 2.8914 1.6771 1.2597 3.4904 2.3441 2.2391 2.2351 2.2401 0.2132 0.188
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -30 10.8952 9.6541 9.4873 9.5037 9.8695 9.6487 9.5437 9.5397 9.5447 8.9136 8.8959
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -30 10.3006 6.7497 5.4132 4.8245 7.394 6.1478 6.0428 6.0388 6.0438 3.632 3.6009
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -30 8.2079 6.1198 5.3428 5.0989 6.5585 5.7907 5.6857 5.6817 5.6867 4.2226 4.1971
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -30 9.7201 8.4282 8.0321 7.9819 8.7216 8.2981 8.1931 8.1891 8.1941 7.4122 7.399
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -30 11.5585 10.3032 10.4018 10.5257 10.4542 10.4312 10.3262 10.3222 10.3272 10.1639 10.1791
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -30 5.7059 4.4993 4.0885 3.9878 4.7856 4.3734 4.2684 4.2644 4.2694 3.3537 3.3367
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -30 6.6902 4.9648 4.3152 4.1191 5.3496 4.7052 4.6002 4.5962 4.6012 3.3638 3.3435
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -30 11.8197 10.9013 10.5794 10.4909 11.14 10.8296 10.7246 10.7206 10.7256 9.9705 9.9697
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -30 7.2069 5.284 4.5504 4.3438 5.7054 4.9746 4.8696 4.8656 4.8706 3.5685 3.5486
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -30 8.3428 5.8816 4.7814 4.3744 6.3363 5.4537 5.3487 5.3447 5.3497 3.3713 3.3454
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -30 6.3361 4.642 3.9791 3.7983 5.0164 4.3879 4.2829 4.2789 4.2839 3.0936 3.0763
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -30 6.2237 2.8851 1.6175 1.1149 3.4966 2.3184 2.2134 2.2094 2.2144 0.0187 -0.0085
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -30 11.1158 10.2142 9.9805 9.9376 10.4381 10.175 10.07 10.066 10.071 9.4658 9.4673
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -30 9.1619 7.8943 7.4346 7.2717 8.1747 7.753 7.648 7.644 7.649 6.5681 6.5534
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -30 4.9371 5.0852 5.4078 5.6883 5.1298 5.3531 5.2481 5.2441 5.2491 5.4312 5.4218
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -30 9.5301 8.3695 7.8344 7.6579 8.6805 8.1832 8.0782 8.0742 8.0792 6.9731 6.959
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -30 4.1026 3.1112 3.3562 3.576 3.2089 3.3273 3.2223 3.2183 3.2233 3.1225 3.1132
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -30 6.6488 5.0649 4.423 4.2262 5.4261 4.8273 4.7223 4.7183 4.7233 3.4819 3.4621
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -30 7.3509 5.4708 4.7478 4.529 5.882 5.1741 5.0691 5.0651 5.0701 3.7494 3.7295
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -30 12.6533 11.559 11.0909 10.9381 11.8617 11.3987 11.2937 11.2897 11.2947 10.2768 10.2678
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -30 10.6798 9.3998 8.8952 8.6918 9.7002 9.2337 9.1287 9.1247 9.1297 7.9098 7.8904
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -30 9.8567 8.7515 8.3451 8.2229 9.0329 8.6256 8.5206 8.5166 8.5216 7.4338 7.4023
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -30 11.3942 10.4546 10.1193 10.0344 10.6969 10.3745 10.2695 10.2655 10.2705 9.4344 9.4204
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -30 9.5753 7.7685 6.9289 6.5916 8.2014 7.4194 7.3144 7.3104 7.3154 5.7215 5.7051
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -30 9.4456 8.3647 7.8348 7.6195 8.6636 8.1885 8.0835 8.0795 8.0845 6.8478 6.828
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -30 7.1664 6.0803 6.2875 6.501 6.2098 6.2606 6.1556 6.1516 6.1566 6.0908 6.081
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -30 8.1283 6.5212 5.9659 5.8274 6.8708 6.3144 6.2094 6.2054 6.2104 5.1086 5.0883
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -30 10.8726 9.9917 9.7262 9.675 10.2256 9.9349 9.8299 9.8259 9.8309 9.0331 9.0112
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -30 5.8616 4.6458 4.2192 4.1273 4.9398 4.5073 4.4023 4.3983 4.4033 3.5098 3.4929
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -30 11.6172 10.6902 10.3323 10.2084 10.9382 10.6007 10.4957 10.4917 10.4967 9.5338 9.5147
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -30 11.2377 10.233 9.8125 9.7023 10.5089 10.103 9.998 9.994 9.999 9.0247 9.006
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -30 6.6272 5.4172 5.5785 5.8221 5.5562 5.5758 5.4708 5.4668 5.4718 5.4297 5.4215
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -30 7.9341 6.6858 6.2808 6.1861 6.9715 6.5616 6.4566 6.4526 6.4576 5.5565 5.5385
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -30 9.4997 8.1538 7.5018 7.2397 8.5059 7.9068 7.8018 7.7978 7.8028 6.3912 6.3695
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -30 15.5864 12.8997 11.3862 10.5328 13.4951 12.2583 12.1533 12.1493 12.1543 9.2371 9.2085
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -30 11.1316 7.6883 6.3116 5.7721 8.3492 7.0621 6.9571 6.9531 6.9581 4.5296 4.4957
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -30 9.4389 5.7776 4.3395 3.3477 6.4747 5.1365 5.0315 5.0275 5.0325 1.9643 1.9353
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -30 5.1095 3.284 2.66 2.4976 3.6642 3.0304 2.9254 2.9214 2.9264 1.7751 1.756
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -30 6.0207 3.7331 2.8985 2.6396 4.1872 3.3799 3.2749 3.2709 3.2759 1.7393 1.7135
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -30 7.25 6.1402 6.3217 6.5178 6.2672 6.3145 6.2095 6.2055 6.2105 6.0444 6.033
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -30 9.6297 8.5323 8.1059 7.9769 8.8143 8.4006 8.2956 8.2916 8.2966 7.2816 7.2639
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -30 10.2614 8.9666 8.4266 8.2332 9.2851 8.7754 8.6704 8.6664 8.6714 7.5412 7.5286
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -30 8.3536 5.827 4.9259 4.6455 6.3147 5.4333 5.3283 5.3243 5.3293 3.7094 3.6822
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -30 5.1691 4.5082 4.591 4.7543 4.6347 4.6338 4.5288 4.5248 4.5298 4.2662 4.2557
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -30 10.6723 8.2141 7.2907 6.9737 8.7067 7.8115 7.7065 7.7025 7.7075 6.011 5.984
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -30 13.2409 9.5212 7.7768 6.9782 10.3207 8.7268 8.6218 8.6178 8.6228 5.5714 5.5416
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -30 8.7659 7.644 7.3101 7.2217 7.9052 7.5563 7.4513 7.4473 7.4523 6.5973 6.5788
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -30 7.0521 6.0252 5.6585 5.5527 6.2919 5.9188 5.8138 5.8098 5.8148 4.8908 4.873
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -30 9.3605 7.7327 7.0385 6.827 8.1017 7.4738 7.3688 7.3648 7.3698 6.0857 6.0689
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -30 2.5926 2.5875 3.0175 3.3659 2.6227 2.9002 2.7952 2.7912 2.7962 3.2219 3.2156
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -30 8.2347 7.2698 7.4355 7.6522 7.3945 7.438 7.333 7.329 7.334 7.2751 7.2678
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -30 7.4524 4.1751 2.8641 2.4253 4.8319 3.5653 3.4603 3.4563 3.4613 1.2929 1.26
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -30 4.6868 4.3362 4.6728 4.9775 4.4047 4.5976 4.4926 4.4886 4.4936 4.7853 4.7808
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -30 12.5583 11.5882 11.212 11.0982 11.8518 11.4823 11.3773 11.3733 11.3783 10.5281 10.5219
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -30 6.3824 5.2491 5.1734 5.2412 5.4441 5.2865 5.1815 5.1775 5.1825 4.6996 4.6828
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -30 10.8545 9.3744 8.704 8.459 9.7433 9.1141 9.0091 9.0051 9.0101 7.6652 7.6462
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -30 10.8663 8.9882 8.1931 7.8708 9.4192 8.6577 8.5527 8.5487 8.5537 6.9778 6.9572
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -30 6.1323 4.4993 3.9812 3.8409 4.8348 4.3058 4.2008 4.1968 4.2018 3.1099 3.0896
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -30 10.1061 6.7173 5.4697 4.712 7.3702 6.142 6.037 6.033 6.038 3.3747 3.3405
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -30 7.0581 5.0966 4.3381 4.0771 5.5261 4.7782 4.6732 4.6692 4.6742 3.1905 3.1651
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -30 11.2468 8.7998 7.7477 7.3499 9.3215 8.3396 8.2346 8.2306 8.2356 6.422 6.4029
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -30 10.174 7.4837 6.0976 5.4165 8.0267 6.9174 6.8124 6.8084 6.8134 4.2952 4.27
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -30 6.5211 5.4114 5.1269 5.1172 5.6563 5.3474 5.2424 5.2384 5.2434 4.6048 4.5931
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -30 6.5353 5.4725 5.6493 5.8182 5.5945 5.6492 5.5442 5.5402 5.5452 5.3158 5.3047
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -30 5.6193 5.5896 5.7819 6.0027 5.6733 5.7765 5.6715 5.6675 5.6725 5.6892 5.6804
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -30 6.7845 6.0668 6.305 6.5508 6.1661 6.2757 6.1707 6.1667 6.1717 6.2158 6.2076
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -30 7.1658 3.584 2.2199 1.4819 4.2388 2.9752 2.8702 2.8662 2.8712 0.2315 0.2029
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -30 10.8313 8.9218 8.1187 7.8151 9.3486 8.5939 8.4889 8.4849 8.4899 6.8966 6.873
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -30 10.5608 9.104 8.5116 8.2987 9.4515 8.8822 8.7772 8.7732 8.7782 7.467 7.4428
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -30 6.3793 5.9259 6.2195 6.4967 6.005 6.1658 6.0608 6.0568 6.0618 6.2444 6.2392
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -30 9.7997 8.6005 8.7764 8.9752 8.7287 8.7719 8.6669 8.6629 8.6679 8.4934 8.4819
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -30 8.7589 6.7213 5.9263 5.6927 7.1071 6.4292 6.3242 6.3202 6.3252 4.8382 4.8173
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -30 11.1948 10.1973 9.7624 9.6396 10.4783 10.061 9.956 9.952 9.957 9.0504 9.0418
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -30 9.5986 8.6469 8.8776 9.1149 8.7523 8.8535 8.7485 8.7445 8.7495 8.7491 8.7434
