survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g115-58_v2.fits stis_ngsl_v2 -25 12.3659 12.0457 11.9874 12.0228 12.3542 12.0457 11.9874 12.0228
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004813_v2.fits stis_ngsl_v2 -25 5.3904 5.0582 5.0028 5.025 5.3761 5.0582 5.0028 5.025
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd142926_v2.fits stis_ngsl_v2 -25 5.5441 5.8535 6.1377 6.3415 5.5481 5.8535 6.1377 6.3415
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164257_v2.fits stis_ngsl_v2 -25 6.7155 6.828 6.9795 7.0591 6.7142 6.828 6.9795 7.0591
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 -25 6.5529 5.2295 4.7773 4.5011 6.5087 5.2295 4.7773 4.5011
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 -25 4.1875 4.3245 4.5051 4.6728 4.1894 4.3245 4.5051 4.6728
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 -25 4.5237 4.1572 4.0709 4.0581 4.5078 4.1572 4.0709 4.0581
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 -25 3.729 4.01 4.2651 4.4604 3.7311 4.01 4.2651 4.4604
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 -25 10.5943 10.2698 10.1648 10.1552 10.5822 10.2698 10.1648 10.1552
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 -25 10.4187 10.0834 10.0124 10.0305 10.4059 10.0834 10.0124 10.0305
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 -25 7.6264 6.9726 6.8024 6.7516 7.6026 6.9726 6.8024 6.7516
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -25 6.544 5.499 5.1895 4.9882 6.5067 5.499 5.1895 4.9882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -25 3.625 3.9804 4.2645 4.5245 3.6315 3.9804 4.2645 4.5245
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -25 9.0005 9.1556 9.3429 9.4498 8.9995 9.1556 9.3429 9.4498
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -25 10.1678 9.6395 9.4758 9.3951 10.1484 9.6395 9.4758 9.3951
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -25 11.5077 10.0227 8.8549 8.2198 11.4583 10.0227 8.8549 8.2198
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -25 9.9506 9.6697 9.5825 9.5782 9.94 9.6697 9.5825 9.5782
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -25 9.272 8.8346 8.7102 8.6537 9.2568 8.8346 8.7102 8.6537
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -25 2.9207 1.6873 1.2897 1.0395 2.8786 1.6873 1.2897 1.0395
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -25 9.6424 9.4912 9.5109 9.556 9.633 9.4912 9.5109 9.556
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -25 6.792 5.4263 4.8645 4.5341 6.7455 5.4263 4.8645 4.5341
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -25 6.1242 5.3493 5.1199 5.0013 6.0956 5.3493 5.1199 5.0013
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -25 8.4205 8.0353 7.9922 8.0183 8.4038 8.0353 7.9922 8.0183
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -25 10.289 10.4052 10.528 10.5891 10.2864 10.4052 10.528 10.5891
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -25 4.4918 4.0928 4.0009 4.0011 4.4756 4.0928 4.0009 4.0011
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -25 4.9645 4.3207 4.1374 4.0668 4.9403 4.3207 4.1374 4.0668
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -25 10.8936 10.5831 10.5047 10.5052 10.882 10.5831 10.5047 10.5052
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -25 5.2864 4.5558 4.3624 4.2746 5.2594 4.5558 4.3624 4.2746
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -25 5.9044 4.787 4.4069 4.1907 5.8697 4.787 4.4069 4.1907
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -25 4.6424 3.9838 3.8158 3.7603 4.6185 3.9838 3.8158 3.7603
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -25 2.9195 1.6294 1.1499 0.8736 2.8759 1.6294 1.1499 0.8736
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -25 10.205 9.9841 9.9488 9.9638 10.1948 9.9841 9.9488 9.9638
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -25 7.8908 7.4395 7.2891 7.2283 7.8755 7.4395 7.2891 7.2283
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -25 5.0679 5.4073 5.6823 5.9066 5.0746 5.4073 5.6823 5.9066
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -25 8.3656 7.839 7.6764 7.6043 8.3475 7.839 7.6764 7.6043
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -25 3.0954 3.3583 3.572 3.6762 3.0984 3.3583 3.572 3.6762
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -25 5.0641 4.4281 4.2445 4.1824 5.0412 4.4281 4.2445 4.1824
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -25 5.4727 4.7531 4.5486 4.4582 5.4463 4.7531 4.5486 4.4582
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -25 11.5539 11.0951 10.9547 10.8911 11.5365 11.0951 10.9547 10.8911
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -25 9.3958 8.9012 8.712 8.6153 9.3787 8.9012 8.712 8.6153
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -25 8.7444 8.3497 8.2382 8.2063 8.7287 8.3497 8.2382 8.2063
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -25 10.4478 10.1234 10.047 10.05 10.4359 10.1234 10.047 10.05
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -25 7.7756 6.937 6.6189 6.4396 7.7478 6.937 6.6189 6.4396
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -25 8.3624 7.8405 7.64 7.5472 8.3454 7.8405 7.64 7.5472
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -25 6.0643 6.291 6.4969 6.6583 6.0638 6.291 6.4969 6.6583
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -25 6.5181 5.9701 5.8428 5.8014 6.4964 5.9701 5.8428 5.8014
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -25 9.9825 9.7295 9.6865 9.6945 9.9713 9.7295 9.6865 9.6945
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -25 4.6386 4.2232 4.14 4.1448 4.6218 4.2232 4.14 4.1448
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -25 10.6838 10.337 10.2236 10.2016 10.6712 10.337 10.2236 10.2016
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -25 10.2264 9.8165 9.7165 9.6893 10.2113 9.8165 9.7165 9.6893
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -25 5.4 5.5802 5.8163 5.9821 5.3985 5.5802 5.8163 5.9821
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -25 6.6786 6.2848 6.199 6.2039 6.6625 6.2848 6.199 6.2039
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -25 8.155 7.508 7.2631 7.134 8.1336 7.508 7.2631 7.134
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -25 12.9645 11.3775 10.6026 10.1316 12.9172 11.3775 10.6026 10.1316
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -25 7.73 6.3261 5.8092 5.4761 7.6835 6.3261 5.8092 5.4761
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -25 5.8413 4.3509 3.4132 2.9001 5.7887 4.3509 3.4132 2.9001
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -25 3.2809 2.6656 2.5137 2.4648 3.2572 2.6656 2.5137 2.4648
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -25 3.7415 2.9051 2.6615 2.5245 3.711 2.9051 2.6615 2.5245
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -25 6.1254 6.3248 6.515 6.6413 6.1253 6.3248 6.515 6.6413
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -25 8.5258 8.1104 7.9926 7.9692 8.5101 8.1104 7.9926 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -25 8.9635 8.4317 8.2521 8.1813 8.9448 8.4317 8.2521 8.1813
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -25 5.8376 4.9333 4.6679 4.5157 5.8048 4.9333 4.6679 4.5157
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -25 4.4955 4.593 4.7537 4.8289 4.4948 4.593 4.7537 4.8289
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -25 8.2248 7.2989 6.9987 6.8217 8.1918 7.2989 6.9987 6.8217
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -25 9.5936 7.7984 7.0306 6.5547 9.5375 7.7984 7.0306 6.5547
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -25 7.6356 7.3148 7.2342 7.2472 7.6217 7.3148 7.2342 7.2472
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -25 6.0178 5.6629 5.5673 5.5431 6.0035 5.6629 5.5673 5.5431
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -25 7.7352 7.0436 6.8469 6.764 7.7109 7.0436 6.8469 6.764
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -25 2.5699 3.0181 3.355 3.6418 2.5784 3.0181 3.355 3.6418
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -25 7.2559 7.4377 7.6479 7.8122 7.2558 7.4377 7.6479 7.8122
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -25 4.2121 2.8775 2.4548 2.1936 4.1668 2.8775 2.4548 2.1936
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -25 4.3197 4.6737 4.9685 5.2213 4.325 4.6737 4.9685 5.2213
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -25 11.5803 11.2153 11.1128 11.0883 11.5664 11.2153 11.1128 11.0883
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -25 5.2355 5.177 5.2453 5.3306 5.2279 5.177 5.2453 5.3306
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -25 9.3746 8.7095 8.481 8.3695 9.3519 8.7095 8.481 8.3695
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -25 8.9925 8.2012 7.8975 7.7228 8.9647 8.2012 7.8975 7.7228
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -25 4.4942 3.9869 3.8561 3.8108 4.474 3.9869 3.8561 3.8108
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -25 6.7612 5.4793 4.7645 4.32 6.7148 5.4793 4.7645 4.32
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -25 5.1003 4.3447 4.0996 3.966 5.0725 4.3447 4.0996 3.966
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -25 8.8165 7.7564 7.3796 7.1689 8.782 7.7564 7.3796 7.1689
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -25 7.5308 6.0987 5.4678 5.1257 7.4886 6.0987 5.4678 5.1257
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -25 5.4008 5.1297 5.1254 5.1826 5.3883 5.1297 5.1254 5.1826
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -25 5.4577 5.6525 5.8173 5.9128 5.4582 5.6525 5.8173 5.9128
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -25 5.5744 5.7829 5.9988 6.1878 5.5773 5.7829 5.9988 6.1878
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -25 6.0513 6.3065 6.5452 6.7293 6.0539 6.3065 6.5452 6.7293
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -25 3.6343 2.2323 1.5318 1.138 3.5858 2.2323 1.5318 1.138
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -25 8.9279 8.1262 7.8405 7.6803 8.8999 8.1262 7.8405 7.6803
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -25 9.1021 8.5177 8.319 8.2206 9.081 8.5177 8.319 8.2206
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -25 5.91 6.2208 6.4893 6.7099 5.9143 6.2208 6.4893 6.7099
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -25 8.5858 8.7788 8.9728 9.0838 8.5856 8.7788 8.9728 9.0838
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -25 6.7267 5.9306 5.7142 5.5843 6.6996 5.9306 5.7142 5.5843
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -25 10.1913 9.7663 9.6543 9.6342 10.1757 9.7663 9.6543 9.6342
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -25 8.6318 8.8793 9.1098 9.27 8.6339 8.8793 9.1098 9.27
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -25 5.3112 5.6324 5.894 6.0864 5.3148 5.6324 5.894 6.0864
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -25 6.8631 5.5087 4.9802 4.6838 6.823 5.5087 4.9802 4.6838
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -25 6.0137 5.3973 5.227 5.161 5.9909 5.3973 5.227 5.161
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -25 6.0729 4.9685 4.5712 4.3254 6.035 4.9685 4.5712 4.3254
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -25 8.9011 8.0011 7.6683 7.4815 8.8709 8.0011 7.6683 7.4815
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -25 10.601 10.1279 9.9971 9.9605 10.5842 10.1279 9.9971 9.9605
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -25 3.6494 4.0344 4.3338 4.5657 3.655 4.0344 4.3338 4.5657
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -25 4.8715 3.5264 2.8531 2.4753 4.8244 3.5264 2.8531 2.4753
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -25 5.819 5.8341 5.9356 6.0478 5.8137 5.8341 5.9356 6.0478
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -25 10.9852 6.5892 5.1504 4.3035 10.7788 6.5892 5.1504 4.3035
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -25 6.1856 5.3613 5.1144 4.9877 6.1558 5.3613 5.1144 4.9877
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -25 8.2553 8.0221 7.9789 7.9935 8.2448 8.0221 7.9789 7.9935
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -25 3.2594 2.5176 2.289 2.1847 3.2322 2.5176 2.289 2.1847
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -25 8.6491 9.1573 9.5218 9.8487 8.6591 9.1573 9.5218 9.8487
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -25 7.9213 7.9606 8.0766 8.2002 7.9204 7.9606 8.0766 8.2002
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -25 10.037 9.4717 9.2521 9.1425 10.0192 9.4717 9.2521 9.1425
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -25 6.4999 5.7798 5.5937 5.5308 6.4744 5.7798 5.5937 5.5308
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -25 10.9124 10.4161 10.2442 10.1678 10.8966 10.4161 10.2442 10.1678
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -25 12.0025 11.2639 10.9978 10.8514 11.9771 11.2639 10.9978 10.8514
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -25 3.9267 2.7122 2.3017 2.0499 3.8848 2.7122 2.3017 2.0499
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -25 5.4482 4.723 4.5059 4.3964 5.4215 4.723 4.5059 4.3964
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -25 9.1391 8.7832 8.693 8.677 9.125 8.7832 8.693 8.677
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -25 4.2722 3.622 3.4529 3.3951 4.2474 3.622 3.4529 3.3951
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -25 6.3525 6.6708 6.9323 7.1414 6.3568 6.6708 6.9323 7.1414
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -25 8.0291 7.022 6.702 6.5123 7.994 7.022 6.702 6.5123
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -25 8.3674 6.8955 5.9608 5.4381 8.3204 6.8955 5.9608 5.4381
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -25 5.7536 4.5628 4.166 3.9361 5.7132 4.5628 4.166 3.9361
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -25 7.3421 7.5935 7.8127 7.9848 7.3435 7.5935 7.8127 7.9848
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -25 6.42 6.4892 6.6095 6.7155 6.4159 6.4892 6.6095 6.7155
