survey version standard standard_catagory shift ZTFD-g ZTFD-r ZTFD-i 
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 -10 4.185 4.347 4.543
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 -10 4.474 4.127 4.055
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 -10 3.724 4.045 4.324
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 -10 10.554 10.237 10.146
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 -10 10.377 10.056 10.003
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 -10 7.558 6.923 6.772
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -10 6.441 5.42 5.121
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -10 3.635 4.021 4.33
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -10 8.987 9.178 9.384
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -10 10.112 9.594 9.441
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -10 11.361 9.84 8.585
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -10 9.914 9.64 9.567
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -10 9.226 8.798 8.682
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -10 2.805 1.592 1.204
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -10 9.607 9.482 9.518
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -10 6.662 5.304 4.743
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -10 6.045 5.288 5.073
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -10 8.369 8.012 7.988
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -10 10.272 10.419 10.55
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -10 4.441 4.06 3.987
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -10 4.896 4.269 4.103
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -10 10.855 10.555 10.49
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -10 5.212 4.502 4.325
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -10 5.799 4.701 4.322
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -10 4.574 3.935 3.785
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -10 2.798 1.519 1.05
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -10 10.17 9.966 9.94
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -10 7.843 7.398 7.259
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -10 5.078 5.447 5.74
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -10 8.312 7.794 7.641
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -10 3.094 3.387 3.615
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -10 4.998 4.376 4.212
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -10 5.399 4.697 4.509
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -10 11.502 11.056 10.925
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -10 9.344 8.852 8.671
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -10 8.696 8.316 8.216
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -10 10.409 10.096 10.033
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -10 7.698 6.859 6.552
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -10 8.312 7.789 7.598
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -10 6.051 6.318 6.546
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -10 6.455 5.93 5.819
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -10 9.945 9.71 9.677
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -10 4.587 4.192 4.128
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -10 10.643 10.303 10.202
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -10 10.179 9.784 9.697
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -10 5.384 5.611 5.871
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -10 6.628 6.254 6.186
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -10 8.093 7.447 7.211
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -10 12.824 11.266 10.4
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -10 7.603 6.205 5.698
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -10 5.689 4.174 3.208
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -10 3.212 2.619 2.489
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -10 3.656 2.841 2.609
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -10 6.114 6.349 6.558
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -10 8.477 8.074 7.969
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -10 8.907 8.383 8.217
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -10 5.747 4.864 4.612
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -10 4.485 4.611 4.783
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -10 8.134 7.224 6.935
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -10 9.443 7.619 6.873
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -10 7.59 7.286 7.223
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -10 5.973 5.632 5.548
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -10 7.664 6.99 6.809
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -10 2.584 3.068 3.431
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -10 7.245 7.464 7.698
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -10 4.091 2.774 2.367
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -10 4.325 4.716 5.037
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -10 11.536 11.183 11.091
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -10 5.205 5.178 5.264
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -10 9.31 8.651 8.434
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -10 8.915 8.126 7.833
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -10 4.433 3.946 3.834
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -10 6.633 5.343 4.595
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -10 5.024 4.282 4.048
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -10 8.722 7.664 7.303
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -10 7.404 5.983 5.321
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -10 5.359 5.114 5.131
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -10 5.448 5.673 5.853
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -10 5.574 5.811 6.049
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -10 6.049 6.339 6.6
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -10 3.496 2.091 1.379
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -10 8.849 8.055 7.78
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -10 9.041 8.465 8.277
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -10 5.912 6.258 6.551
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -10 8.574 8.804 9.014
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -10 6.646 5.873 5.666
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -10 10.143 9.731 9.634
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -10 8.627 8.91 9.162
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -10 5.311 5.67 5.952
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -10 6.742 5.403 4.859
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -10 5.947 5.348 5.194
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -10 5.969 4.874 4.485
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -10 8.817 7.92 7.6
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -10 10.551 10.088 9.972
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -10 3.655 4.079 4.4
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -10 4.737 3.391 2.705
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -10 5.793 5.84 5.963
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -10 10.445 6.192 4.853
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -10 6.103 5.296 5.065
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -10 8.219 8.001 7.972
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -10 3.183 2.457 2.246
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -10 8.668 9.212 9.605
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -10 7.912 7.972 8.101
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -10 9.983 9.415 9.207
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -10 6.426 5.727 5.561
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -10 10.863 10.37 10.209
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -10 11.927 11.198 10.942
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -10 3.812 2.614 2.215
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -10 5.372 4.665 4.462
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -10 9.094 8.753 8.677
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -10 4.2 3.572 3.426
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -10 6.354 6.708 6.992
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -10 7.931 6.942 6.635
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -10 8.228 6.748 5.738
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -10 5.642 4.467 4.084
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -10 7.335 7.622 7.865
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -10 6.397 6.501 6.637
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -10 8.232 7.647 7.498
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -10 4.741 3.742 3.437
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -10 11.612 11.53 11.584
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -10 8.744 7.983 7.71
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -10 7.184 7.183 7.287
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -10 4.886 4.659 4.648
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -10 5.428 4.6 4.369
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -10 11.815 11.17 10.942
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -10 7.988 7.024 6.67
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -10 9.419 8.967 8.832
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -10 6.638 6.732 6.871
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -10 9.809 9.528 9.463
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -10 6.214 6.102 6.131
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -10 3.179 1.863 1.471
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -10 10.256 9.928 9.86
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -10 3.661 2.644 2.317
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 -10 4.67 3.06 1.364
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 -10 6.805 6.134 5.936
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 -10 7.119 7.222 7.379
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 -10 6.372 5.481 5.229
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 -10 1.295 1.76 2.078
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 -10 7.345 6.521 6.274
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 -10 3.805 3.834 4.011
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 -10 8.699 7.256 6.716
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 -10 6.919 5.921 5.606
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 -10 9.247 9.823 10.251
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 -10 5.004 4.112 3.853
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 -10 10.638 10.325 10.244
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 -10 5.997 5.083 4.815
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 -10 7.143 7.272 7.424
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 -10 4.925 5.296 5.598
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 -10 11.136 10.814 10.742
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 -10 8.675 7.387 6.912
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 -10 8.933 9.179 9.399
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 -10 10.749 10.398 10.322
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 -10 4.782 3.976 3.756
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 -10 10.683 10.235 10.109
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 -10 5.057 5.18 5.344
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 -10 5.433 4.659 4.459
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 -10 6.143 6.387 6.608
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 -10 6.027 6.064 6.216
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 -10 9.051 8.487 8.333
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 -10 3.135 2.354 2.112
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 -10 6.559 5.773 5.566
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 -10 3.633 3.923 4.135
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 -10 9.489 8.369 7.932
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 -10 2.451 2.039 1.963
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 -10 5.942 4.956 4.66
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 -10 5.081 3.911 3.517
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 -10 4.032 4.561 4.95
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 -10 5.864 6.003 6.161
ZTFD ZTFD spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 -10 4.055 3.956 4.006
