survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -20 9.4348 6.5118 5.486 5.1633 7.0424 6.0567 5.9517 5.9477 5.9527 4.1297 4.0987
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -20 3.5695 3.644 3.9821 4.275 3.6938 3.9056 3.8006 3.7966 3.8016 4.1226 4.119
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -20 10.1725 9.0147 9.1546 9.3467 9.148 9.1644 9.0594 9.0554 9.0604 8.9062 8.9002
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -20 11.4775 10.1645 9.6325 9.4567 10.4942 9.9671 9.8621 9.8581 9.8631 8.687 8.6665
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -20 14.2509 11.423 10.0184 8.7571 12.0687 10.8252 10.7202 10.7162 10.7212 7.3083 7.2835
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -20 10.8275 9.9557 9.6644 9.5691 10.1817 9.9038 9.7988 9.7948 9.7998 8.971 8.9574
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -20 10.2809 9.2722 8.8291 8.693 9.551 9.1321 9.0271 9.0231 9.0281 7.9832 7.9638
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -20 6.1373 2.8774 1.6725 1.2578 3.4708 2.3359 2.2309 2.2269 2.2319 0.2117 0.1865
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -20 10.873 9.6506 9.4873 9.5041 9.8639 9.647 9.542 9.538 9.543 8.9131 8.8953
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -20 10.2802 6.7346 5.4077 4.8216 7.3732 6.1387 6.0337 6.0297 6.0347 3.6299 3.5988
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -20 8.1965 6.11 5.34 5.098 6.5448 5.7857 5.6807 5.6767 5.6817 4.2211 4.1956
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -20 9.7088 8.4221 8.0311 7.982 8.7134 8.2954 8.1904 8.1864 8.1914 7.4121 7.3988
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -20 11.5261 10.3023 10.403 10.5266 10.4507 10.4311 10.3261 10.3221 10.3271 10.1663 10.1816
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -20 5.6949 4.4934 4.0872 3.9876 4.7777 4.3707 4.2657 4.2617 4.2667 3.3533 3.3362
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -20 6.6785 4.9564 4.313 4.1184 5.338 4.701 4.596 4.592 4.597 3.3629 3.3425
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -20 11.8072 10.8972 10.5784 10.4907 11.1345 10.8272 10.7222 10.7182 10.7232 9.9713 9.9706
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -20 7.1952 5.2747 4.5479 4.3431 5.6924 4.9698 4.8648 4.8608 4.8658 3.5677 3.5477
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -20 8.333 5.8693 4.7776 4.3722 6.3208 5.4458 5.3408 5.3368 5.3418 3.3698 3.3438
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -20 6.3283 4.6335 3.9769 3.7976 5.0049 4.3835 4.2785 4.2745 4.2795 3.093 3.0757
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -20 6.2061 2.8707 1.6125 1.1125 3.4767 2.3098 2.2048 2.2008 2.2058 0.017 -0.0102
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -20 11.1024 10.2106 9.98 9.9377 10.4331 10.1732 10.0682 10.0642 10.0692 9.4671 9.4686
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -20 9.1399 7.8889 7.433 7.271 8.1677 7.7497 7.6447 7.6407 7.6457 6.5679 6.5531
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -20 4.9389 5.0876 5.41 5.6901 5.1317 5.3554 5.2504 5.2464 5.2514 5.4317 5.4222
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -20 9.5164 8.3631 7.8325 7.6571 8.6725 8.1796 8.0746 8.0706 8.0756 6.973 6.9587
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -20 4.0694 3.1122 3.358 3.5775 3.2073 3.3284 3.2234 3.2194 3.2244 3.1228 3.1135
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -20 6.6414 5.0568 4.4208 4.2255 5.4151 4.8231 4.7181 4.7141 4.7191 3.481 3.4613
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -20 7.3402 5.4617 4.7453 4.5282 5.8693 5.1695 5.0645 5.0605 5.0655 3.7486 3.7287
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -20 12.6434 11.5528 11.0894 10.9375 11.8537 11.3957 11.2907 11.2867 11.2917 10.2769 10.268
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -20 10.6606 9.3937 8.8933 8.6909 9.6924 9.2303 9.1253 9.1213 9.1263 7.9091 7.8895
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -20 9.8447 8.7459 8.3438 8.2225 9.0255 8.623 8.518 8.514 8.519 7.4321 7.4003
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -20 11.3813 10.4506 10.1182 10.0343 10.6914 10.3719 10.2669 10.2629 10.2679 9.4341 9.4201
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -20 9.5547 7.7589 6.9256 6.59 8.1891 7.4137 7.3087 7.3047 7.3097 5.721 5.7045
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -20 9.4313 8.3589 7.8327 7.6185 8.6563 8.1849 8.0799 8.0759 8.0809 6.847 6.8272
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -20 7.1448 6.08 6.2894 6.5026 6.2068 6.2607 6.1557 6.1517 6.1567 6.0911 6.0811
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -20 8.1192 6.5137 5.9641 5.8269 6.8602 6.3109 6.2059 6.2019 6.2069 5.1077 5.0874
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -20 10.8607 9.9878 9.7256 9.6749 10.2202 9.933 9.828 9.824 9.829 9.0322 9.0102
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -20 5.851 4.6397 4.218 4.1272 4.9317 4.5044 4.3994 4.3954 4.4004 3.5094 3.4924
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -20 11.6052 10.6858 10.3311 10.208 10.9325 10.598 10.493 10.489 10.494 9.5331 9.5139
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -20 11.2269 10.2276 9.8112 9.7019 10.502 10.1001 9.9951 9.9911 9.9961 9.024 9.0052
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -20 6.6015 5.4164 5.5803 5.8239 5.5526 5.5758 5.4708 5.4668 5.4718 5.4302 5.4219
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -20 7.9216 6.68 6.2796 6.1859 6.9636 6.5588 6.4538 6.4498 6.4548 5.5559 5.5379
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -20 9.4823 8.1464 7.4993 7.2385 8.4967 7.9024 7.7974 7.7934 7.7984 6.3903 6.3684
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -20 15.5648 12.8843 11.3824 10.5266 13.4771 12.247 12.142 12.138 12.143 9.2353 9.2066
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -20 11.1126 7.6729 6.3061 5.7694 8.3281 7.0525 6.9475 6.9435 6.9485 4.5272 4.4933
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -20 9.4131 5.762 4.3323 3.3421 6.4539 5.1265 5.0215 5.0175 5.0225 1.9623 1.9334
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -20 5.0903 3.2755 2.658 2.4971 3.6525 3.0263 2.9213 2.9173 2.9223 1.7743 1.7552
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -20 6.0098 3.7228 2.8956 2.6385 4.1726 3.3745 3.2695 3.2655 3.2705 1.7378 1.712
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -20 7.2233 6.1401 6.3234 6.5193 6.2643 6.3148 6.2098 6.2058 6.2108 6.0444 6.0329
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -20 9.6176 8.5266 8.1045 7.9765 8.807 8.3977 8.2927 8.2887 8.2937 7.2811 7.2634
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -20 10.2437 8.96 8.4246 8.2323 9.2767 8.7718 8.6668 8.6628 8.6678 7.5411 7.5284
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -20 8.3407 5.8159 4.9227 4.6443 6.299 5.4274 5.3224 5.3184 5.3234 3.7077 3.6805
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -20 5.15 4.508 4.5923 4.7555 4.6331 4.634 4.529 4.525 4.53 4.2665 4.2559
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -20 10.6596 8.203 7.2872 6.9723 8.6909 7.8055 7.7005 7.6965 7.7015 6.0093 5.9824
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -20 13.2098 9.503 7.7693 6.9741 10.2976 8.7138 8.6088 8.6048 8.6098 5.5693 5.5395
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -20 8.7528 7.6389 7.3091 7.2216 7.8984 7.5539 7.4489 7.4449 7.4499 6.5967 6.5781
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -20 7.0398 6.0201 5.6574 5.5523 6.2852 5.9163 5.8113 5.8073 5.8123 4.8903 4.8724
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -20 9.3518 7.7241 7.0361 6.8261 8.0903 7.4693 7.3643 7.3603 7.3653 6.0852 6.0684
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -20 2.5909 2.5904 3.0204 3.3683 2.6245 2.9028 2.7978 2.7938 2.7988 3.2229 3.2164
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -20 8.2141 7.2698 7.4372 7.6539 7.392 7.438 7.333 7.329 7.334 7.2756 7.2682
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -20 7.4344 4.1602 2.8591 2.4234 4.811 3.5562 3.4512 3.4472 3.4522 1.2906 1.2578
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -20 4.679 4.3381 4.6752 4.9796 4.4048 4.5993 4.4943 4.4903 4.4953 4.7862 4.7817
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -20 12.5471 11.5833 11.2108 11.0978 11.8453 11.4797 11.3747 11.3707 11.3757 10.5287 10.5224
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -20 6.3636 5.2463 5.1739 5.242 5.439 5.2853 5.1803 5.1763 5.1813 4.6992 4.6823
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -20 10.8384 9.3665 8.7015 8.4579 9.7331 9.1096 9.0046 9.0006 9.0056 7.6646 7.6454
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -20 10.8493 8.9786 8.19 7.8692 9.4064 8.6526 8.5476 8.5436 8.5486 6.9768 6.9562
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -20 6.1113 4.4919 3.9795 3.8405 4.8248 4.3023 4.1973 4.1933 4.1983 3.1091 3.0887
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -20 10.0779 6.7032 5.4641 4.7078 7.3508 6.1335 6.0285 6.0245 6.0295 3.3722 3.3381
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -20 7.0463 5.0871 4.3354 4.0759 5.5128 4.7734 4.6684 4.6644 4.6694 3.1891 3.1636
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -20 11.2202 8.7881 7.7436 7.348 9.3059 8.3325 8.2275 8.2235 8.2285 6.4212 6.402
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -20 10.1578 7.4694 6.0929 5.4122 8.0096 6.907 6.802 6.798 6.803 4.2938 4.2685
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -20 6.5073 5.4068 5.1264 5.1175 5.6498 5.3452 5.2402 5.2362 5.2412 4.6049 4.5931
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -20 6.5081 5.4726 5.6508 5.8195 5.592 5.6495 5.5445 5.5405 5.5455 5.316 5.3048
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -20 5.6187 5.5906 5.7836 6.0042 5.6739 5.7777 5.6727 5.6687 5.6737 5.6897 5.6809
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -20 6.7672 6.0676 6.3069 6.5526 6.1648 6.2766 6.1716 6.1676 6.1726 6.2163 6.208
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -20 7.1437 3.5687 2.2139 1.4779 4.2182 2.9658 2.8608 2.8568 2.8618 0.2296 0.201
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -20 10.8182 8.9121 8.1156 7.8136 9.3356 8.5887 8.4837 8.4797 8.4847 6.8952 6.8716
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -20 10.5453 9.0966 8.5095 8.2977 9.4418 8.8783 8.7733 8.7693 8.7743 7.4657 7.4415
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -20 6.3688 5.9274 6.2218 6.4987 6.0047 6.1672 6.0622 6.0582 6.0632 6.2453 6.24
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -20 9.7681 8.6005 8.7781 8.9766 8.7258 8.772 8.667 8.663 8.668 8.4936 8.4819
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -20 8.7504 6.7117 5.9236 5.6916 7.0941 6.4239 6.3189 6.3149 6.3199 4.8373 4.8162
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -20 11.1849 10.1918 9.761 9.6393 10.4713 10.058 9.953 9.949 9.954 9.0506 9.042
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -20 9.5734 8.6477 8.8795 9.1166 8.7504 8.8541 8.7491 8.7451 8.7501 8.7498 8.7441
