survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 45 10.0653 9.5883 9.4373 10.081 9.5857 9.4372
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 45 11.2482 9.8134 8.552 11.2831 9.8 8.5506
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 45 9.891 9.6367 9.5661 9.8985 9.6353 9.5661
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 45 9.1897 8.7931 8.679 9.2017 8.7911 8.6789
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 45 2.6986 1.5781 1.1919 2.7298 1.5723 1.1913
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 45 9.5893 9.4822 9.5204 9.5945 9.4825 9.5205
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 45 6.547 5.2877 4.7265 6.5809 5.28 4.7257
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 45 5.9745 5.28 5.067 5.9962 5.2765 5.0667
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 45 8.3323 8.0093 7.9889 8.344 8.0085 7.9889
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 45 10.272 10.4229 10.5531 10.2714 10.4246 10.5533
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 45 4.4061 4.0562 3.9866 4.4175 4.0547 3.9866
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 45 4.8377 4.2622 4.0989 4.8558 4.2593 4.0987
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 45 10.8285 10.552 10.4891 10.8368 10.5507 10.4891
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 45 5.1449 4.4941 4.3204 5.1654 4.4911 4.3202
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 45 5.7153 4.6883 4.3125 5.7388 4.6828 4.3119
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 45 4.517 3.9285 3.7816 4.5347 3.9259 3.7814
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 45 2.6894 1.5032 1.037 2.7215 1.4962 1.0363
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 45 10.1474 9.9644 9.9405 10.1544 9.9638 9.9405
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 45 7.8069 7.3924 7.2564 7.8182 7.39 7.2562
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 45 5.0972 5.4553 5.7485 5.091 5.4587 5.749
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 45 8.2695 7.7875 7.6378 8.2835 7.785 7.6376
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 45 3.1067 3.3934 3.6199 3.1023 3.3964 3.6204
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 45 4.9448 4.3695 4.2084 4.9618 4.3666 4.2082
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 45 5.3351 4.6893 4.5048 5.3551 4.6861 4.5046
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 45 11.4615 11.0509 10.9223 11.4749 11.0487 10.9222
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 45 9.3039 8.8455 8.6672 9.3168 8.8426 8.667
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 45 8.6617 8.3116 8.2148 8.6733 8.3098 8.2147
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 45 10.3815 10.093 10.0329 10.3901 10.0918 10.0329
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 45 7.6302 6.848 6.5444 7.652 6.8431 6.544
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 45 8.2707 7.7816 7.5935 8.2839 7.7785 7.5932
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 45 6.0583 6.3247 6.5534 6.0551 6.3278 6.5539
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 45 6.4052 5.9248 5.8163 6.4209 5.9227 5.8161
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 45 9.9205 9.7079 9.6774 9.9285 9.7072 9.6774
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 45 4.5496 4.1882 4.1279 4.5616 4.1868 4.1279
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 45 10.6141 10.2987 10.2005 10.6231 10.297 10.2004
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 45 10.1452 9.78 9.6953 10.1565 9.7784 9.6952
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 45 5.388 5.6182 5.8789 5.3856 5.6216 5.8794
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 45 6.5935 6.2499 6.1855 6.6047 6.2486 6.1854
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 45 8.0412 7.4385 7.2057 8.0582 7.4348 7.2054
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 45 12.7087 11.2424 10.3781 12.7418 11.2337 10.377
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 45 7.4853 6.1887 5.6828 7.5199 6.1812 5.682
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 45 5.5722 4.1536 3.1791 5.6081 4.1423 3.1779
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 45 3.1552 2.6133 2.4859 3.1727 2.6109 2.4857
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 45 3.5807 2.8325 2.6029 3.6033 2.8288 2.6025
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 45 6.1211 6.3548 6.5646 6.1182 6.3576 6.565
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 45 8.4424 8.0699 7.9685 8.4541 8.0681 7.9683
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 45 8.8636 8.3769 8.2135 8.8778 8.3742 8.2133
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 45 5.6646 4.8547 4.6048 5.6891 4.8506 4.6044
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 45 4.4857 4.6165 4.7873 4.4853 4.6185 4.7876
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 45 8.0517 7.2133 6.9272 8.0766 7.2087 6.9267
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 45 9.3043 7.5936 6.8537 9.3452 7.5823 6.8525
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 45 7.5605 7.2826 7.2229 7.5701 7.2813 7.2229
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 45 5.9411 5.6287 5.5466 5.9517 5.6272 5.5465
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 45 7.6076 6.9824 6.8048 7.6251 6.9793 6.8046
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 45 2.6096 3.079 3.4426 2.6013 3.0836 3.4433
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 45 7.2517 7.4707 7.706 7.2488 7.4737 7.7065
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 45 3.975 2.7593 2.3545 4.0093 2.753 2.3539
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 45 4.3431 4.725 5.0475 4.3367 4.7291 5.0481
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 45 11.5055 11.1791 11.0904 11.5159 11.1776 11.0903
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 45 5.1919 5.1795 5.2677 5.1953 5.1805 5.2679
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 45 9.2561 8.6426 8.4289 9.2739 8.6391 8.4286
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 45 8.8484 8.1162 7.8252 8.8699 8.1116 7.8247
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 45 4.3857 3.9408 3.832 4.4002 3.9387 3.8318
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 45 6.5253 5.3266 4.5706 6.5587 5.3177 4.5696
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 45 4.9564 4.2734 4.0419 4.9776 4.2697 4.0415
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 45 8.6361 7.6508 7.2935 8.6629 7.645 7.293
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 45 7.3005 5.9637 5.3045 7.3298 5.9556 5.3036
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 45 5.333 5.1129 5.1323 5.341 5.1127 5.1324
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 45 5.456 5.6782 5.8584 5.453 5.6806 5.8588
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 45 5.5833 5.818 6.0566 5.5803 5.8208 6.0571
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 45 6.0607 6.3462 6.6078 6.0565 6.3495 6.6084
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 45 3.3808 2.0731 1.3577 3.4151 2.064 1.3567
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 45 8.782 8.0454 7.773 8.8032 8.0411 7.7725
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 45 8.9919 8.4579 8.2727 9.0081 8.4548 8.2725
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 45 5.928 6.2666 6.5608 5.9225 6.2702 6.5614
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 45 8.5811 8.8102 9.0199 8.5782 8.813 9.0203
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 45 6.5824 5.8653 5.6609 6.601 5.8621 5.6606
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 45 10.1078 9.7265 9.6334 10.1195 9.7246 9.6333
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 45 8.6389 8.9171 9.1691 8.6345 8.9204 9.1696
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 45 5.3262 5.6782 5.9602 5.3207 5.682 5.9607
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 45 6.644 5.3863 4.8451 6.6714 5.3791 4.8443
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 45 5.8944 5.3419 5.191 5.9111 5.3392 5.1907
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 45 5.8748 4.8604 4.4746 5.9035 4.8545 4.474
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 45 8.7434 7.9084 7.5916 8.7668 7.9033 7.5911
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 45 10.512 10.0831 9.9703 10.5253 10.081 9.9702
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 45 3.6748 4.0885 4.4094 3.668 4.0927 4.41
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 45 4.6282 3.3737 2.6851 4.6611 3.365 2.6842
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 45 5.7864 5.8432 5.9678 5.7871 5.8448 5.9681
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 45 10.172 6.1604 4.8032 10.2459 6.1397 4.8015
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 45 6.0289 5.2872 5.0586 6.0516 5.2834 5.0582
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 45 8.1967 7.9995 7.9719 8.2035 7.9987 7.972
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 45 3.1161 2.4483 2.2407 3.1369 2.4448 2.2404
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 45 8.6969 9.2243 9.6175 8.6873 9.2294 9.6183
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 45 7.9101 7.9759 8.1061 7.9107 7.9774 8.1064
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 45 9.9408 9.4076 9.2026 9.9541 9.4043 9.2023
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 45 6.365 5.7195 5.5573 6.3838 5.7165 5.5571
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 45 10.8259 10.3634 10.2059 10.8378 10.3608 10.2057
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 45 11.8675 11.1891 10.9359 11.8856 11.1851 10.9355
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 45 3.7059 2.6002 2.203 3.7373 2.5942 2.2024
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 45 5.3071 4.6569 4.4571 5.3265 4.6535 4.4568
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 45 9.0631 8.7497 8.6755 9.0735 8.7482 8.6755
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 45 4.1407 3.5658 3.4226 4.1588 3.5632 3.4224
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 45 6.3701 6.7159 7.0013 6.3642 6.7195 7.0019
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 45 7.8437 6.9311 6.6261 7.8694 6.9263 6.6256
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 45 8.1202 6.7252 5.7105 8.153 6.7143 5.7093
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 45 5.5402 4.4535 4.0727 5.57 4.4476 4.0721
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 45 7.346 7.6294 7.8726 7.3416 7.6326 7.8731
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 45 6.3947 6.5046 6.6422 6.3946 6.5064 6.6425
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 45 8.1802 7.6409 7.4947 8.197 7.6382 7.4945
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 45 4.6505 3.7311 3.4282 4.6776 3.7263 3.4277
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 45 11.5971 11.531 11.5866 11.6015 11.5315 11.5868
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 45 8.6813 7.9727 7.7038 8.7013 7.9684 7.7034
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 45 7.1712 7.1854 7.2906 7.174 7.1867 7.2908
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 45 4.8613 4.6572 4.6486 4.869 4.6567 4.6486
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 45 5.3518 4.5907 4.3626 5.3751 4.5869 4.3623
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 45 11.763 11.1617 10.9361 11.7794 11.1583 10.9358
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 45 7.9102 7.0116 6.6617 7.9348 7.0059 6.6612
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 45 9.3813 8.9617 8.8301 9.3935 8.9594 8.8299
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 45 6.6348 6.7353 6.8763 6.6351 6.737 6.8767
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 45 9.7842 9.5246 9.4622 9.792 9.5233 9.4622
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 45 6.1996 6.1022 6.1323 6.2038 6.1023 6.1324
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 45 3.0647 1.8489 1.4596 3.0987 1.8426 1.459
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 45 10.2273 9.9249 9.8599 10.2365 9.9235 9.8599
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 45 3.5699 2.6321 2.3076 3.5972 2.627 2.3071
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 45 4.57 3.0341 1.314 4.604 3.0168 1.3123
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 45 6.7462 6.1262 5.9312 6.7649 6.1229 5.931
