survey version standard standard_catagory shift SNLS-g SNLS-r SNLS-i SNLS-z 
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -5 5.9602 5.3092 5.088 4.9895
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -5 8.3287 8.0121 7.9772 8.0015
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -5 10.2802 10.4008 10.5259 10.5713
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -5 4.4023 4.066 3.9818 3.9851
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -5 4.8278 4.2851 4.11 4.0528
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -5 10.827 10.5589 10.4852 10.4864
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -5 5.132 4.5185 4.3344 4.2612
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -5 5.6788 4.738 4.3571 4.1809
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -5 4.5044 3.9491 3.7895 3.7453
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -5 2.6498 1.5688 1.0964 0.866
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -5 10.1482 9.9647 9.9327 9.9445
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -5 7.8008 7.4097 7.2633 7.2138
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -5 5.1078 5.4137 5.6937 5.8852
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -5 8.2615 7.8068 7.6487 7.5887
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -5 3.1167 3.3604 3.5796 3.6609
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -5 4.9328 4.3929 4.2171 4.168
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -5 5.3222 4.7154 4.5193 4.445
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -5 11.4558 11.0662 10.93 10.8755
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -5 9.297 8.8683 8.6817 8.602
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -5 8.6576 8.323 8.2157 8.1938
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -5 10.3793 10.0991 10.0287 10.0336
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -5 7.6117 6.8913 6.5774 6.4271
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -5 8.263 7.8063 7.6093 7.5333
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -5 6.0684 6.2927 6.5051 6.6418
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -5 6.3977 5.9393 5.8197 5.787
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -5 9.9205 9.7096 9.6694 9.6785
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -5 4.5451 4.197 4.1216 4.1287
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -5 10.6115 10.3107 10.2011 10.186
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -5 10.1402 9.7899 9.6954 9.6743
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -5 5.397 5.5828 5.8268 5.9659
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -5 6.5899 6.2588 6.18 6.1876
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -5 8.0298 7.4696 7.228 7.1221
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -5 12.6489 11.3346 10.4958 10.1258
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -5 7.4385 6.2604 5.7518 5.4716
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -5 5.5295 4.2755 3.3166 2.8973
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -5 3.1457 2.6325 2.4896 2.4509
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -5 3.5633 2.8635 2.628 2.5131
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -5 6.1301 6.325 6.5211 6.6261
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -5 8.4376 8.0827 7.9694 7.9532
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -5 8.856 8.3987 8.2238 8.1661
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -5 5.6454 4.8888 4.6334 4.5051
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -5 4.4919 4.5904 4.7558 4.8132
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -5 8.031 7.2527 6.9603 6.8118
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -5 9.2319 7.7128 6.9498 6.553
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -5 7.5591 7.2905 7.216 7.231
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -5 5.9383 5.6379 5.5458 5.5278
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -5 7.5922 7.0072 6.8172 6.7499
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -5 2.6217 3.0299 3.3742 3.6197
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -5 7.2599 7.4387 7.6564 7.7951
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -5 3.9321 2.8164 2.4086 2.1869
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -5 4.3542 4.6817 4.9845 5.2001
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -5 11.503 11.19 11.0908 11.0702
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -5 5.1969 5.1661 5.2405 5.3149
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -5 9.244 8.6718 8.4479 8.3563
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -5 8.8324 8.1572 7.8569 7.711
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -5 4.3792 3.957 3.8336 3.7975
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -5 6.491 5.4162 4.6853 4.3151
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -5 4.9422 4.3047 4.0654 3.9545
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -5 8.6082 7.7039 7.3341 7.1573
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -5 7.2496 6.0444 5.3897 5.1172
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -5 5.3325 5.1104 5.114 5.1651
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -5 5.4649 5.6514 5.8204 5.8984
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -5 5.5914 5.7845 6.0068 6.1685
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -5 6.0702 6.31 6.5558 6.7112
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -5 3.3386 2.1644 1.4571 1.133
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -5 8.7649 8.083 7.8019 7.6691
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -5 8.9826 8.4827 8.2884 8.2078
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -5 5.9383 6.2267 6.5027 6.6899
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -5 8.5901 8.7793 8.9783 9.0694
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -5 6.5623 5.8921 5.6816 5.5728
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -5 10.1028 9.7388 9.6328 9.6174
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -5 8.6484 8.882 9.1195 9.2531
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -5 5.337 5.6387 5.9059 6.0683
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -5 6.5954 5.4549 4.9135 4.6753
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -5 5.8834 5.363 5.2 5.147
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -5 5.8448 4.9148 4.5231 4.3174
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -5 8.7228 7.9539 7.6262 7.4704
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -5 10.5056 10.0983 9.9734 9.943
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -5 3.6864 4.0437 4.3489 4.5461
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -5 4.5886 3.4614 2.78 2.4693
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -5 5.7926 5.8258 5.9344 6.0311
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -5 9.8611 6.3663 5.0513 4.3001
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -5 6.0128 5.3192 5.0814 4.976
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -5 8.1971 8.0016 7.963 7.9774
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -5 3.1025 2.4784 2.2575 2.1726
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -5 8.7098 9.1717 9.5437 9.8241
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -5 7.9143 7.9549 8.0741 8.1809
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -5 9.931 9.4356 9.2199 9.1296
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -5 6.3497 5.7432 5.5664 5.5159
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -5 10.8184 10.3841 10.2161 10.1553
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -5 11.8507 11.2235 10.9609 10.8408
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -5 3.6704 2.6554 2.2544 2.0431
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -5 5.2943 4.6844 4.4751 4.3844
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -5 9.0601 8.7583 8.673 8.6625
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -5 4.1299 3.5877 3.4274 3.3823
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -5 6.3804 6.6767 6.9448 7.1226
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -5 7.8185 6.9734 6.662 6.5032
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -5 8.0741 6.8412 5.8483 5.4331
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -5 5.5058 4.5072 4.1201 3.9274
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -5 7.3558 7.5959 7.8219 7.9679
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -5 6.4019 6.4836 6.6087 6.6997
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -5 8.1697 7.6621 7.5021 7.4574
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -5 4.625 3.7731 3.4638 3.3061
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -5 11.6009 11.522 11.5646 11.6161
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -5 8.6659 8.0102 7.7306 7.6065
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -5 7.1767 7.1704 7.2619 7.3197
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -5 4.8614 4.6573 4.6359 4.666
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -5 5.3347 4.622 4.3864 4.2764
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -5 11.7498 11.1909 10.9577 10.8624
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -5 7.8871 7.0629 6.6998 6.5355
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -5 9.3755 8.9787 8.8356 8.7962
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -5 6.6422 6.7156 6.8401 6.9435
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -5 9.7829 9.5316 9.459 9.4581
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -5 6.2021 6.0975 6.1145 6.1404
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -5 3.0219 1.9065 1.5068 1.3158
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -5 10.2251 9.9333 9.8541 9.8585
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -5 3.5443 2.6776 2.346 2.1847
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 -5 4.5482 3.2568 1.538 0.8188
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 -5 6.7336 6.1534 5.9466 5.8723
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 -5 7.1215 7.2042 7.3468 7.445
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 -5 6.2689 5.5052 5.2504 5.1221
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 -5 1.3314 1.7251 2.0258 2.2617
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 -5 7.2529 6.5461 6.2924 6.1789
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 -5 3.7986 3.8139 3.9753 4.0922
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 -5 8.533 7.3184 6.7718 6.4586
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 -5 6.8059 5.9533 5.6339 5.4761
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 -5 9.2927 9.7783 10.1853 10.482
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 -5 4.9024 4.1373 3.8736 3.7519
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 -5 10.6093 10.3299 10.2413 10.2354
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 -5 5.8904 5.1089 4.8389 4.6963
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 -5 7.151 7.2539 7.3922 7.4845
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 -5 4.9536 5.2638 5.5484 5.7457
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 -5 11.1058 10.8177 10.7399 10.7183
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 -5 8.5258 7.4365 6.9618 6.7122
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 -5 8.9502 9.1539 9.3618 9.458
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 -5 10.7139 10.4042 10.3174 10.3155
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 -5 4.6903 3.9968 3.7715 3.6768
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 -5 10.6392 10.2456 10.1112 10.0747
