survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -30 8.3687 7.84 7.6768 7.6045 8.3505 7.84 7.6768 7.6045
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -30 3.0949 3.3574 3.5712 3.6763 3.0978 3.3574 3.5712 3.6763
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -30 5.068 4.4293 4.2449 4.1825 5.045 4.4293 4.2449 4.1825
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -30 5.4772 4.7544 4.549 4.4585 5.4506 4.7544 4.549 4.4585
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -30 11.5569 11.0959 10.9551 10.8913 11.5393 11.0959 10.9551 10.8913
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -30 9.3987 8.9022 8.7125 8.6156 9.3815 8.9022 8.7125 8.6156
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -30 8.747 8.3503 8.2384 8.2064 8.7313 8.3503 8.2384 8.2064
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -30 10.4499 10.1239 10.047 10.05 10.4379 10.1239 10.047 10.05
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -30 7.7803 6.9387 6.6197 6.4401 7.7524 6.9387 6.6197 6.4401
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -30 8.3652 7.8416 7.6405 7.5474 8.3482 7.8416 7.6405 7.5474
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -30 6.0645 6.2901 6.4961 6.6581 6.0638 6.2901 6.4961 6.6581
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -30 6.5218 5.971 5.843 5.8015 6.4999 5.971 5.843 5.8015
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -30 9.9844 9.7298 9.6866 9.6945 9.9731 9.7298 9.6866 9.6945
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -30 4.6415 4.2238 4.1401 4.1447 4.6245 4.2238 4.1401 4.1447
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -30 10.6859 10.3377 10.2238 10.2016 10.6732 10.3377 10.2238 10.2016
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -30 10.229 9.8172 9.7167 9.6894 10.2138 9.8172 9.7167 9.6894
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -30 5.4003 5.5792 5.8155 5.9819 5.3987 5.5792 5.8155 5.9819
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -30 6.6813 6.2855 6.1992 6.2038 6.6651 6.2855 6.1992 6.2038
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -30 8.1586 7.5093 7.2638 7.1343 8.1371 7.5093 7.2638 7.1343
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -30 12.9724 11.3803 10.6061 10.1326 12.9251 11.3803 10.6061 10.1326
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -30 7.7378 6.3288 5.8106 5.4772 7.6912 6.3288 5.8106 5.4772
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -30 5.8501 4.3539 3.4164 2.9013 5.7975 4.3539 3.4164 2.9013
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -30 3.2849 2.6666 2.5139 2.465 3.261 2.6666 2.5139 2.465
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -30 3.7467 2.9067 2.6621 2.5249 3.716 2.9067 2.6621 2.5249
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -30 6.1255 6.3239 6.5143 6.6412 6.1252 6.3239 6.5143 6.6412
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -30 8.5284 8.1111 7.9928 7.9692 8.5126 8.1111 7.9928 7.9692
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -30 8.9667 8.4327 8.2526 8.1814 8.9478 8.4327 8.2526 8.1814
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -30 5.8431 4.935 4.6685 4.5163 5.8102 4.935 4.6685 4.5163
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -30 4.4956 4.5924 4.7531 4.829 4.4949 4.5924 4.7531 4.829
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -30 8.2303 7.3006 6.9994 6.8223 8.1972 7.3006 6.9994 6.8223
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -30 9.603 7.8022 7.0328 6.5561 9.5468 7.8022 7.0328 6.5561
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -30 7.638 7.3154 7.2343 7.2471 7.624 7.3154 7.2343 7.2471
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -30 6.0202 5.6635 5.5675 5.5432 6.0059 5.6635 5.5675 5.5432
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -30 7.7393 7.0448 6.8474 6.7642 7.7149 7.0448 6.8474 6.7642
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -30 2.5686 3.0167 3.3538 3.641 2.577 3.0167 3.3538 3.641
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -30 7.2559 7.4368 7.6471 7.812 7.2558 7.4368 7.6471 7.812
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -30 4.2197 2.88 2.4557 2.1946 4.1744 2.88 2.4557 2.1946
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -30 4.3188 4.6725 4.9675 5.2206 4.3241 4.6725 4.9675 5.2206
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -30 11.5827 11.2159 11.113 11.0883 11.5686 11.2159 11.113 11.0883
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -30 5.2368 5.1768 5.2449 5.3305 5.2291 5.1768 5.2449 5.3305
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -30 9.3784 8.7108 8.4816 8.3698 9.3556 8.7108 8.4816 8.3698
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -30 8.9972 8.2028 7.8983 7.7233 8.9693 8.2028 7.8983 7.7233
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -30 4.4976 3.9878 3.8564 3.811 4.4773 3.9878 3.8564 3.811
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -30 6.769 5.4817 4.7667 4.3212 6.7225 5.4817 4.7667 4.3212
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -30 5.105 4.3461 4.1002 3.9664 5.0771 4.3461 4.1002 3.9664
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -30 8.8223 7.7585 7.3806 7.1695 8.7876 7.7585 7.3806 7.1695
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -30 7.5378 6.1013 5.4702 5.1265 7.4956 6.1013 5.4702 5.1265
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -30 5.4029 5.13 5.1252 5.1824 5.3903 5.13 5.1252 5.1824
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -30 5.4577 5.6518 5.8167 5.9129 5.458 5.6518 5.8167 5.9129
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -30 5.5739 5.782 5.998 6.1872 5.5768 5.782 5.998 6.1872
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -30 6.0509 6.3056 6.5443 6.729 6.0534 6.3056 6.5443 6.729
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -30 3.6424 2.2351 1.534 1.139 3.5939 2.2351 1.534 1.139
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -30 8.9327 8.1278 7.8413 7.6808 8.9045 8.1278 7.8413 7.6808
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -30 9.1056 8.5188 8.3195 8.2208 9.0845 8.5188 8.3195 8.2208
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -30 5.9093 6.2197 6.4883 6.7093 5.9135 6.2197 6.4883 6.7093
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -30 8.5859 8.7779 8.9721 9.0838 8.5855 8.7779 8.9721 9.0838
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -30 6.7313 5.932 5.7148 5.5848 6.704 5.932 5.7148 5.5848
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -30 10.1939 9.767 9.6545 9.6342 10.1783 9.767 9.6545 9.6342
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -30 8.6315 8.8784 9.1089 9.2699 8.6334 8.8784 9.1089 9.2699
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -30 5.3106 5.6312 5.8931 6.086 5.3141 5.6312 5.8931 6.086
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -30 6.8698 5.5112 4.9821 4.6845 6.8297 5.5112 4.9821 4.6845
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -30 6.0176 5.3984 5.2274 5.1612 5.9946 5.3984 5.2274 5.1612
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -30 6.0793 4.9706 4.5723 4.3261 6.0412 4.9706 4.5723 4.3261
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -30 8.9062 8.0029 7.6692 7.482 8.8758 8.0029 7.6692 7.482
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -30 10.6038 10.1287 9.9974 9.9605 10.587 10.1287 9.9974 9.9605
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -30 3.6485 4.0331 4.3328 4.5651 3.6541 4.0331 4.3328 4.5651
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -30 4.8794 3.529 2.8552 2.4762 4.8322 3.529 2.8552 2.4762
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -30 5.82 5.8337 5.9351 6.0476 5.8145 5.8337 5.9351 6.0476
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -30 11.0227 6.5984 5.1518 4.3065 10.8114 6.5984 5.1518 4.3065
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -30 6.1907 5.3628 5.1149 4.9882 6.1607 5.3628 5.1149 4.9882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -30 8.2571 8.0225 7.9789 7.9935 8.2465 8.0225 7.9789 7.9935
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -30 3.2641 2.5189 2.2895 2.1851 3.2367 2.5189 2.2895 2.1851
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -30 8.6475 9.1557 9.5205 9.8476 8.6574 9.1557 9.5205 9.8476
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -30 7.9215 7.9601 8.0761 8.1997 7.9205 7.9601 8.0761 8.1997
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -30 10.04 9.4729 9.2526 9.1428 10.0222 9.4729 9.2526 9.1428
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -30 6.5043 5.7811 5.5941 5.5309 6.4786 5.7811 5.5941 5.5309
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -30 10.915 10.4171 10.2446 10.1681 10.8991 10.4171 10.2446 10.1681
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -30 12.0068 11.2653 10.9985 10.8518 11.9813 11.2653 10.9985 10.8518
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -30 3.9337 2.7145 2.3027 2.0508 3.8918 2.7145 2.3027 2.0508
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -30 5.4527 4.7243 4.5064 4.3968 5.4259 4.7243 4.5064 4.3968
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -30 9.1415 8.7838 8.6932 8.6771 9.1273 8.7838 8.6932 8.6771
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -30 4.2764 3.6231 3.4532 3.3953 4.2515 3.6231 3.4532 3.3953
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -30 6.3518 6.6697 6.9313 7.141 6.356 6.6697 6.9313 7.141
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -30 8.035 7.0239 6.7028 6.513 7.9998 7.0239 6.7028 6.513
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -30 8.3752 6.8983 5.9646 5.4391 8.3283 6.8983 5.9646 5.4391
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -30 5.7604 4.5651 4.167 3.9369 5.7199 4.5651 4.167 3.9369
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -30 7.3419 7.5925 7.8119 7.9845 7.3432 7.5925 7.8119 7.9845
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -30 6.4207 6.4887 6.609 6.7154 6.4165 6.4887 6.609 6.7154
