survey version standard standard_catagory shift ZTFS-g ZTFS-r ZTFS-i 
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 35 5.945 5.63 5.547
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 35 7.614 6.984 6.806
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 35 2.606 3.076 3.44
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 35 7.25 7.469 7.705
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 35 3.989 2.763 2.357
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 35 4.341 4.723 5.045
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 35 11.509 11.18 11.091
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 35 5.193 5.179 5.267
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 35 9.263 8.645 8.43
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 35 8.856 8.119 7.827
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 35 4.391 3.942 3.832
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 35 6.538 5.332 4.575
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 35 4.964 4.276 4.043
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 35 8.646 7.654 7.295
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 35 7.314 5.969 5.308
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 35 5.336 5.113 5.132
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 35 5.455 5.677 5.857
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 35 5.582 5.816 6.055
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 35 6.059 6.344 6.606
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 35 3.395 2.078 1.361
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 35 8.79 8.048 7.774
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 35 8.998 8.46 8.274
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 35 5.926 6.264 6.559
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 35 8.58 8.809 9.019
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 35 6.59 5.867 5.662
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 35 10.112 9.728 9.634
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 35 8.637 8.915 9.168
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 35 5.324 5.676 5.959
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 35 6.657 5.391 4.848
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 35 5.901 5.344 5.192
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 35 5.886 4.864 4.477
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 35 8.752 7.911 7.593
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 35 10.517 10.084 9.971
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 35 3.672 4.086 4.407
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 35 4.641 3.379 2.689
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 35 5.787 5.842 5.967
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 35 10.206 6.17 4.812
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 35 6.038 5.29 5.06
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 35 8.199 8.0 7.972
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 35 3.124 2.451 2.242
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 35 8.693 9.221 9.615
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 35 7.91 7.975 8.105
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 35 9.946 9.41 9.203
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 35 6.372 5.721 5.558
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 35 10.83 10.365 10.207
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 35 11.875 11.192 10.937
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 35 3.719 2.604 2.205
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 35 5.315 4.659 4.458
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 35 9.067 8.751 8.676
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 35 4.148 3.568 3.423
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 35 6.368 6.714 7.0
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 35 7.854 6.934 6.628
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 35 8.133 6.732 5.715
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 35 5.553 4.457 4.075
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 35 7.344 7.628 7.871
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 35 6.395 6.504 6.641
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 35 8.186 7.643 7.495
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 35 4.661 3.734 3.43
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 35 11.599 11.531 11.586
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 35 8.689 7.975 7.705
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 35 7.172 7.185 7.29
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 35 4.864 4.658 4.648
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 35 5.361 4.593 4.364
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 35 11.769 11.164 10.937
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 35 7.92 7.015 6.663
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 35 9.386 8.963 8.83
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 35 6.635 6.734 6.875
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 35 9.787 9.525 9.462
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 35 6.201 6.102 6.132
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 35 3.079 1.853 1.462
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 35 10.231 9.926 9.86
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 35 3.581 2.635 2.309
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 35 4.581 3.043 1.323
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 35 6.753 6.128 5.932
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 35 7.114 7.226 7.383
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 35 6.299 5.474 5.223
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 35 1.316 1.767 2.086
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 35 7.279 6.514 6.269
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 35 3.794 3.837 4.016
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 35 8.599 7.243 6.703
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 35 6.842 5.912 5.599
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 35 9.276 9.832 10.261
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 35 4.932 4.104 3.847
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 35 10.615 10.322 10.243
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 35 5.922 5.076 4.808
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 35 7.143 7.275 7.428
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 35 4.941 5.303 5.606
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 35 11.112 10.811 10.741
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 35 8.579 7.375 6.9
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 35 8.939 9.184 9.404
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 35 10.721 10.396 10.322
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 35 4.715 3.969 3.751
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 35 10.65 10.231 10.107
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd141851_v2.fits stis_ngsl_v2 35 5.056 5.183 5.348
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd082734_v2.fits stis_ngsl_v2 35 5.367 4.653 4.455
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd163641_v2.fits stis_ngsl_v2 35 6.15 6.392 6.614
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd176232_v2.fits stis_ngsl_v2 35 6.018 6.067 6.22
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd005256_v2.fits stis_ngsl_v2 35 9.007 8.483 8.33
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd003712_v2.fits stis_ngsl_v2 35 3.063 2.348 2.106
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd101013_v2.fits stis_ngsl_v2 35 6.49 5.767 5.561
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd109387_v2.fits stis_ngsl_v2 35 3.646 3.927 4.141
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd118055_v2.fits stis_ngsl_v2 35 9.411 8.358 7.924
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd194093_v2.fits stis_ngsl_v2 35 2.413 2.036 1.961
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd191277_v2.fits stis_ngsl_v2 35 5.864 4.948 4.653
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd010380_v2.fits stis_ngsl_v2 35 4.993 3.901 3.508
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd034816_v2.fits stis_ngsl_v2 35 4.056 4.57 4.96
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd000319_v2.fits stis_ngsl_v2 35 5.863 6.007 6.165
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd105452_v2.fits stis_ngsl_v2 35 4.04 3.957 4.008
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd111464_v2.fits stis_ngsl_v2 35 7.169 6.02 5.575
ZTFS ZTFS spectra/stis_ngsl_v2/h_stis_ngsl_hd019656_v2.fits stis_ngsl_v2 35 5.065 4.25 4.011
