survey version standard standard_catagory shift SNLS-g SNLS-r SNLS-i SNLS-z 
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -10 10.1495 9.9649 9.9327 9.9444
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -10 7.8029 7.4105 7.2636 7.214
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -10 5.1067 5.4127 5.6927 5.8845
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -10 8.2639 7.8076 7.6491 7.5888
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -10 3.116 3.3594 3.5788 3.6611
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -10 4.9358 4.3939 4.2175 4.168
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -10 5.3258 4.7166 4.5198 4.4452
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -10 11.458 11.0669 10.9301 10.8756
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -10 9.2992 8.8693 8.6822 8.6022
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -10 8.6596 8.3236 8.216 8.1938
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -10 10.3809 10.0996 10.0288 10.0336
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -10 7.6156 6.8928 6.5782 6.4276
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -10 8.2654 7.8073 7.6098 7.5335
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -10 6.0679 6.2917 6.5043 6.6416
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -10 6.4005 5.9401 5.82 5.7871
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -10 9.9219 9.7098 9.6694 9.6784
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -10 4.5472 4.1975 4.1217 4.1286
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -10 10.6132 10.3113 10.2013 10.1859
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -10 10.1422 9.7905 9.6956 9.6744
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -10 5.3968 5.5817 5.826 5.9658
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -10 6.5918 6.2594 6.1801 6.1875
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -10 8.0328 7.4709 7.2286 7.1224
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -10 12.6563 11.3366 10.4986 10.1267
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -10 7.4452 6.263 5.7531 5.4727
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -10 5.5361 4.2795 3.3191 2.8983
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -10 3.1489 2.6334 2.4899 2.451
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -10 3.5677 2.8648 2.6286 2.5135
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -10 6.1297 6.3241 6.5204 6.6261
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -10 8.4396 8.0833 7.9696 7.9532
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -10 8.8585 8.3996 8.2242 8.1662
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -10 5.6501 4.8904 4.634 4.5056
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -10 4.4918 4.5897 4.7552 4.8134
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -10 8.0358 7.2543 6.9611 6.8124
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -10 9.2402 7.7164 6.9519 6.5543
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -10 7.5608 7.291 7.2161 7.2308
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -10 5.9401 5.6384 5.546 5.5278
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -10 7.5956 7.0083 6.8176 6.75
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -10 2.6202 3.0285 3.3731 3.6189
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -10 7.2596 7.4377 7.6556 7.7949
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -10 3.9386 2.8187 2.4097 2.1879
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -10 4.3531 4.6804 4.9835 5.1995
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -10 11.5047 11.1905 11.091 11.0702
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -10 5.1976 5.1658 5.2401 5.3148
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -10 9.2472 8.673 8.4484 8.3565
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -10 8.8362 8.1587 7.8577 7.7114
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -10 4.3818 3.9578 3.8338 3.7976
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -10 6.4971 5.4192 4.6872 4.3162
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -10 4.946 4.306 4.066 3.9549
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -10 8.6133 7.7058 7.335 7.1579
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -10 7.2561 6.0467 5.3916 5.1178
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -10 5.3339 5.1106 5.1138 5.1649
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -10 5.4645 5.6506 5.8198 5.8986
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -10 5.5909 5.7836 6.006 6.168
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -10 6.0695 6.3089 6.5549 6.7109
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -10 3.3451 2.1675 1.459 1.1339
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -10 8.7688 8.0845 7.8026 7.6695
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -10 8.9854 8.4837 8.2889 8.208
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -10 5.9373 6.2255 6.5018 6.6894
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -10 8.5897 8.7784 8.9776 9.0695
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -10 6.5662 5.8933 5.6821 5.5732
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -10 10.1049 9.7395 9.633 9.6174
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -10 8.6477 8.881 9.1187 9.253
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -10 5.3361 5.6375 5.9049 6.068
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -10 6.6015 5.4571 4.9151 4.676
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -10 5.8864 5.364 5.2004 5.1471
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -10 5.8503 4.9168 4.5241 4.3181
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -10 8.7271 7.9556 7.6271 7.4709
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -10 10.5078 10.099 9.9737 9.9431
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -10 3.6853 4.0424 4.3479 4.5456
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -10 4.5949 3.4644 2.7818 2.4701
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -10 5.793 5.8253 5.9339 6.0309
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -10 9.8885 6.376 5.0547 4.3035
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -10 6.017 5.3206 5.082 4.9764
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -10 8.1984 8.0018 7.963 7.9773
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -10 3.1061 2.4797 2.2581 2.1729
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -10 8.708 9.1702 9.5425 9.8231
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -10 7.9144 7.9544 8.0736 8.1805
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -10 9.9335 9.4367 9.2204 9.1299
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -10 6.3532 5.7443 5.5668 5.516
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -10 10.8206 10.3849 10.2166 10.1554
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -10 11.8543 11.2248 10.9617 10.8412
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -10 3.6765 2.6575 2.2554 2.0439
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -10 5.298 4.6856 4.4757 4.3847
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -10 9.0619 8.7587 8.6731 8.6625
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -10 4.1331 3.5887 3.4278 3.3824
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -10 6.3795 6.6755 6.9439 7.1222
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -10 7.8235 6.9751 6.6628 6.5038
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -10 8.0805 6.8441 5.8513 5.434
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -10 5.5117 4.5093 4.121 3.9281
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -10 7.3552 7.5949 7.8211 7.9677
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -10 6.4021 6.483 6.6082 6.6996
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -10 8.1727 7.6631 7.5025 7.4575
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -10 4.6301 3.7748 3.4646 3.3067
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -10 11.6018 11.5219 11.5643 11.6161
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -10 8.6695 8.0116 7.7313 7.6068
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -10 7.1774 7.1701 7.2615 7.3198
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -10 4.8629 4.6575 4.6359 4.6659
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -10 5.3391 4.6235 4.387 4.2768
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -10 11.7529 11.1921 10.9583 10.8626
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -10 7.8917 7.0648 6.7007 6.5359
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -10 9.3777 8.9795 8.836 8.7963
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -10 6.6424 6.7151 6.8396 6.9434
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -10 9.7844 9.532 9.4591 9.4581
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -10 6.2029 6.0974 6.1144 6.1405
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -10 3.0284 1.9087 1.5077 1.3166
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -10 10.2268 9.9338 9.8542 9.8584
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -10 3.5495 2.6794 2.3469 2.1853
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd175865_v2.fits stis_ngsl_v2 -10 4.5531 3.2628 1.5428 0.8202
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd006734_v2.fits stis_ngsl_v2 -10 6.737 6.1546 5.9471 5.8725
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd038237_v2.fits stis_ngsl_v2 -10 7.1217 7.2036 7.3462 7.4449
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd072184_v2.fits stis_ngsl_v2 -10 6.2736 5.5067 5.251 5.1226
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd052089_v2.fits stis_ngsl_v2 -10 1.3299 1.7239 2.0248 2.2608
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd086322_v2.fits stis_ngsl_v2 -10 7.2572 6.5475 6.293 6.1793
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd137909_v2.fits stis_ngsl_v2 -10 3.7993 3.8132 3.9747 4.092
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd173158_v2.fits stis_ngsl_v2 -10 8.5396 7.3209 6.7734 6.4597
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd121146_v2.fits stis_ngsl_v2 -10 6.811 5.955 5.6347 5.4767
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd+75d325_v2.fits stis_ngsl_v2 -10 9.2907 9.7766 10.1838 10.4811
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd017361_v2.fits stis_ngsl_v2 -10 4.9071 4.1388 3.8743 3.7523
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_bd592723_v2.fits stis_ngsl_v2 -10 10.6109 10.3304 10.2415 10.2353
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd166229_v2.fits stis_ngsl_v2 -10 5.8954 5.1105 4.8396 4.6969
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd164967_v2.fits stis_ngsl_v2 -10 7.151 7.2532 7.3916 7.4844
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd224926_v2.fits stis_ngsl_v2 -10 4.9525 5.2627 5.5474 5.7452
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_cd-259286_v2.fits stis_ngsl_v2 -10 11.1074 10.8181 10.7401 10.7184
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd071160_v2.fits stis_ngsl_v2 -10 8.5321 7.4389 6.9631 6.7131
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd106304_v2.fits stis_ngsl_v2 -10 8.9497 9.153 9.3611 9.4581
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g187-40_v2.fits stis_ngsl_v2 -10 10.7157 10.4047 10.3175 10.3154
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd019787_v2.fits stis_ngsl_v2 -10 4.6946 3.9982 3.7721 3.6771
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g231-52_v2.fits stis_ngsl_v2 -10 10.6414 10.2463 10.1115 10.0748
