survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196725_v2.fits stis_ngsl_v2 -10 6.3972 5.1282 4.6846 6.4326 5.1212 4.6839
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd030614_v2.fits stis_ngsl_v2 -10 4.1867 4.3446 4.543 4.1845 4.3469 4.5434
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd022484_v2.fits stis_ngsl_v2 -10 4.4627 4.1289 4.055 4.4744 4.1274 4.0549
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079469_v2.fits stis_ngsl_v2 -10 3.7284 4.0416 4.3232 3.7239 4.0454 4.3238
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g18-39_v2.fits stis_ngsl_v2 -10 10.5452 10.2389 10.1459 10.5543 10.2372 10.1459
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g12-21_v2.fits stis_ngsl_v2 -10 10.3677 10.0569 10.0029 10.3774 10.0556 10.0029
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd025893_v2.fits stis_ngsl_v2 -10 7.5395 6.9259 6.7726 7.5578 6.9229 6.7724
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd132345_v2.fits stis_ngsl_v2 -10 6.4115 5.4254 5.1219 6.4413 5.4204 5.1214
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd091316_v2.fits stis_ngsl_v2 -10 3.6406 4.0174 4.3297 3.6347 4.0211 4.3304
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd117880_v2.fits stis_ngsl_v2 -10 8.989 9.1756 9.3835 8.9874 9.1783 9.3839
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-621346_v2.fits stis_ngsl_v2 -10 10.0962 9.5969 9.441 10.1125 9.5942 9.4408
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gl109_v2.fits stis_ngsl_v2 -10 11.3253 9.8532 8.5866 11.3611 9.8398 8.5849
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd016031_v2.fits stis_ngsl_v2 -10 9.9067 9.6415 9.5669 9.9144 9.64 9.5669
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd371458_v2.fits stis_ngsl_v2 -10 9.2136 8.7998 8.6817 9.2259 8.7977 8.6815
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd081797_v2.fits stis_ngsl_v2 -10 2.7712 1.5979 1.2044 2.8047 1.5917 1.2038
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd067390_v2.fits stis_ngsl_v2 -10 9.6017 9.4819 9.5181 9.6074 9.4821 9.5183
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061603_v2.fits stis_ngsl_v2 -10 6.626 5.312 4.7443 6.6621 5.3039 4.7434
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd062412_v2.fits stis_ngsl_v2 -10 6.022 5.2921 5.0732 6.0452 5.2884 5.0729
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd031219_v2.fits stis_ngsl_v2 -10 8.3565 8.0128 7.9884 8.3687 8.0119 7.9885
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002857_v2.fits stis_ngsl_v2 -10 10.272 10.417 10.5498 10.2717 10.4187 10.5501
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd114710_v2.fits stis_ngsl_v2 -10 4.4294 4.0618 3.9874 4.4413 4.0601 3.9873
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd198809_v2.fits stis_ngsl_v2 -10 4.8767 4.2724 4.103 4.8959 4.2693 4.1028
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g88-27_v2.fits stis_ngsl_v2 -10 10.846 10.5567 10.4897 10.8547 10.5554 10.4896
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210807_v2.fits stis_ngsl_v2 -10 5.1896 4.5049 4.3252 5.2115 4.5017 4.3249
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201091_v2.fits stis_ngsl_v2 -10 5.7744 4.7067 4.3227 5.7994 4.7011 4.3221
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd165341_v2.fits stis_ngsl_v2 -10 4.5549 3.9379 3.7848 4.5735 3.935 3.7846
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd131873_v2.fits stis_ngsl_v2 -10 2.7642 1.5258 1.0508 2.7983 1.5185 1.0501
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-3018140_v2.fits stis_ngsl_v2 -10 10.1622 9.9665 9.9403 10.1696 9.9659 9.9403
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd184266_v2.fits stis_ngsl_v2 -10 7.831 7.4001 7.2593 7.8427 7.3977 7.2591
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057060_v2.fits stis_ngsl_v2 -10 5.0842 5.4434 5.7392 5.0781 5.4468 5.7398
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd045282_v2.fits stis_ngsl_v2 -10 8.2975 7.7962 7.6414 8.3119 7.7935 7.6412
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd176437_v2.fits stis_ngsl_v2 -10 3.0984 3.3836 3.6141 3.0942 3.3866 3.6146
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd185144_v2.fits stis_ngsl_v2 -10 4.9802 4.3795 4.2117 4.9979 4.3764 4.2115
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd057727_v2.fits stis_ngsl_v2 -10 5.3778 4.7005 4.5097 5.399 4.6971 4.5094
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-30_v2.fits stis_ngsl_v2 -10 11.488 11.0582 10.9254 11.5019 11.0559 10.9252
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+112998_v2.fits stis_ngsl_v2 -10 9.3304 8.8547 8.6717 9.3436 8.8517 8.6714
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204155_v2.fits stis_ngsl_v2 -10 8.6843 8.3173 8.2166 8.6963 8.3155 8.2165
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g029-023_v2.fits stis_ngsl_v2 -10 10.3996 10.0971 10.0333 10.4086 10.0959 10.0333
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd122956_v2.fits stis_ngsl_v2 -10 7.6755 6.8638 6.5525 7.6981 6.8588 6.552
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128279_v2.fits stis_ngsl_v2 -10 8.2979 7.7918 7.5979 8.3115 7.7886 7.5976
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205811_v2.fits stis_ngsl_v2 -10 6.0538 6.3147 6.5455 6.051 6.3178 6.546
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd217107_v2.fits stis_ngsl_v2 -10 6.4385 5.9322 5.8189 6.4551 5.93 5.8187
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g194-22_v2.fits stis_ngsl_v2 -10 9.9369 9.7104 9.6773 9.9452 9.7096 9.6773
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd039587_v2.fits stis_ngsl_v2 -10 4.5742 4.1935 4.1283 4.5868 4.192 4.1283
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g24-3_v2.fits stis_ngsl_v2 -10 10.6333 10.3047 10.202 10.6426 10.3028 10.2019
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd163810_v2.fits stis_ngsl_v2 -10 10.1678 9.7855 9.6968 10.1794 9.7838 9.6967
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd108945_v2.fits stis_ngsl_v2 -10 5.3859 5.6074 5.8704 5.3842 5.6109 5.871
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd085380_v2.fits stis_ngsl_v2 -10 6.6168 6.2553 6.186 6.6285 6.2538 6.186
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd002665_v2.fits stis_ngsl_v2 -10 8.0757 7.451 7.2115 8.0931 7.4472 7.2111
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_lhs482_v2.fits stis_ngsl_v2 -10 12.7898 11.2746 10.4012 12.8241 11.266 10.3999
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065354_v2.fits stis_ngsl_v2 -10 7.5663 6.2132 5.6988 7.6031 6.2054 5.6979
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167006_v2.fits stis_ngsl_v2 -10 5.6508 4.1854 3.2094 5.6885 4.1737 3.2079
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204867_v2.fits stis_ngsl_v2 -10 3.1933 2.6218 2.4889 3.2119 2.6193 2.4887
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd222404_v2.fits stis_ngsl_v2 -10 3.6321 2.8454 2.6099 3.6565 2.8414 2.6095
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174240_v2.fits stis_ngsl_v2 -10 6.1168 6.3458 6.5579 6.1143 6.3486 6.5584
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134113_v2.fits stis_ngsl_v2 -10 8.4654 8.0763 7.9694 8.4774 8.0743 7.9693
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105546_v2.fits stis_ngsl_v2 -10 8.8928 8.3863 8.2171 8.9074 8.3834 8.2169
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd148293_v2.fits stis_ngsl_v2 -10 5.7209 4.8688 4.6127 5.7474 4.8645 4.6123
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd212593_v2.fits stis_ngsl_v2 -10 4.4855 4.6093 4.7829 4.4852 4.6114 4.7833
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005544_v2.fits stis_ngsl_v2 -10 8.1076 7.2287 6.9358 8.1344 7.2239 6.9354
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd232078_v2.fits stis_ngsl_v2 -10 9.4013 7.6302 6.874 9.4434 7.6187 6.8728
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd196218_v2.fits stis_ngsl_v2 -10 7.5805 7.2872 7.2231 7.5904 7.2858 7.223
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076932_v2.fits stis_ngsl_v2 -10 5.962 5.6337 5.548 5.9729 5.6321 5.5479
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190404_v2.fits stis_ngsl_v2 -10 7.6454 6.9929 6.8089 7.6637 6.9896 6.8086
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd000886_v2.fits stis_ngsl_v2 -10 2.5927 3.0638 3.4305 2.5845 3.0684 3.4312
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd167946_v2.fits stis_ngsl_v2 -10 7.2476 7.4612 7.6979 7.245 7.4642 7.6984
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd210745_v2.fits stis_ngsl_v2 -10 4.0543 2.7803 2.3681 4.0908 2.7737 2.3674
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd004727_v2.fits stis_ngsl_v2 -10 4.3309 4.7119 5.0365 4.3247 4.716 5.0372
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g169-28_v2.fits stis_ngsl_v2 -10 11.5257 11.1849 11.0916 11.5364 11.1833 11.0915
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd029391_v2.fits stis_ngsl_v2 -10 5.2008 5.1766 5.2639 5.2047 5.1775 5.2641
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd009051_v2.fits stis_ngsl_v2 -10 9.2919 8.6546 8.4341 9.3104 8.651 8.4338
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd041667_v2.fits stis_ngsl_v2 -10 8.8926 8.1312 7.8331 8.915 8.1264 7.8327
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd065228_v2.fits stis_ngsl_v2 -10 4.4177 3.9481 3.8344 4.4331 3.9458 3.8342
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd173819_v2.fits stis_ngsl_v2 -10 6.5976 5.3524 4.5956 6.6329 5.3433 4.5945
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd005395_v2.fits stis_ngsl_v2 -10 5.0012 4.2859 4.0484 5.0237 4.282 4.048
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd103036_v2.fits stis_ngsl_v2 -10 8.6941 7.6699 7.3032 8.722 7.6639 7.3026
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_gj825_v2.fits stis_ngsl_v2 -10 7.3731 5.991 5.3224 7.4036 5.9827 5.3214
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd043042_v2.fits stis_ngsl_v2 -10 5.3502 5.1145 5.1304 5.3588 5.1142 5.1305
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143459_v2.fits stis_ngsl_v2 -10 5.4511 5.67 5.8529 5.4484 5.6725 5.8533
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd164402_v2.fits stis_ngsl_v2 -10 5.5771 5.8084 6.0481 5.5741 5.8112 6.0486
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175640_v2.fits stis_ngsl_v2 -10 6.0529 6.3353 6.5993 6.0489 6.3387 6.5999
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd146051_v2.fits stis_ngsl_v2 -10 3.4594 2.1004 1.3798 3.4956 2.091 1.3787
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd105740_v2.fits stis_ngsl_v2 -10 8.8268 8.0598 7.7805 8.849 8.0553 7.7801
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113002_v2.fits stis_ngsl_v2 -10 9.0244 8.4681 8.2774 9.0411 8.4649 8.2771
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd174959_v2.fits stis_ngsl_v2 -10 5.9175 6.2546 6.5508 5.9121 6.2583 6.5514
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd074721_v2.fits stis_ngsl_v2 -10 8.5767 8.8009 9.0137 8.5742 8.8038 9.0141
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr0753_v2.fits stis_ngsl_v2 -10 6.626 5.8768 5.6668 6.6459 5.8734 5.6664
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd511696_v2.fits stis_ngsl_v2 -10 10.1312 9.7328 9.6345 10.1433 9.7309 9.6344
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd128801_v2.fits stis_ngsl_v2 -10 8.6313 8.9067 9.1613 8.6272 8.91 9.1618
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd027295_v2.fits stis_ngsl_v2 -10 5.316 5.6657 5.9511 5.3108 5.6695 5.9517
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hr8086_v2.fits stis_ngsl_v2 -10 6.7137 5.4106 4.8596 6.7424 5.4034 4.8588
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd010780_v2.fits stis_ngsl_v2 -10 5.9297 5.3513 5.1945 5.9473 5.3485 5.1943
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd113092_v2.fits stis_ngsl_v2 -10 5.9388 4.8798 4.486 5.9693 4.8736 4.4854
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd083212_v2.fits stis_ngsl_v2 -10 8.7929 7.925 7.6 8.8172 7.9197 7.5995
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd413931_v2.fits stis_ngsl_v2 -10 10.5377 10.0905 9.9724 10.5514 10.0883 9.9723
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd147394_v2.fits stis_ngsl_v2 -10 3.6616 4.0746 4.3991 3.6551 4.0788 4.3997
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd102212_v2.fits stis_ngsl_v2 -10 4.7022 3.3996 2.7063 4.7371 3.3906 2.7053
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd140232_v2.fits stis_ngsl_v2 -10 5.7913 5.8387 5.9627 5.7928 5.8402 5.963
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+363168_v2.fits stis_ngsl_v2 -10 10.3712 6.2134 4.855 10.4455 6.192 4.8531
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd197177_v2.fits stis_ngsl_v2 -10 6.0791 5.3004 5.0653 6.1034 5.2964 5.0649
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd205202_v2.fits stis_ngsl_v2 -10 8.2115 8.002 7.9716 8.2187 8.0013 7.9717
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd159181_v2.fits stis_ngsl_v2 -10 3.1609 2.4603 2.2462 3.1829 2.4567 2.2459
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd149382_v2.fits stis_ngsl_v2 -10 8.6771 9.2074 9.6042 8.6676 9.2125 9.605
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd048279_v2.fits stis_ngsl_v2 -10 7.9111 7.9703 8.1011 7.9116 7.972 8.1014
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd161770_v2.fits stis_ngsl_v2 -10 9.9691 9.4186 9.2075 9.9827 9.4152 9.2072
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd017925_v2.fits stis_ngsl_v2 -10 6.4062 5.7297 5.5608 6.426 5.7266 5.5606
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g20-15_v2.fits stis_ngsl_v2 -10 10.8512 10.3722 10.2095 10.8635 10.3695 10.2092
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g243-62_v2.fits stis_ngsl_v2 -10 11.908 11.2023 10.9423 11.9271 11.1981 10.9419
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd156283_v2.fits stis_ngsl_v2 -10 3.7788 2.6203 2.2155 3.8124 2.614 2.2149
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166208_v2.fits stis_ngsl_v2 -10 5.351 4.6685 4.4627 5.3718 4.665 4.4624
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd060319_v2.fits stis_ngsl_v2 -10 9.0838 8.7545 8.6766 9.0945 8.753 8.6765
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd052973_v2.fits stis_ngsl_v2 -10 4.1805 3.5753 3.426 4.1998 3.5725 3.4258
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd034797_v2.fits stis_ngsl_v2 -10 6.3594 6.7038 6.9916 6.3539 6.7076 6.9922
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175545_v2.fits stis_ngsl_v2 -10 7.9035 6.9474 6.6354 7.9311 6.9423 6.6348
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd095735_v2.fits stis_ngsl_v2 -10 8.1947 6.7588 5.7392 8.2284 6.7479 5.7377
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd136726_v2.fits stis_ngsl_v2 -10 5.6097 4.4732 4.0842 5.6417 4.467 4.0836
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd040573_v2.fits stis_ngsl_v2 -10 7.3387 7.6191 7.8641 7.3347 7.6224 7.8647
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204041_v2.fits stis_ngsl_v2 -10 6.3968 6.4987 6.6372 6.3973 6.5006 6.6375
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd028946_v2.fits stis_ngsl_v2 -10 8.2149 7.6501 7.4979 8.2324 7.6473 7.4977
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd143107_v2.fits stis_ngsl_v2 -10 4.7119 3.7475 3.4373 4.7409 3.7425 3.4368
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g202-65_v2.fits stis_ngsl_v2 -10 11.607 11.5297 11.5839 11.6118 11.5302 11.5841
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd204543_v2.fits stis_ngsl_v2 -10 8.7234 7.9871 7.7105 8.7442 7.9827 7.7101
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd172230_v2.fits stis_ngsl_v2 -10 7.18 7.1816 7.2868 7.1837 7.1828 7.287
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd160922_v2.fits stis_ngsl_v2 -10 4.878 4.6592 4.6477 4.8862 4.6587 4.6477
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd082395_v2.fits stis_ngsl_v2 -10 5.4033 4.6037 4.3695 5.4284 4.5997 4.3691
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g262-14_v2.fits stis_ngsl_v2 -10 11.7975 11.1732 10.942 11.8145 11.1696 10.9417
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026297_v2.fits stis_ngsl_v2 -10 7.9623 7.0299 6.6707 7.9879 7.0241 6.6701
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110885_v2.fits stis_ngsl_v2 -10 9.4068 8.9696 8.8325 9.4194 8.9672 8.8323
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd201377_v2.fits stis_ngsl_v2 -10 6.6374 6.73 6.8707 6.6382 6.7318 6.871
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g13-35_v2.fits stis_ngsl_v2 -10 9.8006 9.529 9.4627 9.8088 9.5277 9.4626
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd050420_v2.fits stis_ngsl_v2 -10 6.2098 6.102 6.1306 6.2144 6.1021 6.1308
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd206778_v2.fits stis_ngsl_v2 -10 3.143 1.8697 1.4718 3.1791 1.863 1.4712
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g188-22_v2.fits stis_ngsl_v2 -10 10.2467 9.9298 9.8604 10.2562 9.9283 9.8603
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd093813_v2.fits stis_ngsl_v2 -10 3.6316 2.6493 2.3173 3.661 2.6439 2.3168
